N	2gram	Bakhtin_Pr_4	FransuaR
1	и в	46	41
2	то есть	40	20
3	таким образом	4	19
4	у рабле	2	18
5	в этом	16	15
6	как и	12	14
7	и все	9	14
8	то же	6	13
9	все эти	4	13
10	в этой	3	13
11	мы уже	3	12
12	в его	9	12
13	в себе	7	11
14	как мы	12	11
15	в том	9	11
16	прежде всего	9	11
17	так и	4	10
18	в то	5	10
19	никто не	1	10
20	все это	6	10
21	в своем	3	9
22	не в	10	9
23	же время	5	9
24	и его	6	9
25	и т.п	14	9
26	но и	12	9
27	что в	4	9
28	но в	6	8
29	в конце	3	8
30	то что	4	8
31	по существу	3	8
32	в нем	17	7
33	в эпоху	1	7
34	вовсе не	9	7
35	в них	1	7
36	как бы	19	7
37	и не	27	7
38	в романе	6	7
39	и до	3	6
40	ни в	6	6
41	о том	5	6
42	мы видим	1	6
43	только в	6	6
44	это не	5	6
45	есть в	6	6
46	для него	2	6
47	у него	5	6
48	с помощью	3	6
49	все они	1	6
50	как в	4	5
51	и к	9	5
52	не только	14	5
53	в плане	1	5
54	на этом	3	5
55	точки зрения	11	5
56	того как	2	5
57	потому что	4	5
58	всего в	1	5
59	и это	3	5
60	в ней	1	5
61	к нему	5	5
62	на одном	1	5
63	рабле в	1	5
64	и брань	1	5
65	и у	1	5
66	уже в	4	5
67	что и	3	5
68	вместе с	2	5
69	так же	3	5
70	и для	3	5
71	в другое	1	5
72	а в	2	5
73	к этому	1	5
74	в средние	1	4
75	место в	1	4
76	в сущности	7	4
77	и на	11	4
78	хотя и	6	4
79	целый ряд	2	4
80	и наконец	4	4
81	та же	1	4
82	что это	1	4
83	он не	4	4
84	но все	2	4
85	и с	7	4
86	на этой	1	4
87	должно быть	4	4
88	том что	4	4
89	одном из	2	4
90	но он	3	4
91	одна из	2	4
92	ничего не	2	4
93	рядом с	5	4
94	в виду	4	4
95	в одну	1	4
96	в последней	1	4
97	из одного	2	4
98	карнавальный характер	1	4
99	и здесь	4	4
100	влияние на	2	4
101	после того	1	4
102	слов и	3	4
103	может быть	23	4
104	в более	1	4
105	было бы	3	4
106	к жизни	2	4
107	мира и	1	4
108	конце концов	1	4
109	средние века	1	4
110	все что	2	4
