N	3gram	Propp_Isto_4	Myshleni
1	вместе с тем	1	10
2	так же как	12	6
3	в зависимости от	1	5
4	в связи с	2	5
5	тем не менее	2	5
6	что и в	1	5
7	является то что	1	4
8	то время как	1	4
9	же как и	4	4
10	смысле этого слова	2	4
11	в то время	1	4
12	о том что	2	3
13	независимо от того	1	3
14	по сравнению с	3	3
15	с другой стороны	4	3
16	мы видели что	3	3
17	не мог бы	1	3
18	на то что	3	3
19	как мы видели	3	3
20	говорит об этом	2	2
21	в отрицательном смысле	1	2
22	как мы увидим	1	2
23	и только после	1	2
24	совершенно так же	6	2
25	и то что	5	2
26	не может быть	4	2
27	из которых каждый	1	2
28	так и в	2	2
29	и вместе с	1	2
30	на пути к	1	2
31	как и в	1	2
32	что иное как	3	1
33	при помощи которых	1	1
34	которые не могут	1	1
35	в виду не	1	1
36	выше мы видели	2	1
37	могут быть определены	1	1
38	и не случайно	1	1
39	подобно тому как	1	1
40	в том числе	1	1
41	становится таким же	1	1
42	то же самое	2	1
43	о том как	1	1
44	в этом случае	3	1
45	что как бы	1	1
46	до сих пор	5	1
47	как и все	1	1
48	или иначе говоря	1	1
49	не имеет никакого	1	1
50	во всех этих	1	1
51	с этого момента	1	1
52	за то что	1	1
53	точно так же	5	1
54	в приложении к	1	1
55	он не мог	1	1
56	может привести к	1	1
57	таким же образом	1	1
58	и связанные с	1	1
59	так как он	2	1
60	даже если бы	1	1
61	здесь мы видим	1	1
62	может рассматриваться как	1	1
63	не что иное	3	1
64	в данном случае	3	1
65	не потому что	1	1
66	не только в	2	1
67	именно в этой	1	1
68	но и по	1	1
69	не могут быть	1	1
70	указывает на то	1	1
71	из них не	1	1
72	не в силу	2	1
73	в том отношении	1	1
74	но связь с	1	1
75	это мы видим	1	1
76	есть не что	1	1
77	между собой и	1	1
78	что и у	1	1
79	мы увидим ниже	1	1
80	мы не можем	1	1
81	но не для	1	1
82	ничего общего с	1	1
83	если бы мы	1	1
84	также указывает на	1	1
85	в связь с	1	1
86	до того как	1	1
87	так чтобы он	1	1
88	быть определены как	1	1
89	и как мы	1	1
90	здесь мы имеем	1	1
91	к тому что	1	1
92	но мы уже	1	1
93	то что они	1	1
94	это показывает что	1	1
95	приводит нас к	4	1
96	так же иногда	1	1
97	всех этих случаях	1	1
98	так велико что	1	1
99	мы увидим что	2	1
