N	3gram	Vygotskiy__6	Problemy
1	на самом деле	1	9
2	с самого начала	7	8
3	по отношению к	10	6
4	в пределах одного	1	5
5	его отношение к	2	4
6	той или иной	1	4
7	друг с другом	5	4
8	в этом смысле	2	3
9	он не может	1	3
10	с другим и	1	3
11	в конце концов	1	3
12	друг к другу	3	3
13	с другой стороны	2	3
14	не может быть	2	3
15	и к другому	1	3
16	смысле этого слова	1	2
17	то что я	1	2
18	как раз и	1	2
19	с точки зрения	10	2
20	и не может	2	2
21	как и все	1	2
22	сам по себе	1	2
23	в отличие от	1	2
24	по себе и	1	2
25	можно было бы	5	2
26	того что он	2	2
27	на этот раз	1	2
28	и в этом	1	2
29	подобно тому как	1	2
30	в том что	19	2
31	как мы знаем	1	2
32	именно потому что	2	2
33	в которой он	1	1
34	он мог бы	2	1
35	он сам не	1	1
36	и в своей	1	1
37	потому что в	1	1
38	в самом деле	1	1
39	но и по	1	1
40	в том и	1	1
41	никак не может	1	1
42	в том же	2	1
43	в этом случае	2	1
44	и по отношению	1	1
45	он с самого	1	1
46	и своего собственного	1	1
47	самом деле не	1	1
48	и то в	1	1
49	до сих пор	3	1
50	он сам по	1	1
51	но не в	1	1
52	вместе с тем	2	1
53	по своей структуре	1	1
54	что он не	1	1
55	мы могли бы	9	1
56	сказать что у	1	1
57	то что в	1	1
58	и т.д и	1	1
59	но в ином	1	1
60	есть нечто высшее	1	1
61	не видит того	1	1
62	заключают в себе	1	1
63	главным образом в	1	1
64	что он может	1	1
65	и то что	2	1
66	к тому что	7	1
67	о том как	1	1
68	то время как	5	1
69	в том или	1	1
70	в данном случае	1	1
71	до конца и	1	1
72	с которыми мы	1	1
73	время как в	1	1
74	требует от него	2	1
75	мы как бы	1	1
76	не иначе как	4	1
77	и как бы	1	1
78	отношение к другим	3	1
79	отношению к другому	1	1
80	и в отношении	1	1
81	к другу как	2	1
82	в этом направлении	1	1
83	то что он	2	1
84	том и в	1	1
85	потому что они	1	1
86	которой она только	1	1
87	мы видели что	3	1
88	не может овладеть	1	1
89	мы говорили что	1	1
90	в то время	6	1
91	то новое что	1	1
92	свое последнее слово	1	1
93	раз и навсегда	1	1
94	как и в	1	1
95	вообще не знает	1	1
96	совершается в пределах	1	1
97	только в отношении	1	1
98	видит того что	1	1
99	в свою очередь	1	1
100	и того же	4	1
101	не говорит о	1	1
102	не только не	2	1
103	смысле можно сказать	1	1
104	но в этом	1	1
105	можно сказать что	6	1
106	одного и того	4	1
107	и его отношение	1	1
108	т.д и в	1	1
109	бы он ни	1	1
110	друг от друга	1	1
111	вопрос о том	1	1
112	на всем протяжении	1	1
113	тем не менее	1	1
114	как бы в	1	1
115	по сравнению со	1	1
116	как мы видели	4	1
117	могли бы сказать	2	1
118	к самому себе	1	1
119	для того чтобы	8	1
120	но не может	1	1
121	этом смысле можно	1	1
122	что и в	1	1
123	то же самое	6	1
124	относятся друг к	1	1
125	в этом отношении	3	1
126	и в другом	1	1
