N	3gram	Vygotskiy__5	Problemy
1	с точки зрения	9	9
2	до сих пор	3	8
3	не может быть	3	8
4	и не может	2	7
5	по отношению к	12	5
6	в то же	1	5
7	друг с другом	7	5
8	в самом деле	2	4
9	в том числе	1	4
10	более или менее	1	3
11	в отличие от	2	3
12	как мы увидим	1	3
13	том числе и	1	3
14	сам по себе	1	3
15	имеем в виду	1	3
16	с другой стороны	2	3
17	мы имеем в	1	3
18	в самом предмете	1	2
19	по своей природе	1	2
20	в этом смысле	1	2
21	мы находим в	1	2
22	можно было бы	3	2
23	на этот вопрос	4	2
24	в том что	11	2
25	о том что	4	2
26	в свое время	2	2
27	можно сказать что	5	2
28	той или иной	1	2
29	сама по себе	4	2
30	не может не	1	1
31	но как раз	1	1
32	его функции в	1	1
33	их друг от	1	1
34	к ним как	1	1
35	образом как бы	1	1
36	в своей речи	1	1
37	с этим можно	1	1
38	в этом последнем	1	1
39	том что он	2	1
40	те же самые	1	1
41	в том же	1	1
42	в этом случае	3	1
43	одной стороны и	1	1
44	же как и	1	1
45	уже в силу	1	1
46	они вовсе не	1	1
47	в той же	2	1
48	таким образом как	1	1
49	является одним из	1	1
50	мы можем говорить	2	1
51	не менее чем	1	1
52	не знает что	2	1
53	тому что совершается	1	1
54	в известной мере	1	1
55	иное отношение к	3	1
56	одно и то	1	1
57	на ту же	1	1
58	не совпадает с	1	1
59	так же как	7	1
60	с одной стороны	3	1
61	и в процессе	1	1
62	и то же	1	1
63	как мы это	1	1
64	но при этом	2	1
65	если бы оно	1	1
66	по сравнению с	5	1
67	мы и попытались	1	1
68	в связи с	1	1
69	ни на что	1	1
70	потому что она	1	1
71	а не как	1	1
72	собственном смысле слова	1	1
73	во всяком случае	1	1
74	таким образом и	1	1
75	вместо того чтобы	3	1
76	между этими двумя	1	1
77	простое и непосредственное	1	1
78	нельзя сказать о	1	1
79	не могло быть	1	1
80	что совершается в	1	1
81	которых у него	1	1
82	так и в	1	1
83	и вместе с	1	1
84	в собственном смысле	1	1
85	но и на	1	1
86	с самого начала	5	1
87	но в этом	1	1
88	отношению к ним	1	1
89	но все же	2	1
90	а не на	1	1
91	как мы видим	1	1
92	уже сама по	1	1
93	друг от друга	4	1
94	мы увидим в	1	1
95	а во второй	1	1
96	первостепенное значение для	1	1
97	к тому что	1	1
98	в какой они	1	1
99	никак не может	1	1
100	в высшей степени	2	1
101	поэтому мы и	1	1
102	в этом пункте	1	1
