N	2gram	Propp_Isto_2	Problema
1	и не	11	28
2	не только	18	24
3	только в	6	23
4	вовсе не	1	21
5	и в	15	20
6	в том	6	20
7	ни в	2	17
8	не просто	2	16
9	все эти	4	16
10	то что	12	15
11	потому что	9	15
12	у нас	1	14
13	было бы	5	14
14	но и	14	14
15	перед нами	2	13
16	не в	7	13
17	в себе	4	12
18	том что	7	12
19	по себе	1	11
20	прежде всего	5	11
21	подобного рода	1	11
22	как будто	3	11
23	едва ли	1	10
24	отнюдь не	1	10
25	тем не	1	10
26	и его	3	10
27	не менее	1	10
28	так и	5	10
29	в качестве	3	10
30	при помощи	2	10
31	это значит	1	10
32	в этом	11	9
33	может быть	17	9
34	все это	3	9
35	но в	6	8
36	таким образом	7	8
37	значит что	1	8
38	что он	24	8
39	в той	1	8
40	в результате	1	8
41	то же	10	7
42	мы не	3	7
43	в ней	4	7
44	еще не	9	7
45	и с	4	7
46	это не	2	7
47	здесь не	2	7
48	хотя бы	2	7
49	с другой	2	7
50	именно в	2	7
51	сказать что	2	7
52	а не	5	7
53	и потому	1	7
54	сам по	1	6
55	есть не	1	6
56	мы имеем	15	6
57	а только	1	6
58	только при	1	6
59	при этом	4	6
60	всех этих	3	6
61	об этом	11	6
62	как и	2	6
63	но если	3	6
64	в каком	1	6
65	в виду	2	6
66	а также	2	6
67	что здесь	4	6
68	так что	6	6
69	в одно	1	6
70	по своему	1	6
71	но это	4	6
72	для нас	4	6
73	другой стороны	2	6
74	в таком	1	6
75	на самом	2	5
76	но не	2	5
77	как в	5	5
78	и если	2	5
79	в нем	7	5
80	да и	2	5
81	в них	1	5
82	в этих	11	5
83	и очень	1	5
84	когда мы	2	5
85	и вполне	2	5
86	и о	1	5
87	о том	3	5
88	и можно	1	5
89	уже не	1	5
90	если мы	1	5
91	так как	14	5
92	здесь в	2	5
93	не может	5	5
94	вместе с	7	5
95	так же	13	5
96	или в	2	5
97	и т	19	4
98	это и	1	4
99	что его	1	4
100	без всякого	1	4
101	кроме того	2	4
102	и есть	5	4
103	и наконец	5	4
104	уже в	2	4
105	в этой	4	4
106	что она	5	4
107	с тем	9	4
108	несмотря на	1	4
109	в своей	1	4
110	в одном	5	4
111	тем самым	2	4
112	только не	1	4
113	в разных	2	4
114	указывает на	1	4
115	всегда есть	1	4
116	можно было	5	4
117	с ним	1	4
118	и во	1	4
119	во всех	2	4
120	и только	2	4
121	одной из	4	4
122	и ее	2	4
123	ни с	1	4
124	что не	1	4
125	с этим	5	4
126	как бы	6	4
127	однако не	1	4
128	и для	2	4
129	же в	1	4
130	а в	12	4
131	в то	1	4
132	в какой	1	4
133	самом деле	2	3
134	в зависимости	1	3
135	и этот	1	3
136	но она	1	3
137	то это	6	3
138	и на	4	3
139	он был	3	3
140	но как	1	3
141	тут же	2	3
142	в истории	1	3
143	поскольку они	1	3
144	же и	3	3
145	и к	1	3
146	имеем в	5	3
147	т д	18	3
148	но все	5	3
149	человека в	2	3
150	в другом	9	3
151	с другими	2	3
152	из них	2	3
153	здесь нет	2	3
154	в жизни	2	3
155	как это	3	3
156	связи с	8	3
157	вплоть до	1	3
158	как о	1	3
159	дело не	4	3
160	правда в	1	3
161	казалось бы	1	3
162	зависимости от	1	3
163	к тому	5	3
164	в самых	1	3
165	себе в	1	3
166	как мы	1	3
167	другими словами	4	3
168	с собой	1	3
169	все в	1	3
170	к нему	5	3
171	в его	6	3
172	что и	6	3
173	всякого рода	1	3
174	для всех	1	3
175	а это	1	3
176	здесь мы	3	3
177	мы можем	8	3
178	тем что	4	3
179	не было	2	3
180	которые как	1	3
181	в связи	5	3
182	тем больше	1	3
183	нет ничего	2	3
184	а если	1	3
185	и более	2	3
186	что мы	3	3
187	только для	1	3
188	между прочим	3	3
189	и как	1	3
190	мы должны	4	3
191	все они	1	3
192	в мифе	2	3
193	является и	1	3
194	из этого	1	3
195	что в	12	3
196	точно так	6	3
197	мы здесь	6	2
198	и то	2	2
199	нам кажется	1	2
200	за собой	1	2
201	почти всегда	1	2
202	в которой	2	2
203	так чтобы	1	2
204	говорить о	1	2
205	не вполне	1	2
206	и он	1	2
207	иное как	2	2
208	то мы	2	2
209	не то	1	2
210	совершенно ясно	2	2
211	что они	10	2
212	все же	9	2
213	и где	1	2
214	говорит что	3	2
215	ясно и	2	2
216	видим и	1	2
217	со своей	1	2
218	что это	6	2
219	что к	1	2
220	другом случае	1	2
221	тому же	2	2
222	если он	1	2
223	на его	2	2
224	он не	8	2
225	с ее	2	2
226	на земле	1	2
227	не будет	1	2
228	и может	2	2
229	на этой	2	2
230	его в	10	2
231	чтобы все	1	2
232	для них	1	2
233	далеко не	1	2
234	этого не	5	2
235	в котором	5	2
236	но эта	1	2
237	не будем	4	2
238	бы быть	1	2
239	но они	4	2
240	в обоих	1	2
241	друг друга	1	2
242	здесь на	2	2
243	того чтобы	2	2
244	по одному	1	2
245	и по	2	2
246	к ней	2	2
247	во всем	1	2
248	до того	1	2
249	у меня	1	2
250	во все	1	2
251	они и	1	2
252	и это	3	2
253	настолько что	1	2
254	приходит к	1	2
255	но по	3	2
256	одном случае	2	2
257	в совершенно	1	2
258	и говорит	2	2
259	в пределах	1	2
260	идет речь	1	2
261	и совершенно	1	2
262	и когда	2	2
263	будем здесь	1	2
264	и что	6	2
265	который является	1	2
266	там же	1	2
267	это было	1	2
268	с его	1	2
269	вся эта	1	2
270	но так	1	2
271	ни к	1	2
272	том как	1	2
273	тот же	1	2
274	с ними	2	2
275	очень много	8	2
276	по этому	1	2
277	тем она	1	2
278	только на	1	2
279	свидетельствует о	1	2
280	является не	2	2
281	а то	2	2
282	за ним	1	2
283	не сам	2	2
284	никто не	1	2
285	в других	3	2
286	в самом	1	2
287	а именно	3	2
288	и прежде	1	2
289	что иное	2	2
290	она является	1	2
291	показывает исследование	1	2
292	и непосредственно	1	2
293	в это	1	2
294	или по	1	2
295	к своему	1	2
296	xix века	1	2
297	образ и	1	2
298	от нас	1	2
299	хотя они	1	2
300	еще более	1	2
301	будто бы	2	2
302	как показывает	1	2
303	и вдруг	1	2
304	в частности	1	2
305	не что	2	2
306	а может	1	2
307	можно назвать	1	2
308	значения этого	1	1
309	и наиболее	1	1
310	можно говорить	1	1
311	также что	2	1
312	не думает	1	1
313	связана с	6	1
314	но чтобы	1	1
315	в рассмотрение	1	1
316	он прежде	1	1
317	дело вовсе	1	1
318	перед лицом	1	1
319	ней от	1	1
320	что эти	4	1
321	частностей и	1	1
322	здесь нам	1	1
323	же как	5	1
324	при анализе	1	1
325	вопрос о	4	1
326	д и	2	1
327	есть какая-то	1	1
328	на себя	1	1
329	очень редко	1	1
330	всю ночь	1	1
331	что можно	1	1
332	себе что	1	1
333	это время	1	1
334	время в	1	1
335	тем как	1	1
336	там и	1	1
337	здесь имеем	3	1
338	они у	1	1
339	к нам	1	1
340	а тем	1	1
341	о смерти	1	1
342	не все	2	1
343	должны были	8	1
344	которого с	2	1
345	своего сына	1	1
346	говорилось выше	1	1
347	из таких	1	1
348	в гости	1	1
349	его на	2	1
350	начала до	1	1
351	как к	1	1
352	как нам	1	1
353	кто не	1	1
354	когда он	3	1
355	был связан	1	1
356	же герой	1	1
357	духа и	1	1
358	он на	1	1
359	с душой	1	1
360	в этот	1	1
361	даже еще	1	1
362	можно в	1	1
363	для которого	1	1
364	говорят о	2	1
365	ни один	2	1
366	в целом	1	1
367	он в	3	1
368	из этих	3	1
369	остановиться на	1	1
370	им в	1	1
371	говорит не	1	1
372	как он	3	1
373	на то	3	1
374	но на	1	1
375	социального положения	1	1
376	такие которые	1	1
377	они слишком	1	1
378	которые находятся	1	1
379	же именно	1	1
380	никакому сомнению	1	1
381	здесь говорится	1	1
382	пор мы	2	1
383	в силу	2	1
384	а потом	4	1
385	это происходит	1	1
386	конца и	1	1
387	не скажет	1	1
388	связанные с	1	1
389	обнаруживает что	1	1
390	и сердце	1	1
391	это свидетельствует	1	1
392	смерть и	1	1
393	из нее	1	1
394	но уже	1	1
395	он является	2	1
396	не всегда	1	1
397	говорится о	1	1
398	чем в	1	1
399	ясно из	1	1
400	нисколько не	2	1
401	могут сказать	1	1
402	во время	2	1
403	становится его	1	1
404	для уяснения	1	1
405	в их	3	1
406	из которой	1	1
407	оказывается что	2	1
408	себе а	1	1
409	что при	5	1
410	от его	1	1
411	мы теперь	1	1
412	выше мы	3	1
413	которые в	1	1
414	бы так	1	1
415	времен и	1	1
416	над ними	1	1
417	это дело	1	1
418	войти в	1	1
419	на разные	1	1
420	что этот	3	1
421	жены или	1	1
422	даже в	1	1
423	что эта	2	1
424	на дерево	2	1
425	огня как	1	1
426	или что	1	1
427	почти никогда	2	1
