N	2gram	Tiupa_Hudo_2	Myshleni
1	то что	6	26
2	в этом	13	25
3	что он	8	25
4	потому что	2	21
5	точки зрения	2	18
6	в том	15	18
7	не может	4	18
8	того чтобы	4	17
9	не только	11	16
10	и в	28	16
11	того что	1	16
12	так как	1	16
13	что в	5	16
14	том что	19	15
15	так же	3	15
16	для того	4	14
17	в сущности	1	13
18	между собой	1	13
19	сказать что	2	13
20	по отношению	7	12
21	в ходе	1	12
22	в области	1	12
23	и что	1	12
24	и не	18	12
25	отношению к	7	12
26	отношение к	2	11
27	в его	11	11
28	но не	4	10
29	в силу	1	10
30	было бы	3	10
31	к осознанию	1	10
32	как мы	2	10
33	только в	4	10
34	а не	14	10
35	с точки	2	9
36	может быть	8	9
37	то же	6	8
38	как и	11	8
39	если бы	6	8
40	тем самым	2	8
41	в основе	2	8
42	о том	12	8
43	он не	4	8
44	точка зрения	1	8
45	как это	7	8
46	же как	2	7
47	представляет собой	1	7
48	в нем	3	7
49	но он	1	7
50	по себе	1	7
51	приводит к	2	7
52	так и	8	7
53	известном смысле	1	7
54	и на	3	6
55	но в	2	6
56	в этой	5	6
57	как он	3	6
58	состоит в	7	6
59	в другом	2	6
60	не в	13	6
61	что все	3	6
62	у него	5	6
63	но и	9	6
64	в той	1	6
65	к тому	7	6
66	в сфере	1	5
67	что они	4	5
68	как в	5	5
69	в своем	5	5
70	в которой	1	5
71	тому что	4	5
72	мысли и	2	5
73	с ним	7	5
74	что с	1	5
75	самого начала	1	5
76	в то	6	5
77	того как	2	5
78	никогда не	5	5
79	ничего не	5	5
80	этом отношении	1	5
81	с самого	1	5
82	можно было	3	5
83	но мы	1	5
84	можно сказать	6	5
85	заключается в	1	5
86	обе эти	1	5
87	хотя бы	2	5
88	для него	5	5
89	тем что	6	5
90	ребенка в	1	5
91	как бы	5	5
92	не является	2	5
93	еще более	1	5
94	не знает	1	5
95	и то	2	4
96	той же	2	4
97	на пороге	2	4
98	что между	1	4
99	что если	1	4
100	ответить на	1	4
101	время как	1	4
102	и памяти	1	4
103	не то	1	4
104	друг от	1	4
105	за пределы	1	4
106	в самом	5	4
107	все эти	1	4
108	при этом	11	4
109	подобно тому	4	4
110	это не	6	4
111	и другое	1	4
112	мысли в	1	4
113	мышления и	1	4
114	казалось бы	6	4
115	же самое	3	4
116	от друга	1	4
117	в пределах	1	4
118	еще не	3	4
119	и т.д	2	4
120	не означает	1	4
121	в новой	1	4
122	в качестве	4	4
123	так что	1	4
124	то время	1	4
125	с другой	3	4
126	именно в	2	4
127	к которому	1	4
128	и составляет	2	4
129	вместе с	2	4
130	тому как	4	4
131	в состоянии	3	4
132	с этой	1	4
133	что сознание	1	4
134	бы в	1	4
135	по самой	1	4
136	потребность в	2	4
137	функции в	1	3
138	самом деле	3	3
139	это и	1	3
140	в первом	2	3
141	отношения между	1	3
142	мы не	1	3
143	говорить о	2	3
144	но как	1	3
145	если в	2	3
146	ответ на	2	3
147	мысли к	1	3
148	показать что	1	3
149	все же	2	3
150	сознания в	1	3
151	как уже	2	3
152	в действительности	1	3
153	то в	4	3
154	он в	1	3
155	и отношения	1	3
156	и тот	1	3
157	на этом	2	3
158	не умеет	1	3
159	и тем	1	3
160	в этих	3	3
161	таким же	1	3
162	сих пор	2	3
163	и более	1	3
164	нас к	1	3
165	каждого отдельного	1	3
166	не менее	5	3
167	до конца	1	3
168	только не	2	3
169	как она	1	3
170	по своей	1	3
171	и его	5	3
172	все не	1	3
173	приходит к	2	3
174	в себя	1	3
175	то как	1	3
176	еще в	1	3
177	и с	6	3
178	никак не	1	3
179	до сих	2	3
180	этих двух	1	3
181	к нему	3	3
182	что и	4	3
183	способность к	2	3
184	одной из	3	3
185	между тем	8	3
186	с одной	3	3
187	его и	2	3
188	мы знаем	2	3
189	в одном	3	3
190	а в	6	3
191	от того	1	3
192	на примере	1	3
193	еще и	2	3
194	один и	1	3
195	говорит о	4	3
196	прежде всего	3	3
197	в частности	7	3
198	к жизни	1	3
199	чем в	1	3
200	по существу	1	3
201	может идти	1	3
202	этом случае	1	3
203	но это	1	3
204	одной стороны	3	3
205	я это	2	3
206	как на	2	3
207	к этой	1	3
208	к этому	1	3
209	отношения к	1	2
210	одним из	1	2
211	мы имели	1	2
212	такое же	1	2
213	момент когда	1	2
214	при анализе	1	2
215	принадлежит к	1	2
216	на свою	1	2
217	я не	7	2
218	в ней	3	2
219	столь же	3	2
220	в различных	1	2
221	во всех	1	2
222	с каким	1	2
223	что я	2	2
224	что было	3	2
225	когда он	1	2
226	и к	2	2
227	котором она	1	2
228	того факта	1	2
229	то и	4	2
230	нами в	1	2
231	тому же	2	2
232	что она	7	2
233	в корне	1	2
234	из виду	1	2
235	свое время	1	2
236	но все	1	2
237	те же	2	2
238	которая как	1	2
239	когда возникает	1	2
240	в жизни	8	2
241	в них	3	2
242	во второй	2	2
243	в своей	6	2
244	в котором	6	2
245	самое что	2	2
246	отношений между	1	2
247	все это	3	2
248	их в	1	2
249	же мы	1	2
250	стоит только	1	2
251	мы вынуждены	1	2
252	высшей степени	1	2
253	как два	1	2
254	учения о	1	2
255	факта что	1	2
256	и здесь	1	2
257	в момент	1	2
258	лежит в	1	2
259	но при	3	2
260	неспособность к	1	2
261	что у	3	2
262	на нее	1	2
263	не с	2	2
264	в плоскости	1	2
265	том как	2	2
266	именно потому	1	2
267	образом в	1	2
268	его в	2	2
269	вслед за	4	2
270	тот момент	1	2
271	со всеми	1	2
272	не над	1	2
273	только на	5	2
274	ни одного	2	2
275	же в	1	2
276	но с	1	2
277	из них	2	2
278	вовсе не	2	2
279	как будто	4	2
280	и даже	1	2
281	а с	3	2
282	себя и	2	2
283	о чем	8	2
284	ни на	1	2
285	оказывается не	1	2
286	и потому	1	2
287	в тот	1	2
288	и от	2	2
289	только для	2	2
290	которых он	1	2
291	об отношении	1	2
292	самой себе	1	2
293	и другие	5	2
294	другой стороны	1	2
295	совершенно не	1	2
296	из этого	1	2
297	жизни и	6	2
298	в своих	1	2
299	по поводу	3	2
300	все что	3	2
301	эта новая	1	1
302	а между	4	1
303	также и	1	1
304	например в	1	1
305	но тем	2	1
306	на деле	1	1
307	здесь и	1	1
308	фразы как	1	1
309	к другому	1	1
310	его же	1	1
311	когда это	1	1
312	которыми он	1	1
313	мы уже	3	1
314	системы и	1	1
315	полагает что	1	1
316	мы имеем	1	1
317	между его	1	1
318	было известно	1	1
319	и о	4	1
320	которые тоже	1	1
321	во внутреннем	1	1
322	который был	2	1
323	и ее	3	1
324	в будущем	1	1
325	может дать	1	1
326	и этого	1	1
327	он был	1	1
328	он сам	2	1
329	фразе как	1	1
330	знаем что	1	1
331	нам представляется	2	1
332	бы то	1	1
333	с его	5	1
334	сознания а	1	1
335	различия между	2	1
336	в ее	18	1
337	способности к	1	1
338	легко может	1	1
339	миром вещей	1	1
340	перед глазами	3	1
341	а он	1	1
342	в общем	1	1
343	в наиболее	1	1
344	эти внешние	1	1
345	ни одна	1	1
346	исследователя в	1	1
347	более чем	2	1
348	независимо от	1	1
349	как к	1	1
350	более и	1	1
351	как нам	1	1
352	осознает что	1	1
353	перед нами	11	1
354	к числу	2	1
355	следующим образом	3	1
356	в себе	9	1
357	для ее	1	1
358	ним происходит	1	1
359	за собой	1	1
360	что это	5	1
361	самое себя	1	1
362	в нашем	2	1
363	не возникает	1	1
364	так сказать	1	1
365	роли в	2	1
366	его но	1	1
367	независимость от	1	1
368	к миру	1	1
369	от которого	2	1
370	готовности к	1	1
371	именно то	1	1
372	нее и	1	1
373	не как	2	1
374	собой не	1	1
375	ими в	1	1
376	том чтобы	1	1
377	что без	1	1
378	этот тезис	1	1
379	прежде чем	2	1
380	и заключается	1	1
381	значительной степени	1	1
382	от нее	1	1
383	в каждом	1	1
384	здесь мы	1	1
385	об этом	7	1
386	зрения на	2	1
387	лишь в	2	1
388	и других	1	1
389	и последующее	1	1
390	вопрос и	1	1
391	который по	1	1
392	о которых	2	1
393	рядом с	5	1
394	случае мы	1	1
395	в слове	1	1
396	и уже	4	1
397	которой он	1	1
398	несмотря на	3	1
399	приобретает в	1	1
400	со всей	2	1
401	можно так	2	1
402	ставит вопрос	1	1
403	этой связи	2	1
404	взгляд на	1	1
405	в следующем	1	1
406	смысле можно	1	1
407	же это	1	1
408	переходе от	1	1
409	если можно	2	1
410	она в	2	1
411	знает и	2	1
412	место в	2	1
413	не столько	2	1
414	что говорит	2	1
415	от его	1	1
416	образом и	1	1
417	самое время	1	1
418	который всегда	1	1
419	тем не	4	1
420	взгляд и	1	1
421	лежит не	1	1
422	однако в	2	1
423	том же	1	1
424	что эгоцентризм	1	1
425	как видим	2	1
426	ничего нового	1	1
427	она не	5	1
428	от нас	1	1
429	что ему	1	1
430	дело не	2	1
431	отличается от	1	1
432	только из	1	1
433	и притом	1	1
434	и сама	4	1
435	мы попытались	1	1
436	не могло	1	1
437	он мог	1	1
438	в самой	1	1
439	такова что	2	1
440	а во	1	1
441	только когда	2	1
442	того в	1	1
443	к ней	2	1
444	не испытывая	1	1
445	такая же	1	1
446	имели место	1	1
447	возвращает нас	1	1
448	что на	3	1
449	перед ним	1	1
450	что но	1	1
451	представляется нам	2	1
452	по нашему	1	1
453	что можно	1	1
454	в духе	2	1
455	в направлении	1	1
456	мы узнаем	1	1
457	есть только	1	1
458	решающая роль	1	1
459	как только	3	1
460	числе и	1	1
461	обращение к	1	1
462	походить на	1	1
463	тот и	1	1
464	и он	3	1
465	представляется для	1	1
466	для себя	6	1
467	настолько что	1	1
468	но по	1	1
469	с ее	5	1
470	нам о	1	1
471	не существует	1	1
472	не могу	3	1
473	на другой	2	1
474	расхождение между	1	1
475	мысль о	2	1
476	всей своей	1	1
477	которая была	2	1
478	не нужно	1	1
479	мы в	1	1
480	в отношениях	1	1
481	собой и	1	1
482	даже речь	1	1
483	сводится к	6	1
484	рождения и	1	1
485	на что	1	1
486	после того	1	1
487	и просто	2	1
488	все его	3	1
489	это часто	1	1
490	нет у	1	1
491	на всех	1	1
492	путь к	1	1
493	которых в	1	1
494	во втором	2	1
495	нуждается в	2	1
496	бы она	1	1
497	и только	2	1
498	не более	2	1
499	другого в	1	1
500	которая и	1	1
501	все время	3	1
502	рассмотрение этого	1	1
503	чтобы ответить	1	1
504	один из	2	1
505	с ними	3	1
506	что даже	2	1
507	могло быть	1	1
508	до уровня	1	1
509	согласно которой	1	1
510	который в	2	1
511	во времени	1	1
512	узнаем что	1	1
513	не происходит	1	1
514	это же	1	1
515	теперь в	2	1
516	себя ту	1	1
517	без этого	1	1
518	внимание в	1	1
519	для всех	1	1
520	оказывается в	1	1
521	уже в	1	1
522	он очень	1	1
523	себя в	8	1
524	как например	1	1
525	в виде	2	1
526	в начале	1	1
527	для чего	1	1
528	что не	2	1
529	или даже	1	1
530	за ним	1	1
531	только одно	1	1
532	общей для	1	1
533	представить себе	1	1
534	ценность в	1	1
535	тогда как	7	1
536	в конце	1	1
537	объяснения в	1	1
538	отношении к	1	1
539	и никогда	1	1
540	увидеть что	1	1
541	сказать на	1	1
542	это было	2	1
543	как раз	4	1
544	в других	4	1
545	известно о	1	1
546	были бы	1	1
547	другого и	2	1
548	со стороны	3	1
549	или иной	2	1
550	и т.п	1	1
551	или иначе	1	1
552	нельзя сказать	1	1
553	и тех	3	1
554	как же	2	1
555	в воображении	1	1
556	только по	1	1
557	не было	6	1
558	представляется в	2	1
559	которых мы	1	1
560	этого не	1	1
561	на которых	1	1
562	более того	1	1
563	с которым	1	1
564	и ответ	1	1
565	или человек	1	1
566	долгое время	1	1
567	там где	1	1
568	означало бы	1	1
569	разговор с	2	1
570	в речи	1	1
571	стороны в	1	1
572	все более	1	1
573	бы оно	1	1
574	говорит нам	1	1
575	в одной	1	1
576	не удается	1	1
577	при переходе	1	1
578	в данном	2	1
579	что за	1	1
580	а если	1	1
581	что же	2	1
582	зрения и	1	1
583	когда же	2	1
584	а потом	1	1
585	да и	5	1
586	согласно которому	1	1
587	сам не	2	1
588	исходя из	1	1
589	распадается на	1	1
590	возможность такого	1	1
591	иначе говоря	1	1
592	вопроса а	1	1
593	и таким	1	1
594	этом и	3	1
595	его положении	1	1
596	но для	1	1
597	и для	2	1
598	отношении между	1	1
599	на улице	1	1
600	друга отсюда	1	1
601	место для	1	1
602	заслонять от	1	1
603	для нас	3	1
604	и все	7	1
605	абсолютно не	1	1
606	из себя	1	1
607	той или	1	1
608	случае и	1	1
609	но зато	1	1
610	и протекает	1	1
611	так выразиться	2	1
612	на другие	1	1
613	между ними	2	1
614	с ней	1	1
615	дело с	2	1
616	была бы	3	1
617	или иного	2	1
618	первом случае	1	1
619	оно не	2	1
620	этот момент	1	1
621	ли он	2	1
622	и состоит	3	1
623	не нуждается	1	1
624	это так	1	1
625	но еще	2	1
626	и это	3	1
627	того или	2	1
628	том числе	1	1
629	это в	1	1
630	гораздо более	2	1
631	которая не	1	1
632	смысле что	1	1
