N	2gram	Losev_Prob_5	Formalny
1	и в	30	24
2	в его	12	23
3	прежде всего	6	22
4	и не	12	20
5	так и	7	18
6	точки зрения	10	16
7	не может	5	16
8	в этом	17	15
9	в нем	6	14
10	может быть	7	14
11	таким образом	13	13
12	с точки	8	13
13	и т	1	12
14	именно как	1	12
15	в своем	11	11
16	как и	7	11
17	в своей	22	11
18	в их	1	11
19	не менее	5	11
20	в ней	3	10
21	то же	2	10
22	вовсе не	8	10
23	настоящее время	3	10
24	и ее	1	10
25	и его	6	10
26	и их	5	10
27	а не	5	10
28	в настоящее	3	10
29	в то	4	9
30	и потому	1	9
31	все это	1	9
32	и на	6	8
33	как в	2	8
34	т д	1	8
35	и с	5	8
36	не в	7	8
37	же время	1	8
38	в ее	3	8
39	именно в	3	8
40	то что	18	8
41	в свою	2	8
42	на самом	1	7
43	с ее	1	7
44	не только	18	7
45	жизни и	2	7
46	до конца	1	7
47	и от	1	7
48	но и	13	7
49	отношения к	1	6
50	еще не	3	6
51	самом деле	2	6
52	отнюдь не	4	6
53	все эти	2	6
54	в этой	10	6
55	как бы	6	6
56	входит в	1	6
57	она не	1	6
58	на основе	1	6
59	и здесь	1	6
60	до сих	2	6
61	в том	12	6
62	было бы	4	6
63	как это	1	6
64	сих пор	2	6
65	и все	9	6
66	а в	6	6
67	бы ни	1	5
68	хотя бы	2	5
69	но в	9	5
70	в самом	5	5
71	при этом	4	5
72	по себе	2	5
73	и до	2	5
74	у нас	7	5
75	должен быть	1	5
76	как мы	2	5
77	искусства и	1	5
78	что бы	1	5
79	в литературе	1	5
80	того что	3	5
81	только на	1	5
82	со стороны	1	5
83	с другой	6	5
84	и др	1	5
85	в искусстве	1	5
86	с его	1	4
87	по отношению	2	4
88	и к	4	4
89	в которой	5	4
90	учение о	3	4
91	главным образом	1	4
92	не как	1	4
93	искусства в	1	4
94	как о	4	4
95	только и	3	4
96	никогда не	7	4
97	мы увидим	1	4
98	всяком случае	2	4
99	с одной	3	4
100	конечно не	2	4
101	одной стороны	3	4
102	в связи	7	4
103	в частности	4	4
104	отношению к	2	4
105	с этой	2	4
106	что в	5	4
107	так же	5	4
108	во всяком	2	4
109	это и	1	3
110	мы не	2	3
111	по аналогии	1	3
112	время в	1	3
113	бы то	2	3
114	но не	7	3
115	со всеми	2	3
116	значение и	2	3
117	отношение к	2	3
118	все же	9	3
119	когда он	2	3
120	и как	6	3
121	и наконец	1	3
122	в себе	4	3
123	если он	2	3
124	он не	3	3
125	всех этих	1	3
126	он должен	1	3
127	так например	1	3
128	то ни	2	3
129	значение в	1	3
130	его в	6	3
131	в них	2	3
132	со всей	2	3
133	в трудах	1	3
134	они не	2	3
135	в отношении	3	3
136	тем самым	1	3
137	но для	2	3
138	не о	1	3
139	связи с	7	3
