N	3gram	Bakhtin_Fr_1	formyVre
1	еды и питья	1	15
2	с точки зрения	3	8
3	в связи с	1	7
4	для того чтобы	1	7
5	шута и дурака	1	6
6	не только в	1	5
7	в романе рабле	2	5
8	то же время	1	4
9	в то же	1	4
10	как мы уже	5	4
11	друг с другом	1	4
12	в эпоху возрождения	3	3
13	к себе самому	2	3
14	имеем в виду	1	3
15	мы уже сказали	3	3
16	в том числе	10	3
17	в средние века	4	3
18	но и в	2	3
19	во всех этих	2	3
20	мы уже говорили	7	3
21	человеческого тела в	1	3
22	и прежде всего	3	3
23	в большинстве случаев	2	3
24	в том что	6	3
25	в эпизоде с	1	3
26	изображении человеческого тела	1	2
27	на первый план	1	2
28	в дальнейшем мы	1	2
29	до сих пор	4	2
30	сами по себе	1	2
31	том числе и	7	2
32	то что было	1	2
33	лежит в основе	1	2
34	в этом отношении	3	2
35	на протяжении всего	2	2
36	у рабле не	1	2
37	средние века и	2	2
38	мы имеем в	1	2
39	друг от друга	1	2
40	у рабле в	3	2
41	жизни но и	1	1
42	у других представителей	1	1
43	переплетаются друг с	1	1
44	в так называемой	1	1
45	свой положительный полюс	1	1
46	и пр и	1	1
47	рабле в частности	1	1
48	форм и образов	1	1
49	сих пор еще	3	1
50	во время карнавала	2	1
51	и телесной жизни	1	1
52	в той или	5	1
53	сводится к тому	1	1
54	и связанные с	1	1
55	характерны и для	1	1
56	и др все	1	1
57	уже говорили что	2	1
58	там где они	1	1
59	на самом деле	2	1
60	в частности с	1	1
61	и так сказать	1	1
62	в неразрывном единстве	1	1
63	романе и в	1	1
64	том что он	1	1
65	мы вовсе не	1	1
66	и не только	1	1
67	тела и телесной	1	1
68	находится в состоянии	1	1
69	смерти с рождением	1	1
70	в фабльо и	3	1
71	все разобранные нами	1	1
72	в отличие от	4	1
73	жизни и смерти	1	1
74	в изображении человеческого	1	1
75	и др и	1	1
76	с ним в	1	1
77	себе самому и	1	1
78	к самой природе	1	1
79	отношение к времени	3	1
80	как пародия на	1	1
81	аппетит и жажда	1	1
82	это вовсе не	1	1
83	и прославление и	1	1
84	образ смерти в	1	1
85	в литературе и	1	1
86	принадлежит к самой	1	1
87	романе рабле вовсе	1	1
88	времени то есть	2	1
89	резко отклоняется от	1	1
90	так сказать в	1	1
91	не похожа на	1	1
92	и у других	2	1
93	влияние на развитие	1	1
94	так как он	1	1
95	форме и степени	1	1
96	в эпизоде воспитания	1	1
97	в особенности в	1	1
98	в них как	1	1
99	в основе этих	1	1
100	с одной стороны	2	1
101	и в большинстве	1	1
102	полноту своего значения	1	1
103	в значительной мере	2	1
104	можно говорить о	1	1
105	в себя и	1	1
106	так и на	1	1
107	и в условиях	2	1
108	но при этом	1	1
109	для своего выражения	1	1
110	рабле вовсе не	1	1
111	века и в	3	1
112	фабльо и шванках	1	1
113	или иной форме	4	1
114	прежде всего необходимо	1	1
115	др все эти	1	1
116	литературе и в	2	1
117	еды питья испражнений	1	1
118	мира и человека	1	1
119	господствующей точки зрения	1	1
120	наконец и в	1	1
121	в мистическом плане	1	1
122	все более и	1	1
123	в наши задачи	1	1
124	эпоху возрождения но	1	1
125	он не знает	1	1
126	и исторического времени	1	1
127	с другой стороны	1	1
128	литературе так и	2	1
129	не может быть	1	1
130	но в то	1	1
131	питья испражнений половой	1	1
132	средневековья и возрождения	2	1
133	возрождения у боккаччо	1	1
134	почти вовсе не	3	1
135	только в пределах	1	1
136	форм для своего	1	1
137	определяющее влияние на	2	1
138	не могли конечно	1	1
139	эпизоде воспитания гаргантюа	1	1
140	то есть в	4	1
141	смысле но и	1	1
142	чистом виде но	1	1
143	ни для кого	1	1
144	и в них	1	1
145	в одном из	1	1
146	как бы ни	2	1
147	более и более	1	1
148	выходит за пределы	3	1
149	в римских сатурналиях	1	1
150	но все же	2	1
151	можно сказать что	1	1
152	тела смерть здесь	1	1
153	существенную роль в	2	1
154	до эпохи возрождения	1	1
155	человеческого тела как	1	1
156	это как бы	1	1
157	и почти вовсе	1	1
158	диккенса и др	1	1
159	как бы в	1	1
160	пр и пр	1	1
161	и в нем	1	1
162	вовсе не является	2	1
163	иной форме и	1	1
164	мы наблюдаем в	1	1
165	той или иной	5	1
166	вне связи с	1	1
167	то есть с	1	1
