N	2gram	Nazirov_Tv_2	Problema
1	то что	3	42
2	вовсе не	2	35
3	то есть	5	33
4	и в	20	32
5	и не	9	31
6	не есть	1	29
7	не просто	1	23
8	в этом	8	19
9	не менее	2	19
10	не только	13	17
11	потому что	7	16
12	в себе	3	15
13	по себе	1	15
14	в виде	2	15
15	а не	6	15
16	но в	4	14
17	у нас	2	14
18	указывает на	1	14
19	может быть	8	14
20	как бы	11	14
21	в нем	3	13
22	при помощи	2	13
23	как раз	1	13
24	сказать что	1	13
25	том что	4	12
26	что в	7	12
27	так и	6	12
28	и т	13	11
29	так как	3	11
30	о том	5	11
31	и даже	5	11
32	ничего общего	1	11
33	то же	7	10
34	отнюдь не	4	10
35	в этой	5	10
36	т д	11	10
37	об этом	4	10
38	ничего не	4	10
39	прежде всего	8	10
40	нет ничего	3	10
41	еще не	5	9
42	но не	5	9
43	художественный образ	1	9
44	и это	3	9
45	и что	2	9
46	но и	8	9
47	что же	1	9
48	в том	8	9
49	так же	5	9
50	в таком	3	9
51	и о	1	8
52	и ее	2	8
53	и на	5	8
54	общего с	1	8
55	все эти	4	8
56	на то	1	8
57	было бы	1	8
58	в своей	6	8
59	как нечто	1	8
60	не может	7	8
61	но это	5	8
62	во всех	1	7
63	тоже не	2	7
64	содержит в	1	7
65	ни в	1	7
66	в них	1	7
67	и является	1	7
68	как мы	1	7
69	никогда не	11	7
70	что он	6	7
71	только в	2	7
72	тем что	3	7
73	такого рода	1	7
74	все это	6	7
75	во всяком	2	7
76	таком случае	2	6
77	самом деле	2	6
78	и есть	2	6
79	говорить о	2	6
80	но как	1	6
81	и как	1	6
82	в самом	3	6
83	и если	2	6
84	при этом	8	6
85	его в	3	6
86	это не	7	6
87	в то	10	6
88	таким образом	10	6
89	в виду	1	6
90	и здесь	1	6
91	в его	10	6
92	так что	2	6
93	в конце	6	6
94	как это	1	6
95	хотя и	4	6
96	совершенно не	1	6
97	действительности и	1	5
98	мы уже	1	5
99	а только	1	5
100	перед нами	1	5
101	не являются	1	5
102	то в	1	5
103	что она	4	5
104	но уже	3	5
105	в котором	3	5
106	некоторого рода	1	5
107	текста и	1	5
108	связи с	1	5
109	в сознании	1	5
110	ни о	1	5
111	той или	1	5
112	для нас	1	5
113	или иной	1	5
114	не знал	2	5
115	не является	3	5
116	в их	3	4
117	это совершенно	1	4
118	мы и	1	4
119	литературы и	1	4
120	есть по	1	4
121	в истории	2	4
122	как в	4	4
123	после этого	1	4
124	их в	2	4
125	входит в	1	4
126	не в	4	4
127	тому что	1	4
128	тем самым	4	4
129	мышления и	1	4
130	казалось бы	3	4
131	действительности но	1	4
132	а в	4	4
133	точно так	1	4
134	здесь необходимо	1	4
135	только то	1	4
136	в дальнейшем	4	4
137	если бы	4	4
138	и только	2	4
139	в литературе	2	4
140	один из	3	4
141	д и	2	4
142	даже если	1	4
143	это общее	1	4
144	именно в	6	4
145	не было	2	4
146	если не	4	4
147	и вообще	2	4
148	и для	1	4
149	в связи	1	4
150	и ни	1	4
151	по поводу	1	4
152	не должны	2	3
153	только потому	1	3
154	он всегда	2	3
155	в чем	4	3
156	в ее	2	3
157	что они	4	3
158	с этим	1	3
159	однако не	1	3
160	что это	1	3
161	мы получаем	1	3
162	но он	1	3
163	но ведь	2	3
164	в случае	1	3
165	он не	3	3
166	у древних	1	3
167	и еще	2	3
168	что все	1	3
169	чего он	1	3
170	в жизни	1	3
171	как и	6	3
172	несмотря на	1	3
173	на этот	2	3
174	в этих	1	3
175	или вернее	1	3
176	в которых	3	3
177	для которого	2	3
178	дело в	1	3
179	и его	9	3
180	как будто	1	3
181	однако это	2	3
182	и вполне	1	3
183	к тому	1	3
184	что оно	1	3
185	для себя	1	3
186	можно было	1	3
187	ясно что	1	3
188	но отнюдь	1	3
189	о нем	1	3
190	что его	2	3
191	значит что	1	3
192	уже не	3	3
193	уже в	2	3
194	из них	2	3
195	всяком случае	2	3
196	сами по	1	3
197	до сих	3	3
198	с другой	2	3
199	что не	3	3
200	нужно сказать	1	3
201	сих пор	3	3
202	только для	2	3
203	пока еще	1	3
204	с ним	3	3
205	мы говорим	1	3
206	может и	1	3
207	другой стороны	2	3
208	его именно	1	3
209	себе не	1	3
210	в искусстве	2	3
211	этого романа	1	2
212	ли вы	1	2
213	например в	5	2
214	же как	3	2
215	и потому	4	2
216	в первом	1	2
217	по преимуществу	2	2
218	и до	1	2
219	едва ли	2	2
220	из подполья	6	2
221	мы не	4	2
222	что если	1	2
223	на себя	1	2
224	сказать о	1	2
225	он сам	3	2
226	у чехова	1	2
227	с его	1	2
228	указывать на	1	2
229	то он	1	2
230	не то	1	2
231	в комедии	1	2
232	нет и	2	2
233	чем же	1	2
234	то или	1	2
235	есть его	1	2
236	в которой	2	2
237	из этих	1	2
238	во многих	2	2
239	карамазовым как	1	2
240	на его	4	2
241	не значит	1	2
242	и с	8	2
243	с другими	2	2
244	понять его	1	2
245	для них	1	2
246	может нас	1	2
247	должно быть	1	2
248	в эту	1	2
249	но если	2	2
250	нас не	1	2
251	знаем что	1	2
252	у пушкина	3	2
253	образом и	1	2
254	по крайней	2	2
255	однако в	1	2
256	что этот	2	2
257	необходимо сказать	1	2
258	в таких	1	2
259	она не	1	2
260	не имеет	1	2
261	но только	1	2
262	не о	1	2
263	в области	1	2
264	xx века	3	2
265	не могут	1	2
266	могут быть	2	2
267	в окончательном	2	2
268	говорили что	1	2
269	мы наблюдаем	1	2
270	с собой	1	2
271	особенно в	2	2
272	не стоит	2	2
273	является в	1	2
274	и должно	1	2
275	того или	1	2
276	между тем	3	2
277	и эту	1	2
278	крайней мере	2	2
279	все время	2	2
280	если взять	1	2
281	сразу же	1	2
282	том как	1	2
283	мы видим	4	2
284	а потому	1	2
285	или его	1	2
286	не мешает	2	2
287	не можем	1	2
288	является не	1	2
289	свой собственный	1	2
290	для него	3	2
291	как его	1	2
292	в целях	1	2
293	говорим о	1	2
294	действующих лиц	2	2
295	что для	1	2
