N	2gram	Voloshinov_2	Problema
1	и не	19	28
2	то есть	2	27
3	не только	13	24
4	только в	8	23
5	в виде	2	22
6	вовсе не	11	21
7	в том	7	20
8	и в	19	20
9	ни в	6	17
10	все эти	3	16
11	потому что	1	15
12	смысле слова	5	15
13	то что	4	15
14	точки зрения	17	14
15	но и	10	14
16	у нас	3	14
17	было бы	4	14
18	той или	4	14
19	не в	10	13
20	даже и	2	13
21	также и	1	13
22	или иной	5	13
23	перед нами	3	13
24	в себе	4	12
25	в нашем	2	12
26	не есть	3	12
27	том что	10	12
28	прежде всего	7	11
29	с точки	13	11
30	по себе	3	11
31	так и	10	10
32	не менее	1	10
33	тем не	1	10
34	и его	16	10
35	в качестве	3	10
36	отнюдь не	8	10
37	не является	8	10
38	в этом	15	9
39	и даже	2	9
40	все это	1	9
41	может быть	28	9
42	во всяком	3	8
43	и все	6	8
44	таким образом	14	8
45	в той	5	8
46	но в	7	8
47	что он	4	8
48	если бы	11	8
49	есть в	1	7
50	еще не	3	7
51	здесь не	1	7
52	мы не	2	7
53	а не	9	7
54	именно в	2	7
55	и с	2	7
56	хотя бы	6	7
57	это не	4	7
58	то же	16	7
59	и потому	2	7
60	ясно что	1	7
61	и тем	4	7
62	в ней	3	7
63	сказать что	4	7
64	с другой	3	7
65	сам по	1	6
66	при этом	9	6
67	крайней мере	2	6
68	другой стороны	1	6
69	только при	1	6
70	и вообще	1	6
71	так что	1	6
72	а только	1	6
73	в таком	7	6
74	как и	9	6
75	и от	3	6
76	по крайней	2	6
77	всех этих	1	6
78	в каком	3	6
79	что здесь	1	6
80	но это	1	6
81	же самое	6	6
82	в данном	5	6
83	когда мы	1	5
84	можно сказать	1	5
85	или в	2	5
86	жизни и	2	5
87	и ни	1	5
88	не может	18	5
89	так же	5	5
90	случае не	1	5
91	в нем	11	5
92	в смысле	6	5
93	не существует	3	5
94	здесь в	2	5
95	но не	2	5
96	мере не	1	5
97	вместе с	2	5
98	в ее	3	5
99	на самом	7	5
100	хотя и	1	5
101	и о	2	5
102	в этих	3	5
103	как в	1	5
104	каждый раз	3	5
105	да и	3	5
106	уже не	1	5
107	только и	1	5
108	в них	1	5
109	и если	1	5
110	о том	3	5
111	если мы	6	5
112	так как	3	5
113	и наконец	1	4
114	в разных	1	4
115	и для	7	4
116	же в	1	4
117	и ее	4	4
118	здесь как	2	4
119	кроме того	1	4
120	что его	1	4
121	в этой	3	4
122	как раз	4	4
123	в какой	3	4
124	с ним	1	4
125	в своей	3	4
126	в художественном	1	4
127	с тем	1	4
128	в одном	1	4
129	а в	3	4
130	или даже	1	4
131	и только	1	4
132	что она	1	4
133	как знак	1	4
134	не имеет	3	4
135	в самой	1	4
136	это и	1	4
137	нет никакой	1	4
138	что не	2	4
139	в то	8	4
140	в отношении	4	4
141	во всех	6	4
142	с этим	3	4
143	всяком случае	2	4
144	у достоевского	1	4
145	уже в	2	4
146	однако не	1	4
147	какой мере	1	4
148	несмотря на	1	4
149	тем более	5	4
150	одной из	3	4
151	как бы	19	4
152	но она	1	3
153	в другом	3	3
154	в связи	7	3
155	то это	1	3
156	себе в	1	3
157	еще и	1	3
158	и является	2	3
159	связи с	13	3
160	не было	3	3
161	в буквальном	1	3
162	коем случае	2	3
163	в жизни	2	3
164	поскольку они	1	3
165	к нему	5	3
166	самой жизни	1	3
167	независимо от	2	3
168	и сама	1	3
169	сознания и	3	3
170	в условиях	1	3
171	как это	1	3
172	с другими	3	3
173	того или	2	3
174	если не	1	3
175	нет никакого	1	3
176	были бы	1	3
177	но все	1	3
178	чем же	3	3
179	что в	2	3
180	здесь мы	3	3
181	совершенно не	5	3
182	для него	9	3
183	в начале	2	3
184	мы все	1	3
185	здесь нет	1	3
186	что и	3	3
187	в его	5	3
188	и весь	1	3
189	в коем	2	3
190	как мы	15	3
191	другими словами	2	3
192	но как	2	3
193	не говоря	1	3
194	к его	2	3
195	к тому	6	3
196	мы должны	1	3
197	зависимости от	2	3
198	для того	6	3
199	в истории	3	3
200	всякого рода	1	3
201	он был	2	3
202	тем что	2	3
203	можно понять	1	3
204	же и	1	3
205	он как	1	3
206	в зависимости	2	3
207	и на	5	3
208	мы можем	6	3
209	является для	2	3
210	не так	2	3
211	нет ничего	1	3
212	все они	1	3
213	слова но	1	3
214	только для	1	3
215	из этого	1	3
216	или иного	2	3
217	самом деле	9	3
218	учение о	3	3
219	конечно не	4	3
220	из них	1	3
221	ни на	1	3
222	человека в	1	3
223	и как	6	3
224	как о	2	3
225	вообще не	1	3
226	и более	7	3
227	является и	1	3
228	в своем	2	3
229	категорий мы	1	2
230	то мы	2	2
231	в которой	1	2
232	о которых	1	2
233	и непосредственно	2	2
234	эти категории	2	2
235	в значительной	2	2
236	все же	5	2
237	самом же	3	2
238	поэтому не	1	2
239	жизни в	1	2
240	ясно и	1	2
241	мы совершенно	1	2
242	ни одна	1	2
243	ни взяли	3	2
244	особенно ярко	1	2
245	говорит о	1	2
246	она является	3	2
247	того же	5	2
248	что они	2	2
249	не будет	3	2
250	нет в	1	2
251	для себя	4	2
252	не к	3	2
253	анализа не	1	2
254	мы здесь	2	2
255	речь о	1	2
256	все категории	1	2
257	этом мы	1	2
258	то он	1	2
259	и являются	2	2
260	говоря уже	1	2
