N	2gram	Voloshinov_2	Psycholo
1	то что	4	44
2	и в	19	33
3	в этом	15	28
4	и что	1	25
5	как бы	19	25
6	все время	2	24
7	потому что	1	24
8	для того	6	23
9	том что	10	22
10	того чтобы	6	22
11	может быть	28	22
12	что в	2	21
13	в том	7	21
14	о том	3	20
15	что он	4	20
16	только что	3	15
17	как это	1	14
18	что это	2	13
19	таким образом	14	13
20	то есть	2	13
21	так же	5	13
22	и не	19	13
23	все это	1	13
24	сказать что	4	13
25	самом деле	9	12
26	в самом	6	12
27	было бы	4	12
28	все то	2	12
29	к тому	6	12
30	и все	6	12
31	если мы	6	12
32	так как	3	12
33	он не	3	11
34	что все	1	11
35	на то	4	10
36	что она	1	10
37	если бы	11	10
38	в его	5	10
39	не может	18	10
40	то же	16	9
41	в этой	3	9
42	и если	1	9
43	по себе	3	9
44	как раз	4	9
45	вместе с	2	8
46	в каком	3	8
47	в своем	2	7
48	не только	13	7
49	в нем	11	7
50	так что	1	7
51	и только	1	7
52	до конца	2	7
53	когда он	1	7
54	на самом	7	6
55	в сущности	14	6
56	в ней	3	6
57	что они	2	6
58	перед нами	3	6
59	все эти	3	6
60	в себе	4	6
61	и вот	1	6
62	во время	1	6
63	точки зрения	17	6
64	но он	1	6
65	что эта	1	6
66	тому что	4	6
67	в самой	1	6
68	когда мы	1	6
69	же самое	6	6
70	это не	4	6
71	мы видим	1	6
72	у него	2	6
73	а не	9	6
74	мы должны	1	6
75	как на	2	6
76	это и	1	5
77	мы уже	6	5
78	мы не	2	5
79	в целом	1	5
80	и на	5	5
81	с этим	3	5
82	все же	5	5
83	и как	6	5
84	как он	1	5
85	ясно что	1	5
86	как и	9	5
87	самого начала	5	5
88	никогда не	7	5
89	что самое	1	5
90	и его	16	5
91	и это	3	5
92	с самого	5	5
93	с ним	1	5
94	заключается в	1	5
95	в какой	3	5
96	вовсе не	11	5
97	мы можем	6	5
98	связь с	4	5
99	из этого	1	5
100	той же	3	4
101	в которой	1	4
102	говорит о	1	4
103	мы совершенно	1	4
104	не будет	3	4
105	это было	2	4
106	с тем	1	4
107	слова и	6	4
108	в своей	3	4
109	с точки	13	4
110	одна из	7	4
111	а в	3	4
112	с другом	1	4
113	у нас	3	4
114	так например	1	4
115	как мы	15	4
116	и о	2	4
117	того что	4	4
118	в двух	3	4
119	только в	8	4
120	и так	1	4
121	себя в	2	4
122	в жизни	2	4
123	и других	1	4
124	из них	1	4
125	по поводу	1	4
126	что не	2	4
127	смысла и	1	4
128	мы узнаем	1	4
129	друг с	1	4
130	исходя из	1	4
131	совершенно не	5	4
132	жизни и	2	4
133	ее в	1	4
134	к этому	5	4
135	в таком	7	4
136	речь идет	1	3
137	например в	1	3
138	и до	3	3
139	и за	1	3
140	это совершенно	1	3
141	говорить о	1	3
142	то это	1	3
143	и он	2	3
144	что его	1	3
145	слова как	2	3
146	но не	2	3
147	к которой	1	3
148	значение имеет	1	3
149	как в	1	3
150	что именно	1	3
151	увидим что	1	3
152	от этого	2	3
153	из этой	1	3
154	какой бы	3	3
155	в основу	1	3
156	здесь мы	3	3
157	его в	7	3
158	уже знаем	2	3
159	ни в	6	3
