N	4gram	Voloshinov_2	Problema
1	дело в том что	1	3
2	одного и того же	4	2
3	не что иное как	1	2
4	свидетельствует о том что	1	2
5	к тому или иному	1	1
6	имеют никакого отношения к	1	1
7	если бы он был	2	1
8	на самом же деле	3	1
9	с точки зрения самого	2	1
10	же в таком случае	1	1
11	на тот или иной	1	1
12	одно и то же	3	1
13	не имеют никакого отношения	1	1
14	не сам по себе	1	1
15	если же мы возьмем	1	1
16	в этом последнем случае	1	1
17	как мы уже сказали	1	1
18	тот или иной предмет	1	1
19	но в то же	5	1
20	во всех этих случаях	1	1
21	но для того чтобы	1	1
22	бы оно ни было	1	1
23	как бы оно ни	1	1
24	а может быть и	1	1
25	самом же деле это	1	1
26	не говоря уже о	1	1
27	одним и тем же	2	1
