N	3gram	Vygotskiy__6	StatiiOP
1	в том что	19	11
2	не может быть	2	5
3	то обстоятельство что	1	5
4	в этом смысле	2	4
5	с точки зрения	10	4
6	в этом отношении	3	4
7	то время как	5	4
8	с другой стороны	2	4
9	в то время	6	4
10	состоит в том	2	3
11	с тем что	2	3
12	в конце концов	1	3
13	в связи с	2	3
14	не только в	1	3
15	на то что	4	3
16	а потому что	1	2
17	потому что он	4	2
18	то что я	1	2
19	что мы имеем	1	2
20	до сих пор	3	2
21	что если бы	1	2
22	в этой области	2	2
23	с одной стороны	1	2
24	и в этом	1	2
25	было бы совершенно	1	2
26	заключается в том	5	2
27	с самого начала	7	2
28	только тогда когда	1	2
29	к тому что	7	2
30	в том смысле	2	2
31	тем не менее	1	2
32	независимо от того	2	2
33	можно сказать что	6	1
34	и в конце	1	1
35	является как раз	1	1
36	не может не	1	1
37	это не может	2	1
38	может быть выражено	3	1
39	время как в	1	1
40	потому что в	1	1
41	и той же	3	1
42	но так как	1	1
43	было бы подумать	1	1
44	вопрос что такое	1	1
45	там где они	2	1
46	на самом деле	1	1
47	в самом деле	1	1
48	так что когда	1	1
49	в одной и	2	1
50	то же самое	6	1
51	он не может	1	1
52	он с самого	1	1
53	принять во внимание	2	1
54	именно то что	1	1
55	сам по себе	1	1
56	вместе с тем	2	1
57	связи с этим	1	1
58	является одним из	1	1
59	точки зрения своей	1	1
60	в собственном смысле	1	1
61	одновременно и в	1	1
62	можно было бы	5	1
63	то что в	1	1
64	в лучшем случае	1	1
65	в значительной мере	2	1
66	с этой точки	1	1
67	он должен был	1	1
68	тем что мы	1	1
69	как раз в	2	1
70	в самом начале	4	1
71	не потому что	1	1
72	того что он	2	1
73	сих пор мы	1	1
74	ответ на вопрос	1	1
75	если принять во	2	1
76	в том же	2	1
77	была бы совершенно	1	1
78	то что он	2	1
79	приводит к тому	1	1
80	те отношения между	1	1
81	с первого взгляда	1	1
82	понимать его в	1	1
83	в этом направлении	1	1
84	в этом и	1	1
85	то что совершается	1	1
86	на вопрос что	1	1
87	этой точки зрения	1	1
88	что совершается в	1	1
89	от того что	6	1
90	том смысле что	2	1
91	мы видели уже	1	1
92	сказать что они	1	1
93	его отношение к	2	1
94	в свою очередь	1	1
95	и все вместе	1	1
96	не только не	2	1
97	в каждой из	1	1
98	той или иной	1	1
99	тогда когда мы	1	1
100	а не на	1	1
101	совершенно очевидно что	2	1
102	вопрос о том	1	1
103	этой области не	1	1
104	в другом случае	1	1
105	одной и той	3	1
106	для того чтобы	8	1
107	как мы видели	4	1
108	и в другом	1	1
