N	3gram	Vygotskiy__3	FransuaR
1	с точки зрения	1	5
2	мы уже говорили	5	5
3	не только в	1	5
4	до сих пор	1	4
5	не может быть	2	4
6	в этом отношении	3	3
7	все же в	2	3
8	с одной стороны	5	3
9	о том что	3	3
10	с другой стороны	3	3
11	как мы уже	2	3
12	в другом месте	1	2
13	в собственном смысле	6	2
14	в значительной степени	1	2
15	по сравнению с	3	2
16	ступени своего развития	1	2
17	во всяком случае	4	2
18	в основном и	1	2
19	включает в себя	2	2
20	как мы видели	3	2
21	подобно тому как	1	2
22	и связанное с	1	1
23	в силу того	2	1
24	только потому что	2	1
25	другой стороны он	1	1
26	сих пор остается	1	1
27	как и для	1	1
28	это означает что	1	1
29	по отношению к	2	1
30	и все остальные	2	1
31	как если бы	1	1
32	именно благодаря этому	2	1
33	и животных форм	1	1
34	так как если	1	1
35	то что в	2	1
36	к тому или	1	1
37	с этого момента	1	1
38	начало и конец	1	1
39	поэтому было бы	1	1
40	уже говорили что	2	1
41	и той же	2	1
42	не подлежит никакому	1	1
43	было бы неправильно	2	1
44	никакому сомнению что	1	1
45	все эти три	1	1
46	в том чтобы	1	1
47	подлежит никакому сомнению	1	1
48	в конце концов	1	1
49	так и в	2	1
50	и в отношении	2	1
51	в самом его	1	1
52	из них которые	1	1
53	в какой степени	1	1
54	друг с другом	5	1
55	мы говорили выше	1	1
56	не могут быть	1	1
57	который можно было	1	1
58	в связи со	1	1
59	которого можно было	1	1
60	мы видели что	3	1
61	в себя оба	1	1
62	того или иного	2	1
63	как и всякая	1	1
64	силу того что	2	1
65	всяком случае в	1	1
66	в этом случае	1	1
67	более и более	1	1
68	выходит за пределы	1	1
69	мы будем говорить	1	1
70	же в них	1	1
71	и как мы	1	1
72	на то что	3	1
73	здесь нам важно	1	1
74	одной и той	2	1
75	что уже в	1	1
76	для того чтобы	7	1
77	в том что	17	1
78	как и в	2	1
79	все более и	1	1
