N	3gram	Losev_Prob_3	FransuaR
1	в то же	4	9
2	как мы видели	2	4
3	то есть в	3	4
4	в конце концов	3	4
5	с точки зрения	2	3
6	так и в	1	3
7	в том что	9	3
8	дело в том	3	2
9	более или менее	1	2
10	о том как	2	2
11	можно было бы	3	2
12	то есть о	1	2
13	и в этой	1	2
14	как и в	1	2
15	таким образом и	1	2
16	и в его	3	2
17	и есть то	1	2
18	мы уже видели	1	2
19	и все они	1	2
20	в отрыве от	1	2
21	и может быть	1	1
22	что иное как	4	1
23	потому что он	4	1
24	что в этом	1	1
25	и связанные с	1	1
26	образом и в	1	1
27	все дело в	1	1
28	в чем же	1	1
29	на котором он	1	1
30	здесь только в	1	1
31	новых и новых	1	1
32	на самом деле	2	1
33	как на что-то	1	1
34	есть прежде всего	1	1
35	в том и	1	1
36	что он есть	2	1
37	то же самое	7	1
38	с этим не	1	1
39	на первый план	2	1
40	мы находим в	2	1
41	имеет в виду	1	1
42	сам по себе	6	1
43	в той же	1	1
44	по себе и	1	1
45	но и в	2	1
46	нас в конце	1	1
47	на самом же	4	1
48	божественная комедия данте	1	1
49	нужно сказать и	1	1
50	но он не	1	1
51	такие образы как	1	1
52	с тем что	1	1
53	что в нем	1	1
54	до некоторой степени	1	1
55	на этот вопрос	1	1
56	не имеющие никакого	1	1
57	и не в	1	1
58	в этом длинном	1	1
59	в их конкретности	1	1
60	то обстоятельство что	1	1
61	вовсе не на	1	1
62	не что иное	4	1
63	наоборот все эти	1	1
64	как мы сказали	1	1
65	содержит в себе	3	1
66	в данном случае	7	1
67	конце концов и	1	1
68	не только в	2	1
69	и все его	1	1
70	здесь не в	3	1
71	они сыграли свою	1	1
72	к самому предмету	1	1
73	имеет ничего общего	3	1
74	все это уже	1	1
75	и в этом	6	1
76	и во всяком	1	1
77	о том что	3	1
78	то же что	1	1
79	в том или	2	1
80	в связи с	7	1
81	но только в	2	1
82	так и самого	1	1
83	вовсе не являются	1	1
84	это не есть	1	1
85	хотя и в	1	1
86	и это не	1	1
87	есть не что	4	1
88	таким образом в	1	1
89	во всяком случае	6	1
90	только в своей	1	1
91	несравнимо с тем	1	1
92	имел в виду	1	1
93	мы уже достаточно	1	1
94	это и есть	1	1
95	в первом случае	1	1
96	и многих других	2	1
97	содержат в себе	1	1
98	ничего общего с	2	1
99	и тем самым	2	1
100	как и во	1	1
101	к тому же	1	1
102	именно потому что	3	1
103	самом же деле	4	1
104	друг от друга	2	1
105	она не имеет	1	1
106	никакого отношения к	3	1
107	при помощи которого	1	1
108	взятый сам по	2	1
109	том или ином	2	1
110	не имеет ничего	3	1
