N	3gram	Tiupa_Hudo_1	Problema
1	тем не менее	3	10
2	в том что	7	9
3	сама по себе	2	8
4	той или иной	4	8
5	то же самое	1	7
6	в связи с	1	7
7	в этом случае	1	5
8	по крайней мере	1	5
9	с другой стороны	5	5
10	не может быть	3	5
11	что иное как	1	4
12	в таком случае	1	4
13	есть не что	1	4
14	бы то ни	1	4
15	в то же	5	4
16	и то же	3	4
17	не что иное	1	4
18	в то время	1	4
19	тех или иных	2	4
20	того или иного	3	3
21	точно так же	1	3
22	может быть и	2	3
23	одно и то	3	3
24	содержит в себе	1	3
25	то ни было	1	3
26	заключается в том	1	3
27	та или иная	1	3
28	о том что	1	3
29	именно потому что	1	3
30	по себе а	1	3
31	и многих других	1	2
32	того же типа	1	2
33	в той или	2	2
34	в настоящее время	1	2
35	чего бы то	1	2
36	с точки зрения	3	2
37	в таких случаях	1	2
38	в отличие от	7	2
39	мы говорим о	1	2
40	том или ином	1	2
41	то или иное	1	2
42	еще не есть	1	2
43	в том или	1	2
44	на первый взгляд	1	2
45	не является ни	1	2
46	только о том	1	2
47	не сама по	1	2
48	этой точки зрения	1	2
49	только то что	1	2
50	и тем самым	1	2
51	можно сказать что	3	2
52	друг от друга	1	2
53	или иной мере	1	2
54	в сравнении с	1	2
55	дело не в	1	2
56	таким образом что	1	1
57	и того же	2	1
58	в узком значении	2	1
59	в виду не	3	1
60	на котором он	1	1
61	иметь в виду	1	1
62	ни к каким	1	1
63	это было бы	1	1
64	более или менее	5	1
65	в том и	2	1
66	том что он	1	1
67	является особого рода	1	1
68	он не только	1	1
69	между собой в	1	1
70	что он не	1	1
71	при этом в	1	1
72	из того что	1	1
73	но он не	2	1
74	также еще и	1	1
75	с самим собою	1	1
76	перед нами не	1	1
77	во всей его	2	1
78	узком значении этого	1	1
79	значении этого слова	2	1
80	с этой точки	1	1
81	войне и мире	2	1
82	который может быть	1	1
83	или ином отношении	1	1
84	как и в	1	1
85	в художественном произведении	1	1
86	с одной стороны	2	1
87	к вопросу о	1	1
88	не в самом	2	1
89	и потому что	1	1
90	того что не	1	1
91	себе а в	1	1
92	во втором случае	1	1
93	в евгении онегине	1	1
94	и в этой	1	1
95	так или иначе	3	1
96	в одном случае	1	1
97	еще и потому	1	1
98	как впрочем и	1	1
99	и его внешней	4	1
100	таким образом и	1	1
101	так же как	1	1
102	значение знака есть	1	1
103	в себе никакого	1	1
104	в войне и	2	1
105	и от себя	1	1
106	это и есть	1	1
107	ту или иную	1	1
108	по сути дела	1	1
109	одного и того	2	1
110	в этих случаях	1	1
111	чего нет в	1	1
112	к тому что	2	1
113	в другом но	1	1
114	для того чтобы	2	1
115	только при условии	1	1
116	к тому же	1	1
117	точки зрения в	1	1
