N	3gram	Voloshinov_1	KulturaY
1	с точки зрения	10	16
2	в самом деле	5	11
3	для того чтобы	1	11
4	тем не менее	2	9
5	до сих пор	3	8
6	в том что	4	8
7	и т д	1	8
8	в зависимости от	2	7
9	в этом случае	1	4
10	в данном случае	3	4
11	с одной стороны	1	4
12	зависимости от того	1	3
13	на самом деле	2	3
14	сам по себе	2	3
15	и тем не	1	3
16	то обстоятельство что	1	3
17	а с другой	1	3
18	не может быть	3	3
19	так и в	2	3
20	о том что	1	3
21	по отношению к	9	2
22	один и тот	2	2
23	в таком случае	2	2
24	в отличие от	1	2
25	только то что	2	2
26	ни в какой	1	2
27	в двух направлениях	1	2
28	и тот же	2	2
29	не могут быть	3	2
30	то или иное	2	2
31	тот или иной	1	2
32	как мы видели	4	2
33	в свое время	1	2
34	может повлечь за	1	1
35	о так называемых	1	1
36	на этот вопрос	1	1
37	хотя и не	1	1
38	что же касается	1	1
39	у нас в	2	1
40	в целом ряде	1	1
41	в чем же	1	1
42	то ни стало	1	1
43	и той же	1	1
44	так как они	1	1
45	есть прежде всего	1	1
46	при таких условиях	1	1
47	во что бы	1	1
48	в одной из	1	1
49	они не могут	1	1
50	и не может	1	1
51	мы знаем теперь	1	1
52	то что мы	1	1
53	что он не	1	1
54	бы то ни	1	1
55	но и в	1	1
56	что все эти	3	1
57	а может быть	1	1
58	из того что	1	1
59	в собственном смысле	1	1
60	и вот с	1	1
61	одна на другую	1	1
62	по крайней мере	1	1
63	это вовсе не	1	1
64	в самое последнее	1	1
65	на время в	1	1
66	может быть и	1	1
67	хотя бы и	2	1
68	что бы то	1	1
69	я не сомневаюсь	1	1
70	то время когда	1	1
71	чем же объясняется	2	1
72	в то время	1	1
73	в классе и	1	1
74	не сомневаюсь что	1	1
75	с помощью которого	1	1
76	который как мы	1	1
77	повлечь за собой	1	1
78	то что он	1	1
79	и в отношении	1	1
80	самом деле откуда	1	1
81	во всяком случае	3	1
82	самое последнее время	1	1
83	на вопрос о	1	1
84	форма и содержание	1	1
85	какое-либо отношение к	1	1
86	если мы будем	1	1
87	совершенно независимо от	1	1
88	то же время	5	1
89	тот же объект	1	1
90	мы не можем	1	1
91	в свою очередь	1	1
92	именно о словесных	1	1
93	на другую и	1	1
94	в конечном счете	1	1
95	может быть предметом	1	1
96	и прежде всего	5	1
97	с помощью которых	1	1
98	выходит за пределы	1	1
99	но все же	1	1
100	могут и должны	1	1
101	с этим вопросом	1	1
102	в ее целом	3	1
103	в то же	5	1
104	в вопросе о	1	1
105	самом деле ведь	1	1
106	одной и той	1	1
107	быть не может	1	1
108	и в вопросе	1	1
109	само собою разумеется	1	1
110	мы увидим что	4	1
111	какое же значение	1	1
