N	2gram	Tiupa_Hudo_1	Problema
1	то что	8	38
2	вовсе не	1	37
3	и не	2	37
4	и в	14	35
5	не только	12	24
6	сказать что	1	24
7	том что	16	19
8	о том	12	18
9	может быть	5	18
10	в этом	11	17
11	но и	5	16
12	такого рода	3	15
13	что мы	1	14
14	только в	5	14
15	не менее	5	13
16	потому что	5	13
17	не может	7	13
18	и что	2	13
19	во всяком	1	13
20	также и	1	12
21	тем не	4	12
22	того что	4	12
23	в том	12	12
24	хотя бы	1	12
25	никак не	2	11
26	и даже	3	11
27	так что	2	11
28	прежде всего	11	11
29	что в	6	11
30	в таком	3	11
31	таком случае	1	10
32	и то	1	10
33	говорить о	3	10
34	еще не	7	10
35	всяком случае	1	10
36	ничего не	8	10
37	и с	4	10
38	а не	12	10
39	в данном	1	10
40	да и	2	10
41	тем более	1	10
42	едва ли	3	9
43	в этой	8	9
44	пока еще	2	9
45	для себя	3	9
46	только на	2	9
47	что же	2	9
48	для нас	1	9
49	тут же	1	8
50	все же	3	8
51	по себе	2	8
52	ясно что	2	8
53	в виду	1	8
54	было бы	6	8
55	уже не	7	8
56	как раз	4	8
57	только о	1	8
58	смысле слова	1	7
59	есть нечто	1	7
60	совсем не	1	7
61	все эти	3	7
62	того или	2	7
63	мы не	2	7
64	тем самым	1	7
65	не имеет	2	7
66	в конце	4	7
67	так и	13	7
68	казалось бы	7	7
69	в его	8	7
70	конце концов	1	7
71	так как	1	7
72	и т	11	6
73	с другой	1	6
74	но как	2	6
75	а только	4	6
76	к сожалению	1	6
77	относится к	1	6
78	но в	5	6
79	так или	2	6
80	на то	4	6
81	т д	3	6
82	что все	1	6
83	а а	2	6
84	не о	2	6
85	как будто	4	6
86	когда мы	1	6
87	же самое	1	6
88	можно сказать	4	6
89	ни в	5	6
90	или иначе	2	6
91	о чем	1	6
92	но это	1	6
93	и для	3	6
94	в то	8	6
95	то же	9	5
96	по своему	3	5
97	отнюдь не	3	5
98	с этим	3	5
99	в самом	4	5
100	в себе	11	5
101	этом смысле	1	5
102	но уже	1	5
103	как и	9	5
104	и без	1	5
105	и уж	1	5
106	есть именно	1	5
107	и более	1	5
108	раз и	1	5
109	связи с	4	5
110	к сфере	1	5
111	будто бы	3	5
112	и это	4	5
113	как мы	3	5
114	данном случае	1	5
115	можно было	5	5
116	и на	3	5
117	с одной	1	5
118	же это	1	5
119	одной стороны	1	5
120	еще и	1	5
121	что не	2	5
122	в частности	5	5
123	в связи	3	5
124	и все	4	5
125	или иного	2	5
126	самом деле	5	4
127	на самом	2	4
128	но не	3	4
129	не все	1	4
130	в общем	1	4
131	в своем	4	4
132	и как	1	4
133	более или	1	4
134	вообще не	1	4
135	что она	4	4
136	но именно	1	4
137	всех этих	1	4
138	их в	1	4
139	и тем	1	4
140	далеко не	1	4
141	которой он	1	4
142	между собою	1	4
143	как таковой	1	4
144	на первый	1	4
145	или менее	1	4
146	в этих	5	4
147	не будем	1	4
148	на свете	1	4
149	в отношении	1	4
150	до сих	2	4
151	что на	2	4
152	стороны и	1	4
153	не могут	1	4
154	и вполне	1	4
155	все еще	2	4
156	что при	3	4
157	и о	4	4
158	если бы	3	4
159	и только	1	4
160	тот же	1	4
161	что он	9	4
162	есть в	1	4
163	то и	3	4
164	представить себе	1	4
165	нами не	1	4
166	тем что	3	4
167	как бы	7	4
168	сих пор	2	4
169	все это	2	4
170	тут тоже	1	4
171	в результате	2	4
172	а в	7	4
173	можно говорить	1	3
174	мы здесь	1	3
175	это и	1	3
176	и этот	1	3
177	в их	2	3
178	мы уже	4	3
179	вопрос о	2	3
180	мы еще	1	3
181	не нужно	2	3
182	а тем	1	3
183	нет и	1	3
184	что они	1	3
185	нельзя было	1	3
186	хотя и	2	3
187	не было	4	3
188	не являются	1	3
189	и к	4	3
190	в целом	2	3
191	бы не	1	3
192	из этих	1	3
193	но ведь	1	3
194	и тот	1	3
195	только один	1	3
196	быть только	1	3
197	при этом	12	3
198	и по	3	3
199	то ни	1	3
200	лишь в	3	3
201	его в	3	3
202	для них	1	3
203	все равно	2	3
204	с тем	1	3
205	в слове	1	3
206	несмотря на	4	3
207	в чистом	1	3
208	и тоже	1	3
209	и того	1	3
210	не во	1	3
211	к предмету	1	3
212	тому что	4	3
213	иной раз	1	3
214	чистом виде	1	3
215	как о	1	3
216	одна из	2	3
217	в науке	1	3
218	в основе	1	3
219	только не	1	3
220	слова как	2	3
221	не знаем	2	3
222	не знает	2	3
223	анализа и	1	3
224	если же	1	3
225	она не	4	3
226	ничего общего	1	3
227	с самого	1	3
228	на том	2	3
229	он сам	1	3
230	внимание на	2	3
231	но мы	1	3
232	требует для	1	3
233	в значительной	2	3
234	нас в	1	3
235	говорить об	2	3
236	один из	4	3
237	уже в	1	3
238	или даже	1	3
239	даже не	1	3
240	же о	1	3
241	нашего исследования	1	3
242	что для	1	3
243	если оно	1	3
244	к тому	7	3
245	и от	4	3
246	о котором	2	3
247	бы в	1	3
248	мы должны	1	3
249	это тоже	1	3
250	я могу	1	3
251	одновременно и	5	3
252	в своих	3	3
253	все что	1	3
254	речь идет	3	2
255	является для	1	2
256	ли мы	1	2
257	нам кажется	1	2
258	по преимуществу	3	2
259	ведь и	1	2
260	той же	2	2
261	из которых	1	2
262	в ней	4	2
263	но при	1	2
264	здесь не	2	2
265	во всех	1	2
266	не требует	1	2
267	есть по	1	2
268	себе и	2	2
269	друг от	1	2
270	один и	1	2
271	общего с	1	2
272	как нам	2	2
273	перед нами	5	2
274	и хотя	1	2
275	и конечно	1	2
276	роль в	1	2
277	не годится	1	2
278	во многих	1	2
279	он не	4	2
280	содержит в	1	2
281	в плане	1	2
282	его от	1	2
283	близкой к	1	2
284	в нее	1	2
285	и ее	1	2
286	но все	1	2
287	который он	1	2
288	на всю	1	2
289	то чтобы	2	2
290	об этом	5	2
291	на этой	1	2
292	входит в	1	2
293	говорится о	2	2
294	ничем не	3	2
295	должно быть	2	2
296	точки зрения	5	2
297	имеет ничего	1	2
298	в такой	2	2
299	мысли и	1	2
300	не в	7	2
301	даже в	3	2
302	человека но	1	2
303	самого начала	1	2
304	хотелось бы	1	2
305	в определении	1	2
306	что их	1	2
307	на него	2	2
308	с и	2	2
309	даже как	1	2
310	того чтобы	3	2
311	та или	3	2
312	последние десятилетия	1	2
313	или как	1	2
314	или иная	3	2
315	никуда не	1	2
316	ведь все	1	2
317	что оно	1	2
318	на это	1	2
319	о них	1	2
320	от друга	1	2
321	в в	1	2
322	том случае	1	2
323	еще в	3	2
324	сводится к	1	2
325	о нем	3	2
326	и поэтому	2	2
327	то во	1	2
328	а также	3	2
329	время не	1	2
330	тотчас же	1	2
331	в него	2	2
332	о двух	2	2
333	между этими	1	2
334	в качестве	9	2
335	же и	1	2
336	является не	1	2
337	мышления и	2	2
338	а ведь	1	2
339	ни с	1	2
340	сами по	1	2
341	и а	5	2
342	каждый из	1	2
343	и др	1	2
344	нет ничего	2	2
345	речь не	1	2
346	относиться к	1	2
347	под ред	2	2
348	данное время	1	2
349	при таком	1	2
350	в данное	1	2
351	или не	3	2
352	но вот	1	2
353	в системе	2	2
354	о своем	1	2
355	они все	1	2
356	мы считаем	1	2
357	из этого	1	2
358	в действительности	4	2
359	в голову	1	2
360	случае если	1	2
361	это в	3	2
362	говорили о	1	1
363	говоря о	2	1
364	же как	2	1
365	противоречие с	1	1
366	многих отношениях	1	1
367	определением в	1	1
368	характерное для	1	1
369	к другому	4	1
370	отношения между	1	1
371	было более	1	1
372	и до	1	1
373	с таким	1	1
374	равнодушен к	1	1
375	по его	1	1
376	их и	1	1
377	на тех	3	1
378	для своего	2	1
379	от и	1	1
380	изложения и	1	1
381	относится и	1	1
382	пока только	1	1
383	именно к	1	1
384	в небольшой	1	1
385	своими корнями	1	1
386	я не	1	1
387	здесь без	1	1
388	ему в	1	1
389	а теперь	1	1
390	на них	1	1
391	виде то	1	1
392	столь же	4	1
393	время в	1	1
394	сам а	1	1
395	что его	1	1
396	с его	5	1
397	без которого	1	1
398	различия между	1	1
399	у которой	2	1
400	его началом	1	1
401	с самой	1	1
402	его сознания	1	1
403	отношение к	1	1
404	эта роль	1	1
405	в настоящем	1	1
406	здесь очевидно	1	1
407	первый взгляд	1	1
408	оказывается не	1	1
409	в рамках	2	1
410	это одно	1	1
411	как в	8	1
412	что именно	1	1
413	дает нам	1	1
414	с такими	2	1
415	и думать	1	1
416	как уже	1	1
417	поэтому и	2	1
418	о самом	1	1
419	или иную	2	1
420	видения мира	1	1
421	в литературном	2	1
422	здесь имеется	1	1
423	еще далеко	1	1
424	ни одна	1	1
425	стороны то	1	1
426	претендовать на	1	1
427	имеет для	1	1
428	корнями в	1	1
429	н в	1	1
430	не могла	1	1
431	так сказать	2	1
432	не имеют	3	1
433	не следует	2	1
434	только потому	2	1
435	в нем	3	1
436	о которой	1	1
437	специфики и	1	1
438	возникающих в	1	1
439	такое есть	1	1
440	в силу	1	1
441	на земле	1	1
442	свое время	1	1
443	знает ни	1	1
444	что ни	1	1
445	на этом	3	1
446	же не	1	1
447	в другом	2	1
448	а его	2	1
449	времени и	1	1
450	и менее	1	1
451	в глазах	6	1
452	это не	7	1
453	который так	1	1
454	момент при	1	1
455	уж не	1	1
456	не соответствует	1	1
457	не чем	1	1
458	аспекте их	1	1
459	и глубины	1	1
460	им обозначается	1	1
461	отказываться от	1	1
462	ту или	2	1
463	с такой	1	1
464	отношение хотя	1	1
465	такой же	3	1
466	не мог	1	1
467	разговаривать не	1	1
468	бы на	2	1
469	знаем так	1	1
470	другим и	1	1
471	здесь впервые	1	1
472	еще недостаточно	1	1
473	в следующем	2	1
474	разделить на	1	1
475	в узком	1	1
476	но которые	1	1
477	если можно	2	1
478	место в	1	1
479	в которых	1	1
480	них можно	1	1
481	несет на	2	1
482	две необходимые	1	1
483	не получает	1	1
484	иным как	1	1
485	видно что	2	1
486	не тем	1	1
487	как от	2	1
488	она или	1	1
489	и наоборот	1	1
490	не должно	1	1
491	тому чтобы	1	1
492	бы быть	1	1
493	в предыдущем	1	1
494	как можно	1	1
495	нас к	1	1
496	существует для	1	1
497	не раз	2	1
498	но они	1	1
499	что эта	1	1
500	из нас	3	1
501	и другое	2	1
502	если в	2	1
503	есть человек	1	1
504	на себе	2	1
505	и остается	1	1
506	чем не	1	1
507	никогда не	6	1
508	и всегда	1	1
509	жизни не	1	1
510	о человеческом	1	1
511	этих двух	1	1
512	в противоречие	1	1
513	а во	1	1
514	по своей	4	1
515	и его	5	1
516	со своим	2	1
517	этом отношении	3	1
518	не потому	1	1
519	и об	2	1
520	в движении	1	1
521	только от	1	1
522	человека с	1	1
523	по нашему	2	1
524	только еще	1	1
525	от нее	1	1
526	уже на	1	1
527	тот и	1	1
528	опираясь на	1	1
529	слово не	2	1
530	бы дать	1	1
531	с ее	2	1
532	нам о	1	1
533	школы по	1	1
534	характер и	2	1
535	в средневековой	1	1
536	более у	1	1
537	говорили что	1	1
538	этих категорий	1	1
539	говорится что	1	1
540	вопрос что	1	1
541	в дальнейшем	1	1
542	однако эта	1	1
543	литературы и	1	1
544	выражения и	1	1
545	и когда	3	1
546	что у	3	1
547	на нее	1	1
548	что ведь	1	1
549	особенно в	2	1
550	каждого из	2	1
551	здесь нет	1	1
552	и каждый	2	1
553	во многом	1	1
554	о связи	1	1
555	о природе	3	1
556	наше внимание	2	1
557	она есть	1	1
558	которые казались	1	1
559	с ним	4	1
560	находится в	1	1
561	тому и	1	1
562	и другому	1	1
563	не означает	2	1
564	и та	1	1
565	человеческого общения	1	1
566	одного из	1	1
567	может не	1	1
568	и своей	1	1
569	между тем	8	1
570	переходит в	1	1
571	этот момент	2	1
572	и хорошо	1	1
573	эти два	1	1
574	и н	4	1
575	тот момент	2	1
576	что бы	1	1
577	и она	1	1
578	своему содержанию	1	1
579	которое было	1	1
580	но с	2	1
581	и дело	2	1
582	речь о	1	1
583	одной из	2	1
584	в какой	1	1
