N	3gram	Vygotskiy__3	Psycholo
1	для того чтобы	7	19
2	на то что	3	16
3	в том что	17	14
4	с одной стороны	5	12
5	в зависимости от	5	6
6	о том что	3	6
7	заключается в том	7	6
8	к тому что	1	6
9	мы увидим что	1	6
10	до сих пор	1	5
11	с другой стороны	3	5
12	так же точно	3	5
13	по сравнению с	3	4
14	мы могли бы	7	4
15	заключает в себе	2	4
16	тот факт что	5	4
17	а с другой	3	4
18	и как бы	1	4
19	друг к другу	1	4
20	по этому поводу	1	4
21	таким образом что	2	3
22	не в состоянии	1	3
23	одним и тем	1	3
24	то же самое	1	3
25	сам по себе	1	3
26	вместе с тем	10	3
27	из того что	1	3
28	с тем что	3	3
29	и то что	2	3
30	и что в	1	3
31	так как это	1	3
32	и тем же	1	3
33	с самого начала	6	3
34	можно было бы	5	3
35	друг с другом	5	3
36	в этом отношении	3	3
37	и того же	4	2
38	что иное как	1	2
39	имеет дело с	2	2
40	состоит в том	3	2
41	мы никогда не	2	2
42	и той же	2	2
43	одного и того	4	2
44	в этом случае	1	2
45	как это делает	1	2
46	мы должны будем	1	2
47	с точки зрения	1	2
48	на первый план	2	2
49	принять во внимание	1	2
50	является то что	4	2
51	в отличие от	6	2
52	то что в	2	2
53	обратить внимание на	1	2
54	бы сказать что	3	2
55	одной и той	2	2
56	так же как	6	2
57	в данном случае	1	2
58	сами по себе	3	2
59	в том чтобы	1	2
60	если бы мы	1	2
61	не только в	1	2
62	в конце концов	1	2
63	указывает на то	1	2
64	мы говорили выше	1	2
65	с таким образом	1	2
66	то что мы	2	2
67	само по себе	2	2
68	не может быть	2	2
69	и в самом	1	2
70	в состоянии объяснить	1	2
71	не что иное	1	2
72	той или иной	2	2
73	и в результате	1	2
74	друг от друга	1	2
75	показывает что в	1	2
76	могли бы сказать	3	2
77	по своему психологическому	1	1
78	том что она	1	1
79	в психологии не	1	1
80	всякий раз когда	1	1
81	для нас важно	1	1
82	мы будем иметь	1	1
83	том что в	1	1
84	том что с	1	1
85	в том виде	2	1
86	с тем мы	1	1
87	в следующем виде	1	1
88	не мог бы	3	1
89	остается при этом	1	1
90	том виде как	2	1
91	мы видим таким	1	1
92	только потому что	2	1
93	другой стороны он	1	1
94	что в основе	1	1
95	своему психологическому значению	1	1
96	на которых мы	1	1
97	что в самом	1	1
98	это означает что	1	1
99	по отношению к	2	1
100	более или менее	1	1
101	с достаточной ясностью	1	1
102	если обратиться к	1	1
103	сводится исключительно к	1	1
104	согласны в том	2	1
105	совершенно ином виде	1	1
106	в этом смысле	2	1
107	совпадает с тем	1	1
108	во многих случаях	1	1
109	как говорит сам	1	1
110	влечет за собой	1	1
111	в силу того	2	1
112	же как и	4	1
113	между собой в	1	1
114	шаг вперед по	1	1
115	и в этом	2	1
116	того что мы	1	1
117	в другом месте	1	1
118	по отношению ко	1	1
119	конце концов к	1	1
120	к тому чтобы	1	1
121	том или ином	1	1
122	в приложении к	1	1
123	бы если бы	1	1
124	вперед по сравнению	1	1
125	с этой точки	2	1
126	как если бы	1	1
127	тем стоит только	1	1
128	но все они	1	1
129	в применении к	1	1
130	противоречие заключается в	1	1
131	во внимание что	1	1
132	то время как	4	1
133	мы не можем	1	1
134	особенность состоит в	1	1
135	и здесь этот	1	1
136	факт что в	1	1
137	мы таким образом	1	1
138	в основе его	1	1
139	все эти три	1	1
140	как раз обратным	1	1
141	можем представить себе	1	1
142	что речь в	1	1
143	и в его	1	1
144	содержание и форму	1	1
145	мы совсем не	1	1
146	выступает на первый	1	1
147	же самую мысль	1	1
148	смысле этого слова	4	1
149	потому что оно	2	1
150	так как они	1	1
151	потому что она	1	1
152	не могут быть	1	1
153	это вполне совпадает	1	1
154	это имеет место	1	1
155	имеем дело с	1	1
156	в последнее время	3	1
157	с помощью слов	4	1
158	приводит к тому	1	1
159	все же не	1	1
160	никогда не могли	1	1
161	этот процесс мы	1	1
162	в своих исследованиях	1	1
163	и в том	1	1
164	состоянии объяснить нам	1	1
165	обе эти тенденции	1	1
166	этой точки зрения	2	1
167	было бы формулировать	1	1
168	того или иного	2	1
169	ни в каком	1	1
170	собственном смысле слова	2	1
171	по себе как	1	1
172	из которых каждый	2	1
173	то обстоятельство что	3	1
174	раз обратным образом	1	1
175	вполне совпадает с	2	1
176	из которых складывается	1	1
177	в то время	4	1
178	одной стороны он	1	1
179	в свою очередь	2	1
180	исследование показало что	1	1
181	эта особенность состоит	1	1
182	в собственном смысле	6	1
183	виде как она	1	1
184	ничего общего с	1	1
185	видим таким образом	1	1
186	ни одна из	1	1
187	самого начала в	1	1
188	кладет в основу	1	1
189	но этим самым	1	1
190	и что оно	2	1
191	мы видели что	3	1
192	вовсе не необходимо	1	1
193	именно в силу	1	1
194	говорит об этом	2	1
195	в самых общих	1	1
196	совпадают с теми	1	1
197	если принять во	1	1
198	силу того что	2	1
199	в этом заключается	1	1
200	в совершенно ином	1	1
201	остановиться на этом	1	1
202	что обе эти	1	1
203	это положение не	1	1
