N	2gram	Propp_Isto_4	Problemy
1	и в	26	43
2	и не	9	29
3	т е	18	26
4	может быть	14	23
5	как бы	3	22
6	не может	6	18
7	в пределах	1	16
8	как и	7	14
9	но и	12	14
10	и т	27	13
11	в этом	7	13
12	точки зрения	1	13
13	что он	10	13
14	в нем	2	12
15	в одном	5	12
16	не только	15	11
17	не в	5	11
18	по себе	2	11
19	и на	2	10
20	но в	5	10
21	как мы	5	10
22	в его	5	10
23	прежде всего	1	10
24	еще не	6	9
25	он не	7	9
26	никогда не	2	9
27	в большинстве	1	9
28	то же	8	8
29	лишь в	2	8
30	и его	10	8
31	большинстве случаев	1	8
32	или в	3	8
33	перед нами	3	7
34	к себе	3	7
35	в то	1	7
36	в другом	5	7
37	в него	1	7
38	до сих	5	7
39	а не	6	7
40	что же	1	7
41	сих пор	5	7
42	то что	16	7
43	и наконец	1	6
44	при этом	3	6
45	не как	1	6
46	в этих	7	6
47	что я	2	6
48	здесь не	4	6
49	приводит к	1	6
50	на свой	1	6
51	о нем	1	6
52	в том	3	6
53	в котором	1	6
54	у него	5	6
55	и все	2	6
56	в тягость	1	5
57	к другому	1	5
58	и он	3	5
59	но не	5	5
60	слова на	1	5
61	хотя и	2	5
62	в себе	2	5
63	все эти	3	5
64	на то	3	5
65	таким образом	10	5
66	и с	5	5
67	было бы	2	5
68	это слово	1	5
69	у меня	1	5
70	но здесь	1	5
71	о том	4	5
72	и что	5	5
73	к нему	6	5
74	мы увидим	3	5
75	так что	2	5
76	вовсе не	4	5
77	все это	2	5
78	а что	1	5
79	бы в	1	5
80	а в	8	5
81	а как	2	4
82	мы не	1	4
83	так чтобы	1	4
84	во всех	1	4
85	себе и	1	4
86	там где	3	4
87	вот как	2	4
88	в своем	2	4
89	т д	24	4
90	человека в	1	4
91	может стать	1	4
92	в них	1	4
93	во время	7	4
94	в своей	4	4
95	но он	4	4
96	их в	7	4
97	к тому	1	4
98	на предмет	1	4
99	и это	1	4
100	с собой	5	4
101	по мере	1	4
102	этот вопрос	2	4
103	только в	3	4
104	так как	9	4
105	как раз	1	4
106	с другой	4	4
107	на этот	2	4
108	не на	3	4
109	не могут	2	4
110	но это	3	4
111	это он	2	4
112	в результате	1	4
113	между ними	3	4
114	что в	14	4
115	но эти	1	4
116	не хочет	2	3
117	должна быть	2	3
118	мы уже	5	3
119	той же	1	3
120	что если	1	3
121	не была	1	3
122	в виду	1	3
123	здесь нет	1	3
124	он был	1	3
125	он сам	1	3
126	мы будем	1	3
127	что так	1	3
128	в одной	3	3
129	когда он	6	3
130	и к	1	3
