N	3gram	Propp_Isto_1	Myshleni
1	в том что	4	17
2	вместе с тем	2	10
3	мы могли бы	1	7
4	для того чтобы	1	7
5	в отличие от	2	6
6	так же как	2	6
7	с самого начала	2	6
8	в зависимости от	2	5
9	можно было бы	3	5
10	с одной стороны	4	5
11	в связи с	3	5
12	тем не менее	6	5
13	друг с другом	3	5
14	что и в	1	5
15	то время как	3	4
16	же как и	1	4
17	смысле этого слова	1	4
18	в то время	3	4
19	о том что	3	3
20	сами по себе	1	3
21	в этом отношении	1	3
22	с другой стороны	5	3
23	мы видели что	2	3
24	на то что	4	3
25	это так называемая	1	2
26	мы никогда не	1	2
27	по отношению к	3	2
28	в этом смысле	1	2
29	в силу того	1	2
30	и в этом	1	2
31	в его развитии	1	2
32	как мы увидим	2	2
33	то что в	2	2
34	тому или иному	1	2
35	в пользу этого	1	2
36	тем что они	1	2
37	не может быть	7	2
38	того или иного	1	2
39	силу того что	1	2
40	само по себе	2	2
41	раньше чем он	1	1
42	в другом месте	1	1
43	том что она	1	1
44	мы видим с	1	1
45	что иное как	1	1
46	в ее основе	1	1
47	его в качестве	1	1
48	в своем развитии	1	1
49	мы должны будем	4	1
50	в самых общих	1	1
51	выше мы видели	2	1
52	на основе которого	1	1
53	да и не	1	1
54	не сами по	1	1
55	более или менее	5	1
56	подобно тому как	1	1
57	во многих случаях	1	1
58	то же самое	3	1
59	влечет за собой	1	1
60	о том как	1	1
61	в этом случае	1	1
62	как это делает	1	1
63	до сих пор	5	1
64	что мы имеем	2	1
65	мышления в конечном	1	1
66	бы то ни	2	1
67	имеем дело не	1	1
68	так как если	1	1
69	к тому или	1	1
70	к тому чтобы	1	1
71	за то что	1	1
72	точно так же	3	1
73	могли бы быть	2	1
74	так как оно	1	1
75	здесь мы видим	1	1
76	не что иное	1	1
77	в том чтобы	1	1
78	не только в	1	1
79	то ни было	2	1
80	в них как	1	1
81	все же не	2	1
82	мы будем иметь	1	1
83	оно показывает что	1	1
84	на которой он	1	1
85	так это или	1	1
86	в значительной степени	1	1
87	но и по	1	1
88	не могут быть	1	1
89	в какой степени	1	1
90	связаны между собой	1	1
91	развитие идет по	1	1
92	приводит к тому	1	1
93	еще на одной	1	1
94	безотносительно к тому	2	1
95	не в силу	3	1
96	эти формы мышления	1	1
97	в том отношении	1	1
98	но связь с	2	1
99	это означает что	1	1
100	но столь же	1	1
101	есть не что	1	1
102	между собой и	1	1
103	то мы увидим	1	1
104	с ним но	1	1
105	мы увидим ниже	2	1
106	по себе а	1	1
107	но тем не	1	1
108	мы не можем	2	1
109	в такой форме	1	1
110	происходит так что	1	1
111	если бы мы	2	1
112	того как он	1	1
113	не можем ограничиться	1	1
114	здесь мы имеем	2	1
115	по этому поводу	2	1
116	по существу к	1	1
117	к тому что	1	1
118	с этим мы	1	1
119	по сравнению со	1	1
120	приводит нас к	1	1
121	к которому приводят	1	1
122	что там где	1	1
123	мы увидим что	5	1
124	что он в	1	1
