N	2gram	Losev_Dial_3	Problema
1	и в	24	44
2	вовсе не	13	37
3	и не	27	35
4	не есть	54	35
5	то есть	1	34
6	может быть	13	28
7	по себе	20	25
8	потому что	7	25
9	не просто	18	23
10	то что	14	23
11	в том	5	21
12	только в	5	19
13	а не	26	18
14	в этом	8	17
15	также и	2	16
16	если мы	1	16
17	даже и	7	16
18	для нас	2	16
19	сказать что	4	16
20	когда мы	2	15
21	и то	4	14
22	не только	23	14
23	и даже	13	14
24	и т	24	13
25	то же	6	13
26	т д	23	13
27	не в	3	13
28	но в	2	12
29	том что	8	12
30	той или	2	12
31	так что	8	12
32	то это	9	10
33	отнюдь не	10	10
34	так и	5	10
35	как и	7	10
36	тем не	10	10
37	не менее	11	10
38	у нас	4	10
39	в виду	7	10
40	но и	9	10
41	не имеет	11	9
42	в нем	3	9
43	и с	6	9
44	это не	4	9
45	и тем	2	9
46	в то	5	9
47	и это	4	9
48	никак не	2	9
49	в его	2	9
50	что и	6	9
51	что он	13	9
52	как нечто	1	9
53	так как	6	9
54	в данном	2	9
55	как бы	3	9
56	же самое	1	9
57	таким образом	13	9
58	и от	3	9
59	во всяком	2	9
60	сама по	4	8
61	перед нами	3	8
62	в себе	2	8
63	он не	5	8
64	было бы	5	8
65	ни в	9	8
66	бесконечное количество	1	8
67	но это	5	8
68	и вообще	2	8
69	есть нечто	23	8
70	только и	2	8
71	как раз	7	8
72	связи с	1	8
73	как мы	2	8
74	здесь не	1	8
75	того что	12	8
76	при помощи	3	8
77	или иной	4	8
78	а именно	2	8
79	что же	11	8
80	что мы	8	8
81	что в	7	8
82	это и	7	7
83	мы не	5	7
84	в связи	1	7
85	на самом	1	7
86	все эти	3	7
87	данном случае	1	7
88	вещи и	1	7
89	с ним	1	7
90	и что	15	7
91	с другой	4	7
92	значит что	24	7
93	уже не	5	7
94	мы находим	1	7
95	еще и	2	7
96	не может	19	7
97	и потому	2	7
98	сам по	5	6
99	все же	3	6
100	и к	5	6
101	о том	6	6
