N	2gram	Bakhtin_Fr_3	Formalny
1	и в	40	38
2	в этом	15	27
3	может быть	9	23
4	и его	17	21
5	таким образом	10	20
6	и не	13	20
7	в самом	6	16
8	не в	1	15
9	прежде всего	16	15
10	и т	1	14
11	не может	3	14
12	в нем	5	13
13	связи с	6	13
14	но и	11	13
15	в пределах	1	12
16	языка и	1	12
17	с его	3	11
18	с тем	1	11
19	в том	8	11
20	вовсе не	12	11
21	с другими	1	10
22	в его	13	10
23	в связи	5	10
24	с помощью	2	10
25	не только	13	9
26	при этом	3	9
27	и с	8	9
28	как и	11	9
29	на почве	1	9
30	самом деле	3	8
31	отнюдь не	1	8
32	все же	2	8
33	точки зрения	2	8
34	так и	3	8
35	что и	3	8
36	тем что	3	8
37	в первом	1	7
38	как мы	10	7
39	в корне	2	7
40	лишь в	2	7
41	по себе	1	7
42	для него	5	7
43	в своей	6	7
44	с точки	1	7
45	язык и	2	7
46	во втором	1	7
47	этом отношении	2	7
48	в других	3	7
49	самом языке	1	7
50	не могут	1	7
51	слова и	2	7
52	что в	12	7
53	художественного произведения	1	6
54	и ее	2	6
55	в ней	4	6
56	в истории	4	6
57	все эти	8	6
58	в этой	3	6
59	то же	7	6
60	было бы	4	6
61	он не	9	6
62	в их	4	6
63	для понимания	3	6
64	в языке	2	6
65	все время	1	6
66	только в	3	6
67	то что	5	6
68	не было	5	6
69	вместе с	3	6
70	а не	5	6
71	как раз	5	6
72	в результате	1	6
73	хотя бы	2	6
74	а в	3	6
75	это и	2	5
76	по преимуществу	2	5
77	всего этого	1	5
78	во всех	6	5
79	в общем	1	5
80	в то	6	5
81	в основе	5	5
82	же время	6	5
83	если бы	3	5
84	говорит он	2	5
85	и только	1	5
86	говорит в	1	5
87	что он	2	5
88	всяком случае	1	5
89	именно в	2	5
90	с этим	2	5
91	более того	1	5
92	и для	5	5
93	еще более	4	5
94	во всяком	1	5
95	здесь и	5	4
96	высшей степени	1	4
97	в сущности	9	4
98	литературы и	1	4
99	что оно	1	4
100	что они	1	4
101	как в	3	4
102	и наконец	3	4
103	и к	3	4
104	не как	1	4
105	как они	1	4
