N	3gram	Ircho_Kome_1	Myshleni
1	для того чтобы	1	15
2	в том что	9	15
3	с другой стороны	5	9
4	с одной стороны	3	8
5	с самого начала	1	8
6	по отношению к	3	7
7	о том что	3	6
8	вместе с тем	1	5
9	так же как	1	5
10	в то время	5	5
11	же как и	1	4
12	до сих пор	2	4
13	то время как	4	4
14	в высшей степени	1	4
15	в этом отношении	3	4
16	смысле этого слова	1	3
17	в силу этого	1	3
18	на то что	2	3
19	то же самое	2	3
20	сам по себе	1	3
21	в первую очередь	2	3
22	можно было бы	1	3
23	к тому что	1	3
24	во всяком случае	2	3
25	друг от друга	1	3
26	том что в	1	2
27	не в состоянии	2	2
28	том что он	4	2
29	в зависимости от	1	2
30	независимо от того	1	2
31	то же время	4	2
32	так как он	1	2
33	чтобы убедиться в	1	2
34	в данном случае	1	2
35	в значительной степени	1	2
36	и таким образом	2	2
37	могут быть с	1	2
38	в одном из	4	2
39	речь идет о	3	2
40	на основании этого	1	2
41	в то же	4	2
42	другой стороны в	1	1
43	к этому же	1	1
44	время от времени	1	1
45	в чем же	1	1
46	предстает перед нами	1	1
47	большей или меньшей	1	1
48	и все остальные	1	1
49	в ответ на	1	1
50	в том же	1	1
51	что он не	1	1
52	в отличие от	1	1
53	но и в	2	1
54	тех случаях когда	1	1
55	хотя и не	1	1
56	было бы сравнить	1	1
57	с этой точки	1	1
58	и тем что	2	1
59	едва ли не	3	1
60	в этой области	1	1
61	к сожалению не	1	1
62	не только в	1	1
63	сделать вывод что	1	1
64	в конце концов	4	1
65	ответа на вопрос	1	1
66	состоит в том	1	1
67	и на его	1	1
68	вопрос о чем	1	1
69	о которых мы	1	1
70	потому что они	1	1
71	до наших дней	1	1
72	этой точки зрения	1	1
73	в тех случаях	1	1
74	и вот в	1	1
75	в соответствии с	1	1
76	что у него	1	1
77	что в действительности	1	1
78	бы сравнить с	1	1
79	которые могут быть	1	1
80	как мы уже	1	1
81	в том числе	1	1
82	и т д	4	1
83	тем не менее	1	1
84	мы уже знаем	1	1
85	как и в	2	1
86	не мог не	1	1
