N	3gram	Voloshinov_1	Psycholo
1	в том что	1	9
2	не может быть	2	8
3	в самом деле	1	7
4	о том что	2	7
5	в зависимости от	5	5
6	само по себе	1	5
7	с другой стороны	1	5
8	для того чтобы	7	5
9	мы никогда не	5	4
10	как и в	1	4
11	только тогда когда	1	4
12	и той же	2	3
13	до сих пор	1	3
14	в собственном смысле	1	3
15	ни в какой	1	3
16	одной и той	2	3
17	в конце концов	3	3
18	не только не	1	3
19	в конечном счете	1	3
20	все то что	2	3
21	более или менее	1	2
22	в том и	1	2
23	то же самое	4	2
24	то есть к	1	2
25	мы не можем	1	2
26	с точки зрения	5	2
27	не было бы	2	2
28	в этом отношении	2	2
29	то или иное	4	2
30	вместе с тем	2	2
31	что мы не	1	2
32	из которых каждая	1	2
33	тех или иных	3	2
34	благодаря тому что	1	2
35	та же самая	2	2
36	собственном смысле слова	1	2
37	мы увидим что	2	2
38	по себе не	1	2
39	при этом не	1	2
40	смысле этого слова	2	2
41	слова то есть	1	2
42	мы видим что	2	2
43	на самом деле	3	2
44	тем не менее	1	2
45	мы видели что	2	2
46	и того же	1	1
47	и том же	1	1
48	и тому же	1	1
49	не может не	1	1
50	иметь дело с	1	1
51	пения и музыки	1	1
52	тому что мы	1	1
53	что могло бы	1	1
54	одном и том	1	1
55	в те времена	1	1
56	теми или иными	1	1
57	но то что	1	1
58	от тех или	1	1
59	не только о	1	1
60	так как в	1	1
61	и в особенности	1	1
62	может показаться что	2	1
63	у нас есть	1	1
64	мы должны будем	1	1
65	по сравнению с	1	1
66	точку зрения на	1	1
67	и во всех	1	1
68	мы не имеем	2	1
69	по самой своей	1	1
70	точном смысле этого	2	1
71	независимо от того	1	1
72	несмотря на это	1	1
73	и для того	2	1
74	и вследствие этого	2	1
75	заключает в себе	4	1
76	без всякого сомнения	1	1
77	только благодаря тому	1	1
78	при этом она	1	1
79	и в области	2	1
80	мы приходим к	1	1
81	отнюдь не является	1	1
82	в таких словах	1	1
83	человек не только	1	1
84	ту или иную	3	1
85	она должна была	1	1
86	в процессе развития	1	1
87	виду что эти	1	1
88	здесь нет и	1	1
89	и вот это	1	1
90	сильнее и сильнее	1	1
91	никогда не найдем	1	1
92	и тем же	1	1
93	не только в	3	1
94	приходится иметь дело	2	1
95	мы все же	1	1
96	мы не знаем	2	1
97	этом не только	1	1
98	и то же	3	1
99	и в этом	1	1
100	и не было	1	1
101	все больше и	2	1
102	не иначе как	1	1
103	одни и те	1	1
104	в связи с	2	1
105	тем же самым	1	1
106	убедиться в том	1	1
107	но вместе с	1	1
108	однако в другой	1	1
109	как бы в	3	1
110	что при этом	1	1
111	же самое и	1	1
112	бросается в глаза	1	1
113	на вопрос о	1	1
114	в тех случаях	2	1
115	хотя бы только	1	1
116	но мы можем	1	1
117	которое может быть	3	1
118	а не наоборот	1	1
119	но для того	3	1
120	таким образом мы	1	1
121	в свою очередь	4	1
122	та или иная	1	1
123	с самого начала	4	1
124	это отнюдь не	1	1
125	вопрос о том	1	1
126	к одному и	1	1
127	что иное как	2	1
128	все сильнее и	1	1
129	можно сказать что	2	1
130	и те же	1	1
131	одного и того	1	1
132	больше и больше	2	1
133	и выражение в	1	1
134	эту точку зрения	1	1
135	не что иное	2	1
136	одно и то	3	1
137	те времена когда	1	1
138	именно потому что	1	1
139	таких словах как	1	1
140	одному и тому	1	1
