N	4gram	Tiupa_Narr_1	Hudozhes
1	в то же время	4	8
2	и в самом деле	1	3
3	смерти каждого из нас	1	2
4	о высших целях бытия	1	2
5	жизни и смерти каждого	1	2
6	в связи с этим	1	2
7	и смерти каждого из	1	2
8	него вдруг забилось сердце	1	2
9	у него вдруг забилось	1	2
10	к жизни и смерти	1	2
11	в концовке фразы после	1	1
12	анне сергеевне тогда констатировать	1	1
13	никого не слушает или	1	1
14	глухонемое слово не отвечающее	1	1
15	плачущей василисы о длинных	1	1
16	жизни как она есть	1	1
17	совершенно глухое к двум	1	1
18	слова как ефимья при	1	1
19	и столь случайные детали	1	1
20	детскостью голос это от	1	1
21	гуров уже не годится	1	1
22	шляпу но потерявшем голову	1	1
23	странице письма появляется несовместимый	1	1
24	анной сергеевной в театре	1	1
25	выразить мысли словами как	1	1
26	со словом пыль еще	1	1
27	причем глава построена так	1	1
28	лиц сидя в павильоне	1	1
29	уже не годится в	1	1
30	словами как василиса или	1	1
31	нередко использует абсолютно случайные	1	1
32	особый кругозор и соответствующий	1	1
33	концовка первого абзаца в	1	1
34	абзаца в то же	1	1
35	что еще не отделилась	1	1
36	это главным образом благодаря	1	1
37	и он любили друг	1	1
38	него уже сильно билось	1	1
39	впервые в одном кадре	1	1
40	дмитрий дмитрии гуров проживший	1	1
41	лысенький на печке и	1	1
42	него пока что еще	1	1
43	сергеевна и он любили	1	1
44	констатировать его имело бы	1	1
45	жанровым слогом письма однако	1	1
46	а три взаимно чуждых	1	1
47	необязательность этих деталей очевидна	1	1
48	как? хватая себя за	1	1
49	собачка желтенькая [...] а	1	1
50	предназначила их друг для	1	1
51	святители-угодники там теперь снегу	1	1
52	менее выполняет эту миссию	1	1
53	в павильоне у верне	1	1
54	пыли со всадником на	1	1
55	самый общий план повествования	1	1
56	никак не могло осуществить	1	1
57	и соответствующий ему своей	1	1
58	его обмен репликами со	1	1
59	первого абзаца в то	1	1
60	рука со шляпой а	1	1
61	нею бежал белый шпиц	1	1
62	хватая себя за голову	1	1
63	пошлой дрянной женщиной которую	1	1
64	главным объектом насмешливого наблюдения	1	1
65	укрупнение плана выделение героя	1	1
66	внутреный старик со старухой	1	1
67	этой связи к одному	1	1
68	нельзя было понять плачет	1	1
69	флю-флю-флю и в самом	1	1
70	глухое к двум продиктованным	1	1
71	и собачка желтенькая [...]	1	1
72	мы не знаем а	1	1
73	старик со старухой обсуждают	1	1
74	скучно а приедет сюда	1	1
75	в берете за нею	1	1
76	на махоньких саночках и	1	1
77	стал интересоваться новыми лицами	1	1
78	эта их любовь изменила	1	1
79	чем это бездушное флю-флю-флю	1	1
80	во времени и пространстве	5	1
81	дмитрии гуров проживший в	1	1
82	василисой письма не более	1	1
83	здесь сталкиваются не два	1	1
84	уж больше не могла	1	1
85	однако им она не	1	1
86	развития фабулы перекликаясь друг	1	1
87	которую всякий может презирать	1	1
88	их друг для друга	1	1
89	в рассказе никто никого	1	1
90	лицо дмитрий дмитрии гуров	1	1
91	а объектный вещный интерес	1	1
92	торопясь разглагольствует какой есть	1	1
93	на столе чернильница серая	1	1
94	же время выступает эскизом	1	1
95	отбита эта нелепая чернильница	1	1
96	день провел с головной	1	1
97	глава построена так словно	1	1
98	деревни царица небесная святители-угодники	1	1
99	гуров мы не знаем	1	1
100	как замечает а п	1	1
101	мнением согласно которому чеховская	1	1
102	тоже глухой диалог в	1	1
103	знаем а анна сергеевна	1	1
104	говорящих героиня для него	1	1
105	устав дисциплинарных взысканий это	1	1
106	дедушки говорила она из	1	1
107	героя субъекта интереса из	1	1
108	восклицанием выражающим мысли молча	1	1
109	целуя его стала говорить	1	1
110	издаваемых жарящейся свининой которая	1	1
111	со старухой обсуждают проблему	1	1
112	а в поле зайчики	1	1
113	ему не скучно а	1	1
114	финале рассказа он восклицает	1	1
115	людей не имеющее опоры	1	1
116	раз мелькнет на страницах	1	1
117	этом в следующей главе	1	1
118	дедушка лысенький на печке	1	1
119	с ним звуков издаваемых	1	1
120	ребятки на махоньких саночках	1	1
121	как по набережной прошла	1	1
122	то сердце у него	1	1
123	стих совсем однако и	1	1
124	ходила в берете однако	1	1
125	это на словах? поэтому	1	1
126	берете за нею бежал	1	1
127	старухой обсуждают проблему внучат	1	1
128	водолечебницы чтобы тотчас забыть	1	1
129	крыши деревья белые-белые ребятки	1	1
130	другом связываясь в цепочки	1	1
131	и он понял ясно	1	1
132	сущности в рассказе никто	1	1
133	в ялте уже две	1	1
134	в ней есть жалкое	1	1
135	судьба предназначила их друг	1	1
136	новых лиц сидя в	1	1
137	уже две недели и	1	1
138	в этой связи к	1	1
139	ефимья при муже речь	1	1
140	встреча кругозоров закрытых друг	1	1
141	приехавшего в город с	1	1
142	друг для друга [...]	1	1
143	ялте уже две недели	1	1
144	ощущение достоверности живого рассказа	1	1
145	у верне он видел	1	1
146	глаза что-то в ней	1	1
147	субъекта интереса из толпы	1	1
148	кипарисами имел совсем мертвый	1	1
149	вещный интерес гурова к	1	1
150	обнимая своего старшенького целуя	1	1
151	на набережной появилось новое	1	1
152	швейцаром водолечебницы тоже глухой	1	1
153	толпы из хора говорящих	1	1
154	объект новое лицо дмитрий	1	1
155	тем не менее выполняет	1	1
156	вечном сне какой ожидает	1	1
157	добрый бабушка тоже добрая	1	1
158	из толпы из хора	1	1
159	ефимьи тоже особый кругозор	1	1
160	как срывало шляпы кажется	1	1
161	глухой диалог в сущности	1	1
162	тоже стал интересоваться новыми	1	1
163	письма не более содержателен	1	1
164	на всем свете нет	1	1
165	ах пыль между тем	1	1
166	как раз в том	1	1
167	сергеевне тогда констатировать его	1	1
168	по театральным коридорам и	1	1
169	и фыркала и как	1	1
170	дает о себе знать	1	1
171	т д благостные причитания	1	1
172	проза нередко использует абсолютно	1	1
173	блондинка в берете за	1	1
174	даже говорила флю-флю-флю и	1	1
175	герой еще не выделился	1	1
176	слово не отвечающее своему	1	1
177	в самом деле текст	1	1
178	сталкиваются не два а	1	1
179	в непонятный набор чуждых	1	1
180	тонкую слабую шею красивые	1	1
181	с его началом совет	1	1
182	и вот я стала	1	1
183	что для него теперь	1	1
184	с анной сергеевной в	1	1
185	лишь примере в начале	1	1
186	дрожащим голосом прочла первые	1	1
187	и какой внутреный старик	1	1
188	разглагольствует какой есть враг	1	1
189	продиктованным ранее фразам пока	1	1
190	предугадывает последующее развитие сюжета	1	1
191	и чувствовали что эта	1	1
192	в поле зайчики бегают	1	1
193	два а три взаимно	1	1
194	ни единого слова как	1	1
195	слабую шею красивые серые	1	1
196	и обнимая своего старшенького	1	1
197	поле зайчики бегают дедушка	1	1
198	в устав дисциплинарных взысканий	1	1
199	фразеология военых постановлений о	1	1
200	назначению утратившее способность соединять	1	1
201	и его обмен репликами	1	1
202	создать ощущение достоверности живого	1	1
203	абсурдное письмо которое никак	1	1
204	своего рода нерассказанный анекдот	1	1
205	дрянной женщиной которую всякий	1	1
206	не получение письма из	1	1
207	слезами и обнимая своего	1	1
208	пыль срывало шляпы необязательность	1	1
209	свете нет ближе дороже	1	1
210	у чехова настолько впаяны	1	1
211	от пыли со всадником	1	1
212	ранее фразам пока егор	1	1
213	дли того чтобы создать	1	1
214	иноземный и какой внутреный	1	1
215	стала говорить и нельзя	1	1
