N	2gram	Bakhtin_Pr_2	Problemy
1	из подполья	2	35
2	и в	43	35
3	как бы	22	31
4	и не	29	27
5	что он	13	24
6	в его	10	21
7	но в	10	19
8	как и	14	18
9	к себе	7	18
10	не может	18	18
11	себе самому	4	18
12	о себе	7	17
13	к другому	5	16
14	в нем	12	16
15	то есть	4	16
16	то же	8	15
17	с самим	8	15
18	и все	6	15
19	в сущности	9	14
20	в этом	13	14
21	и его	8	14
22	для него	8	14
23	может быть	23	14
24	но и	14	14
25	все это	5	14
26	внутреннего диалога	5	13
27	он не	9	13
28	что я	6	13
29	к нему	5	13
30	человека из	1	13
31	с другим	2	13
32	и с	5	12
33	в другом	7	12
34	у достоевского	14	12
35	прежде всего	10	12
36	и к	3	12
37	по замыслу	1	11
38	в пределах	16	11
39	в то	7	11
40	слова и	12	11
41	самом деле	5	10
42	в двойнике	2	10
43	не только	11	10
44	не в	11	10
45	же время	5	10
46	героя и	5	10
47	рассказа в	3	10
48	внутренний диалог	2	10
49	то что	7	10
50	а я	1	10
51	на самом	1	9
52	самим собою	5	9
53	в отношении	3	9
54	второй голос	11	9
55	ни одного	4	9
56	мы уже	3	8
57	я не	4	8
58	все же	3	8
59	к герою	1	8
60	второго голоса	7	8
61	как мы	10	8
62	так и	3	8
63	себя и	3	8
64	о мире	1	8
65	и слово	1	8
66	и для	3	8
67	слово о	4	7
68	еще не	9	7
69	на них	1	7
70	с его	4	7
71	себе и	4	7
72	своему предмету	4	7
73	и наконец	6	7
74	самим собой	3	7
75	лишь в	8	7
76	он господа	7	7
77	замыслу достоевского	1	7
78	голос голядкина	7	7
79	там где	4	7
80	таким образом	5	7
81	я сам	2	7
82	для себя	2	7
83	и сам	7	7
84	в виде	3	7
85	творчестве достоевского	3	7
86	вовсе не	5	7
87	так же	2	7
88	что же	7	7
89	себя самого	1	7
90	точки зрения	13	7
91	с ним	3	7
92	а в	5	7
93	отношении к	2	7
94	отношению к	5	7
95	и на	10	6
96	он сам	3	6
97	голядкина с	6	6
98	но не	5	6
99	по отношению	5	6
100	отношение к	2	6
101	чужого слова	24	6
102	в самом	7	6
103	чужое слово	45	6
104	и своему	1	6
105	что у	2	6
106	в плане	1	6
107	в каждом	11	6
108	в слове	5	6
109	яков петрович	8	6
110	у меня	5	6
111	в речах	1	6
112	к тому	4	6
113	он с	3	6
114	в одном	12	6
115	и что	5	6
116	слово с	5	6
117	только в	4	6
118	слова в	12	6
119	на меня	2	6
120	и т.п	1	6
121	самого голядкина	5	6
122	чужой голос	5	6
123	но это	4	6
124	от него	1	6
125	не знает	3	6
126	что в	4	6
127	и то	2	5
128	с собою	2	5
129	как в	2	5
130	в себе	5	5
131	в рассказ	2	5
132	пределах одного	9	5
133	внутренней речи	2	5
134	я вам	3	5
135	я все	1	5
136	рассказчика и	4	5
137	внутреннем диалоге	2	5
138	он и	3	5
139	голосов в	9	5
140	от себя	1	5
141	в конце	2	5
142	даже в	3	5
143	во время	4	5
144	на него	3	5
145	себе самом	3	5
146	да и	5	5
147	уже говорили	3	5
148	диалог ивана	2	5
149	и голос	1	5
150	его с	1	5
151	и это	4	5
152	диалог с	2	5
153	в глаза	2	5
154	в том	6	5
155	с ними	2	5
156	так что	5	5
157	к самому	3	5
158	и даже	3	5
159	к своему	1	5
160	в романах	3	5
161	как к	1	5
162	этого слова	2	5
163	героя в	3	5
164	голядкина и	4	4
165	ивана карамазова	2	4
166	ведь и	7	4
167	бы уже	1	4
168	во внутреннем	2	4
169	он как	1	4
170	так чтобы	4	4
171	в мире	1	4
172	обращен к	3	4
173	нет и	1	4
174	же и	4	4
175	романах достоевского	2	4
176	тон и	5	4
177	сливается с	2	4
178	та же	2	4
179	что это	2	4
180	но на	2	4
181	друг с	4	4
182	но все	2	4
183	я бы	1	4
184	же не	4	4
185	чужого сознания	2	4
186	из своего	1	4
187	его в	3	4
188	звучат в	1	4
189	переходим к	3	4
190	в них	4	4
191	рядом с	5	4
192	его слово	1	4
193	я ведь	4	4
194	в эту	3	4
195	в своей	4	4
196	в такой	2	4
197	двух голосов	5	4
198	но он	4	4
199	друг другу	1	4
200	по себе	11	4
201	ивана в	1	4
202	я для	4	4
203	меня не	1	4
204	слово без	1	4
205	от чужого	2	4
206	никогда не	9	4
207	и без	2	4
208	стиль и	1	4
209	во всем	3	4
210	как раз	4	4
211	это слово	5	4
212	слова о	2	4
213	как будто	1	4
214	и делает	1	4
215	его за	1	4
216	той или	3	4
217	где он	1	4
218	не хочу	1	4
219	говорили что	2	4
220	за живое	1	4
221	сознания и	3	4
222	еще в	1	4
223	а впрочем	1	4
224	он говорил	2	4
225	герой из	1	4
226	все его	2	4
227	со смердяковым	2	4
228	между тем	3	4
229	его мысль	1	4
230	говорит он	1	4
231	другого в	3	4
232	наконец в	3	4
233	все время	1	4
234	слово героя	3	4
235	ну так	4	4
