N	2gram	Tiupa_Disk_2	Problemy
1	и не	15	31
2	и в	16	29
3	в его	3	24
4	может быть	16	24
5	в этом	16	22
6	а не	14	22
7	в нем	7	19
8	точки зрения	4	19
9	как бы	4	19
10	для него	5	18
11	не только	10	15
12	то что	5	15
13	то же	6	14
14	не как	1	14
15	и его	3	14
16	но и	11	14
17	в пределах	4	13
18	с точки	2	13
19	уже не	3	13
20	достоевского в	1	12
21	точка зрения	1	12
22	таким образом	1	12
23	как и	16	12
24	не может	9	12
25	в самом	1	10
26	в то	5	10
27	только в	3	10
28	в одном	4	10
29	там где	1	10
30	все эти	3	9
31	с его	6	9
32	все же	6	9
33	это не	3	9
34	себе самом	1	9
35	же время	5	9
36	о нем	1	9
37	но не	7	9
38	в романе	1	9
39	по отношению	4	8
40	самого героя	1	8
41	что в	5	8
42	в том	8	8
43	что он	2	8
44	потому что	4	8
45	авторского слова	1	8
46	до конца	1	8
47	в своем	5	8
48	в своей	6	8
49	отношению к	4	8
50	и на	5	7
51	за пределы	1	7
52	и как	3	7
53	но в	11	7
54	в себе	19	7
55	самого автора	1	7
56	входит в	2	7
57	полифонического романа	1	7
58	том что	10	7
59	не в	3	7
60	вовсе не	1	7
61	она не	1	7
62	так и	9	7
63	в форме	1	7
64	прежде всего	7	7
65	мира и	4	7
66	а в	2	7
67	одним из	1	6
68	самом деле	1	6
69	изображения и	1	6
70	в одной	1	6
71	как в	8	6
72	в целом	2	6
73	в мире	11	6
74	его в	3	6
75	несмотря на	1	6
76	могут быть	3	6
77	его героев	1	6
78	на мир	1	6
79	не могут	1	6
80	все это	2	6
81	о мире	1	6
82	это и	1	5
83	должна быть	2	5
84	той же	2	5
85	с их	2	5
86	перед нами	3	5
87	он не	3	5
88	но все	1	5
89	сознание и	1	5
90	художественного мира	1	5
91	в сущности	1	5
92	и это	2	5
93	еще не	6	5
94	с ним	1	5
95	ничего не	1	5
96	между тем	2	5
97	именно в	2	5
98	и др	1	5
99	более того	1	5
100	мира в	3	5
101	в творчестве	3	5
102	во всяком	1	5
103	идет о	2	4
104	поэтому и	1	4
105	тем как	1	4
106	и наконец	3	4
107	в этой	4	4
108	так сказать	1	4
109	человека в	4	4
110	должно быть	2	4
111	о герое	1	4
112	их в	2	4
113	даже в	1	4
114	в процессе	1	4
115	в основе	4	4
116	личности в	2	4
117	все то	1	4
118	и с	2	4
119	и следовательно	1	4
120	как объект	1	4
121	тем что	1	4
122	были бы	1	4
123	что и	2	4
124	превращается в	1	4
125	не было	3	4
126	не на	2	4
127	его как	1	4
128	эта особенность	1	4
129	должна была	1	4
130	что же	2	4
131	но это	3	4
132	и для	2	4
133	в результате	2	4
134	героя в	5	4
135	например в	3	3
136	на материале	1	3
137	я не	1	3
138	ни один	1	3
139	героев в	1	3
140	он сам	1	3
141	с авторским	1	3
142	и до	1	3
143	но именно	1	3
144	подобно тому	2	3
145	на почве	2	3
146	лишь на	1	3
147	далеко не	2	3
148	мире в	3	3
149	одна из	1	3
150	на него	1	3
151	никогда не	2	3
152	как будто	3	3
153	этом отношении	4	3
154	точке зрения	1	3
155	отличается от	1	3
156	оно не	1	3
157	только то	1	3
158	в себя	2	3
159	приводит к	3	3
160	и здесь	1	3
161	с другой	5	3
162	в них	3	3
163	романа как	1	3
164	ним и	1	3
165	но с	1	3
166	романа и	2	3
167	бытия в	1	3
168	героя с	1	3
169	мир в	1	3
170	всяком случае	1	3
171	ни в	7	3
172	друг друга	1	3
173	точек зрения	1	3
174	нового времени	5	3
175	тому как	2	3
176	в мир	1	3
177	и слово	1	3
178	и одновременно	2	3
179	не дает	1	3
180	о своем	1	3
181	не знает	3	3
182	сказать что	1	3
183	другой стороны	2	3
184	себе самому	2	3
185	как слово	1	3
186	в своих	6	3
187	как на	3	3
188	себя как	1	2
189	обращено к	1	2
190	переходит к	1	2
191	и есть	1	2
192	к другому	1	2
193	по преимуществу	2	2
194	и могут	1	2
195	для своего	1	2
196	в которой	1	2
197	вопрос о	1	2
198	совпадает с	2	2
199	и со	1	2
200	из которых	1	2
201	в ней	2	2
202	бы то	1	2
203	отношение к	2	2
204	так что	1	2
205	в истории	1	2
206	в той	2	2
207	однако не	1	2
208	в противоположность	5	2
209	вследствие этого	2	2
210	то ни	1	2
211	мы его	1	2
212	при этом	17	2
213	в жизни	1	2
214	вводит в	1	2
215	ряде других	1	2
216	искать в	1	2
217	в котором	3	2
218	в которых	1	2
219	героя но	1	2
220	и темперамента	1	2
221	произведения в	1	2
222	но они	1	2
223	мысли в	1	2
