N	2gram	Bakhtin_Pr_2	formyVre
1	и в	43	46
2	в этом	13	22
3	и т	13	14
4	прежде всего	10	14
5	вовсе не	5	13
6	в романе	3	13
7	и его	8	12
8	во всех	4	11
9	не только	11	11
10	только в	4	11
11	т п	9	11
12	как бы	22	10
13	то есть	4	10
14	во время	4	10
15	точки зрения	13	10
16	в том	6	10
17	но в	10	10
18	мы уже	3	9
19	не в	11	9
20	у него	6	9
21	но и	14	9
22	вместе с	1	9
23	и не	29	9
24	и для	3	9
25	то же	8	8
26	как и	14	8
27	с точки	8	8
28	того чтобы	1	8
29	связи с	1	8
30	в его	10	8
31	из них	2	8
32	в связи	1	8
33	в основном	1	8
34	жизни и	1	8
35	и на	10	7
36	так сказать	6	7
37	так и	3	7
38	в них	4	7
39	вещей и	1	7
40	может быть	23	7
41	в одном	12	7
42	то что	7	7
43	как мы	10	6
44	еще не	9	6
45	все же	3	6
46	и наконец	6	6
47	при этом	6	6
48	этом мире	1	6
49	человека в	4	6
50	и с	5	6
51	его в	3	6
52	в основе	1	6
53	никогда не	9	6
54	те же	1	6
55	и во	1	6
56	так как	4	6
57	здесь в	3	6
58	все это	5	6
59	и все	6	6
60	но не	5	5
61	с этим	2	5
62	в своем	4	5
63	все эти	5	5
64	он не	9	5
65	в нем	12	5
66	должно быть	4	5
67	в то	7	5
68	и др	2	5
69	в пределах	16	5
70	по существу	3	5
71	в смысле	1	5
72	что в	4	5
73	отношения к	2	4
74	также и	3	4
75	человека и	2	4
76	и самое	2	4
77	в мире	1	4
78	и он	5	4
79	как в	2	4
80	характер носит	1	4
81	уже в	2	4
82	из этих	2	4
83	в себе	5	4
84	их в	4	4
85	том что	2	4
86	в котором	6	4
87	том же	4	4
88	героев и	1	4
89	же время	5	4
90	уже говорили	3	4
91	к себе	7	4
92	в образе	2	4
93	с ним	3	4
94	о том	5	4
95	его жизни	2	4
96	все его	2	4
97	так что	5	4
98	конечно не	2	4
99	мир в	1	4
100	с другом	4	4
101	и их	3	4
102	а не	7	4
103	друг с	4	4
104	еще более	2	4
105	же в	1	4
106	есть и	3	4
107	здесь еще	1	3
108	дан в	1	3
109	ему в	1	3
110	в виду	3	3
111	того же	3	3
112	слова и	12	3
113	а следовательно	1	3
114	мы будем	3	3
115	точка зрения	1	3
116	отношение к	2	3
117	нет и	1	3
118	хотя и	5	3
119	целый ряд	2	3
