N	2gram	Losev_Dial_1	Istorich
1	и в	18	22
2	мы имеем	2	19
3	в этом	12	17
4	и т	21	16
5	т е	25	16
6	т д	19	15
7	что в	13	15
8	не только	13	14
9	в брак	1	14
10	но и	7	12
11	и не	30	12
12	в этих	5	11
13	может быть	17	11
14	и пр	5	11
15	но в	6	10
16	таким образом	1	10
17	еще не	2	10
18	в нем	16	9
19	и говорит	1	9
20	что и	3	9
21	в том	9	9
22	что он	11	9
23	вместе с	1	9
24	как мы	4	8
25	мы видим	4	8
26	что они	3	8
27	не знаю	1	8
28	с этим	2	8
29	том что	9	8
30	но не	4	7
31	то что	13	7
32	мы должны	5	7
33	уже не	2	7
34	из них	2	7
35	так как	11	7
36	с другой	6	7
37	другой стороны	4	7
38	там где	1	7
39	этих случаях	1	7
40	к этому	2	7
41	то же	10	6
42	мы уже	1	6
43	это не	9	6
44	ничего не	17	6
45	связи с	1	6
46	так в	1	6
47	если бы	12	6
48	в них	3	6
49	что здесь	2	6
50	то и	2	6
51	мы можем	4	6
52	а не	14	6
53	а в	5	6
54	с ней	2	6
55	а он	3	5
56	все же	5	5
57	он не	3	5
58	что она	7	5
59	здесь мы	1	5
60	в этой	1	5
61	тем не	1	5
62	не менее	2	5
63	могут быть	3	5
64	к нему	8	5
65	того что	2	5
66	один из	3	5
67	так что	15	5
68	можно установить	1	5
69	до сих	2	5
70	показывает что	1	5
71	у меня	1	5
72	в частности	2	5
73	или по	2	5
74	есть и	5	5
75	сих пор	2	5
76	в царство	1	4
77	все эти	2	4
78	отношение к	5	4
79	не в	6	4
80	на этом	2	4
81	и с	5	4
82	не всегда	1	4
83	можно найти	2	4
84	как это	4	4
85	но он	1	4
86	к ней	4	4
87	и его	1	4
88	она не	6	4
89	в дальнейшем	5	4
90	только в	3	4
91	и они	1	4
92	а именно	1	4
93	связано с	1	4
94	они не	1	4
95	в данном	3	4
96	и там	1	4
97	для нас	1	4
98	не может	12	4
99	и другие	1	4
100	если я	1	3
101	что иное	1	3
102	я не	5	3
103	представление о	1	3
104	иное как	1	3
105	в чем	6	3
106	со стороны	2	3
107	в обрядах	1	3
108	и как	7	3
109	и к	1	3
110	следующим образом	1	3
111	из этих	2	3
112	его в	1	3
113	дома и	1	3
114	было бы	12	3
115	для них	1	3
116	все равно	3	3
117	далеко не	1	3
118	как и	2	3
119	указать что	1	3
120	и эти	1	3
121	можно ли	1	3
122	никогда не	9	3
123	потому что	14	3
124	однако это	1	3
125	он и	2	3
126	к тому	4	3
127	о том	4	3
128	но по	1	3
129	здесь не	1	3
130	уже с	1	3
131	на том	1	3
132	что у	1	3
133	на нее	1	3
134	можно только	2	3
135	в его	3	3
136	эти два	2	3
137	с ними	2	3
138	вступить в	1	3
139	и у	2	3
140	при помощи	1	3
141	прежде всего	10	3
142	у него	1	3
143	мы еще	1	3
144	превращается в	1	3
145	в связи	1	3
146	если это	2	3
147	о себе	1	3
148	так же	4	3
149	мы увидим	2	3
150	а если	1	3
151	стороны и	3	3
152	быть и	4	3
153	но это	8	3
154	между прочим	1	3
155	и от	2	3
156	его не	6	3
157	и все	3	3
158	сказать что	10	3
159	не что	1	3
160	все что	1	3
161	например в	1	2
162	и то	9	2
163	на самом	3	2
164	и есть	16	2
165	в котором	4	2
166	этот обряд	3	2
167	той же	1	2
168	или наоборот	2	2
169	же как	2	2
170	вопрос о	2	2
171	время как	2	2
172	но она	3	2
173	на себя	1	2
174	из того	2	2
175	то это	4	2
176	частный случай	1	2
177	и он	5	2
178	в ней	3	2
179	знаем что	1	2
180	бы она	1	2
181	то мы	2	2
182	но конечно	2	2
183	на другой	1	2
184	в сторону	1	2
185	в качестве	2	2
186	себе и	2	2
187	мы сейчас	1	2
188	его на	1	2
189	как в	2	2
190	в своем	5	2
191	хотя и	4	2
192	что по	1	2
193	есть ли	1	2
194	образом и	2	2
195	то время	1	2
196	тому же	2	2
197	если он	1	2
198	в наших	1	2
199	не могла	1	2
200	при этом	1	2
201	видно что	1	2
202	из этой	1	2
203	на одну	1	2
204	всех этих	3	2
205	нее и	1	2
206	в виде	2	2
207	и вот	6	2
208	так и	9	2
209	но все	3	2
210	следует за	2	2
211	же не	1	2
212	уже знаем	1	2
213	ни в	15	2
214	вовсе не	7	2
215	со своими	1	2
216	и уже	1	2
217	и для	2	2
218	после этого	1	2
219	такой же	2	2
220	как таковой	4	2
221	точки зрения	17	2
222	в которых	2	2
223	стоит в	1	2
224	над ними	1	2
225	друг другу	3	2
226	но они	2	2
227	и более	4	2
228	она или	1	2
229	даже в	3	2
230	ему как	1	2
231	случае в	1	2
232	в то	6	2
233	не имеет	15	2
234	я буду	1	2
235	относится к	2	2
236	как будто	1	2
237	ли это	3	2
238	формы с	1	2
239	встречается в	1	2
240	вот почему	1	2
241	как только	2	2
242	утверждать что	3	2
243	на это	1	2
244	и это	2	2
245	и о	3	2
246	говорит и	1	2
247	в другом	2	2
248	не с	5	2
249	нам уже	1	2
250	говорят что	1	2
251	связанное с	1	2
252	и что	12	2
253	в силу	1	2
254	а также	1	2
255	должно было	1	2
256	между тем	1	2
257	все время	1	2
258	в него	2	2
259	а она	1	2
260	же можно	2	2
261	очень много	3	2
262	и так	2	2
263	с одной	2	2
264	из которого	1	2
265	в жизни	1	2
266	для нее	2	2
267	что не	7	2
268	него и	1	2
269	а то	1	2
270	себе в	1	2
271	всяком случае	2	2
272	ранних пор	1	2
273	никто не	2	2
274	только на	3	2
275	в особенности	5	2
276	и даже	13	2
277	даже не	3	2
278	сюда же	1	2
279	есть только	5	2
280	из дерева	1	2
281	и др	1	2
282	но есть	2	2
