N	3gram	Vygotskiy__1	formyVre
1	то же время	2	9
2	как мы уже	1	8
3	в то же	2	6
4	и в то	1	5
5	для того чтобы	15	5
6	как раз в	1	4
7	в том числе	1	4
8	по отношению к	7	3
9	до сих пор	4	3
10	в этом отношении	4	3
11	одно и то	2	3
12	в одно и	1	3
13	не может быть	5	3
14	между этими двумя	2	3
15	в то время	5	3
16	и то же	2	3
17	но все же	1	2
18	само собой разумеется	1	2
19	дело в том	1	2
20	в соответствии с	1	2
21	и до конца	1	2
22	одной стороны и	1	2
23	же как и	4	2
24	и все другие	1	2
25	как раз и	1	2
26	как если бы	2	2
27	с точки зрения	18	2
28	в отличие от	1	2
29	в строгом смысле	1	2
30	наряду с этим	1	2
31	но и в	1	2
32	том числе и	1	2
33	с самим собой	1	2
34	вместе с тем	5	2
35	жизни и в	1	2
36	и в частности	2	2
37	то время как	4	2
38	так же как	5	2
39	не только в	1	2
40	с одной стороны	8	2
41	по сравнению с	5	2
42	друг к другу	1	2
43	все то что	1	2
44	собой разумеется что	1	2
45	но для того	1	2
46	с самого начала	8	2
47	той или иной	1	2
48	в том что	15	2
49	как и в	1	2
50	в другом месте	6	1
51	по своей природе	2	1
52	раз в том	1	1
53	до наших дней	1	1
54	и до наших	1	1
55	а следовательно и	1	1
56	связей и отношений	2	1
57	между ними но	1	1
58	не могло не	1	1
59	том что в	2	1
60	одном и том	1	1
61	прежде всего в	2	1
62	в самом деле	2	1
63	в том же	1	1
64	которых мы говорили	1	1
65	тех случаях когда	1	1
66	на первый план	2	1
67	о которой мы	1	1
68	единства и целостности	1	1
69	в зависимости от	2	1
70	и речи в	3	1
71	надо сказать что	1	1
72	как мы увидим	1	1
73	в себе и	1	1
74	которые связаны с	1	1
75	с тем и	1	1
76	связанных между собой	1	1
77	по самому своему	1	1
78	так как он	2	1
79	в одном и	1	1
80	в тех случаях	1	1
81	в значительной степени	2	1
82	в ту же	1	1
83	в данном случае	2	1
84	между ними не	1	1
85	таким образом и	2	1
86	тот факт что	1	1
87	смысле этого слова	3	1
88	и том же	1	1
89	как мы это	1	1
90	и в этом	1	1
91	приходит к выводу	3	1
92	и как бы	1	1
93	по своему составу	1	1
94	не связанных между	1	1
95	но вместе с	4	1
96	автора и его	1	1
97	все более и	2	1
98	во всяком случае	3	1
99	когда мы говорим	1	1
100	в основе этого	1	1
101	эти свойства и	1	1
102	в совершенно новом	1	1
103	играют в нем	1	1
104	смысле слова и	1	1
105	совершенно независимо от	1	1
106	в свою очередь	3	1
107	всего того что	1	1
108	о том что	6	1
109	к выводу что	4	1
110	в различных сферах	1	1
111	более и более	2	1
112	он не имеет	1	1
113	мы будем говорить	1	1
114	или во всяком	1	1
115	и все прочие	1	1
116	которые могут быть	1	1
117	которой мы говорили	1	1
118	все эти особенности	1	1
119	о которых мы	1	1
120	поставить вопрос об	1	1
121	сама по себе	1	1
122	таким образом первое	1	1
123	друг с другом	4	1
124	на этой основе	1	1
125	то новое что	1	1
126	мы уже знаем	1	1
127	в высшей степени	4	1
128	того чтобы быть	1	1
129	в жизни и	1	1
130	во все стороны	1	1
131	ними не может	1	1
