N	2gram	Losev_Prob_3	Formalny
1	и в	44	24
2	художественного произведения	14	23
3	в его	9	23
4	прежде всего	3	22
5	и не	35	20
6	так и	10	18
7	точки зрения	5	16
8	не может	7	16
9	в этом	17	15
10	в нем	9	14
11	может быть	28	14
12	таким образом	9	13
13	с точки	2	13
14	и т	13	12
15	истории литературы	1	12
16	в своем	5	11
17	как и	10	11
18	в своей	5	11
19	в их	2	11
20	не менее	10	11
21	в ней	5	10
22	то же	13	10
23	вовсе не	37	10
24	настоящее время	2	10
25	и ее	3	10
26	и его	5	10
27	а не	18	10
28	в настоящее	2	10
29	в то	9	9
30	в процессе	2	9
31	и потому	7	9
32	все это	5	9
33	и на	1	8
34	как в	5	8
35	т д	13	8
36	и с	9	8
37	лишь в	1	8
38	не в	13	8
39	произведения в	2	8
40	в ее	4	8
41	произведения и	2	8
42	именно в	2	8
43	то что	23	8
44	на самом	7	7
45	должна быть	1	7
46	с ее	2	7
47	не только	14	7
48	жизни и	6	7
49	в содержании	1	7
50	до конца	1	7
51	и от	9	7
52	но и	10	7
53	отношения к	3	6
54	еще не	5	6
55	самом деле	3	6
56	отнюдь не	10	6
57	более или	1	6
58	в целом	6	6
59	все эти	7	6
60	в этой	3	6
61	как бы	9	6
62	входит в	1	6
63	или менее	1	6
64	она не	3	6
65	в пределах	1	6
66	и здесь	5	6
67	до сих	2	6
68	художественной структуры	2	6
69	в том	21	6
70	было бы	8	6
71	в живом	1	6
72	как это	2	6
73	художественное произведение	8	6
74	сих пор	2	6
75	направления в	1	6
76	и все	3	6
77	а в	5	6
78	бы ни	1	5
79	хотя бы	3	5
80	художественная структура	1	5
81	во всех	2	5
82	но в	12	5
83	в самом	3	5
84	при этом	4	5
85	в понимании	1	5
86	по себе	25	5
87	и до	2	5
88	у нас	10	5
89	как мы	8	5
90	искусства и	2	5
91	что бы	1	5
92	в литературе	1	5
93	того что	8	5
94	только на	5	5
95	с другой	7	5
96	формы и	3	5
97	в искусстве	4	5
98	в истории	1	4
99	независимо от	1	4
100	и к	6	4
101	в которой	2	4
102	учение о	1	4
103	не как	1	4
104	с другими	3	4
105	и может	2	4
106	как о	5	4
107	друг друга	2	4
108	только и	8	4
109	как на	2	4
110	целом и	1	4
111	исходить из	1	4
112	оно не	1	4
113	при таком	2	4
114	никогда не	6	4
115	если бы	3	4
116	для этого	6	4
117	всяком случае	6	4
118	с одной	2	4
119	одной стороны	1	4
120	в связи	7	4
121	в частности	2	4
122	с этой	3	4
123	быть и	3	4
124	что в	8	4
125	к этой	1	4
126	так же	5	4
127	во всяком	9	4
128	художественном произведении	3	3
129	это и	7	3
130	изображения и	1	3
131	в конкретном	1	3
132	действительности и	1	3
133	мы не	7	3
134	бы то	4	3
135	но не	3	3
136	со всеми	1	3
137	значение и	5	3
138	все же	6	3
139	когда он	2	3
140	и как	3	3
141	в себе	8	3
142	он не	8	3
143	перестает быть	1	3
144	произведении как	1	3
145	всех этих	2	3
146	так например	1	3
147	то ни	6	3
148	значение в	3	3
149	его в	3	3
150	литературном произведении	1	3
151	в жизни	1	3
152	произведение как	1	3
153	в них	1	3
154	со всей	1	3
155	историк литературы	1	3
156	вещей и	1	3
157	они не	1	3
158	в отношении	2	3
159	тем самым	5	3
160	но для	1	3
161	в основе	2	3
162	связи с	8	3
163	отличается от	4	3
164	к тому	3	3
165	здесь не	8	3
166	ясно что	6	3
167	особенно в	1	3
168	жизнь и	2	3
169	об искусстве	1	3
170	бы в	2	3
171	как она	2	3
172	и других	1	3
173	для него	3	3
174	и даже	14	3
175	представлять себе	1	3
176	не было	5	3
177	и непосредственно	1	3
178	его как	3	3
179	произведение в	2	3
180	произведения искусства	1	3
181	ни на	3	3
182	смысле этого	1	3
183	или иного	3	3
184	в художественном	3	3
185	ничем не	2	3
186	этого слова	5	3
187	но это	8	3
188	действительность не	1	3
189	каждой из	1	3
190	у них	2	3
191	же в	3	3
192	а н	1	3
193	что он	9	3
194	же как	3	2
195	художественные функции	1	2
196	в эстетике	1	2
197	и это	9	2
198	самый предмет	1	2
199	оно было	1	2
200	его не	2	2
201	а как	2	2
202	от всякой	1	2
203	вопрос о	1	2
204	литературы и	2	2
205	а только	5	2
206	и всякий	1	2
207	уже как	3	2
208	друг от	2	2
209	за пределы	5	2
210	во что	1	2
211	чем же	4	2
212	идет о	1	2
213	с этим	2	2
214	в него	1	2
215	однако не	1	2
216	эту проблему	1	2
217	от этого	1	2
218	в литературном	1	2
219	он в	2	2
220	в нашем	5	2
221	остановиться на	1	2
222	этот образ	1	2
223	и если	6	2
224	на его	1	2
225	а вовсе	2	2
226	том чтобы	1	2
227	и более	2	2
228	но ведь	1	2
229	действительности на	1	2
230	но все	3	2
231	так называемым	1	2
232	того или	6	2
233	каждого элемента	1	2
234	это не	9	2
235	с начала	1	2
236	начала и	1	2
237	в художественную	1	2
238	ни в	8	2
239	с тем	5	2
240	мы видели	2	2
241	жизни но	2	2
242	строгом смысле	1	2
243	что содержание	1	2
244	нисколько не	2	2
245	не так	3	2
246	этой плоскости	1	2
247	у тургенева	2	2
248	бы быть	3	2
249	раз и	4	2
250	и художественной	2	2
251	мысли в	1	2
252	на него	1	2
253	и слишком	2	2
254	к другим	1	2
255	только не	1	2
256	ничего не	3	2
257	в самой	2	2
258	в структуру	1	2
259	к ней	1	2
260	правда это	1	2
261	и является	4	2
262	во всем	1	2
263	чисто художественной	2	2
264	от того	2	2
265	от их	1	2
266	данного произведения	1	2
267	и заключается	1	2
268	еще одна	1	2
269	указать на	1	2
270	от нее	1	2
271	не есть	35	2
272	если же	3	2
273	вещей в	1	2
274	значения и	1	2
275	от друга	2	2
276	всего этого	1	2
277	ни стало	1	2
278	уже предполагает	1	2
279	на нее	1	2
280	произведение искусства	1	2
281	не с	1	2
282	глубоко и	1	2
283	с ним	7	2
284	часто и	1	2
285	произведения как	1	2
286	и что	7	2
287	и художественная	2	2
288	все в	1	2
289	мы ни	2	2
290	что и	9	2
291	во всей	3	2
292	каждый элемент	1	2
293	вполне понятно	1	2
294	действительности не	1	2
295	только в	19	2
296	таком понимании	1	2
297	не имеющие	1	2
298	уже не	7	2
