N	2gram	Vygotskiy__7	KulturaY
1	и т	1	54
2	и в	26	23
3	точки зрения	28	23
4	в том	18	22
5	не только	24	17
6	в этом	29	16
7	было бы	6	16
8	с точки	21	16
9	самом деле	6	14
10	может быть	7	14
11	в области	4	14
12	в самом	9	13
13	что в	12	13
14	не менее	4	12
15	потому что	16	12
16	для того	18	12
17	вопрос о	6	11
18	том что	17	11
19	того чтобы	19	11
20	можно было	2	11
21	в его	4	11
22	того что	14	11
23	а не	6	11
24	можно говорить	2	10
25	у нас	2	10
26	и не	18	10
27	еще не	4	9
28	таким образом	23	9
29	тем не	3	9
30	так как	14	9
31	прежде всего	7	9
32	лишь в	2	8
33	зависимости от	1	8
34	если бы	5	8
35	в виду	5	8
36	до сих	3	8
37	сих пор	3	8
38	как на	6	8
39	как это	5	7
40	в зависимости	1	7
41	все эти	6	7
42	в нашем	4	7
43	должно быть	2	7
44	речи в	27	7
45	того как	2	7
46	если мы	5	7
47	и что	6	7
48	с другой	4	7
49	или иной	1	7
50	в данном	5	7
51	слова и	10	7
52	сказать что	8	7
53	то же	8	6
54	говорить о	1	6
55	с помощью	13	6
56	в силу	5	6
57	только в	8	6
58	так и	3	6
59	при этом	1	6
60	и тем	6	6
61	с тем	5	6
62	в их	2	6
63	ничего не	2	6
64	связи с	4	6
65	не может	11	6
66	могут быть	2	6
67	по себе	3	6
68	о том	4	6
69	после того	1	6
70	что и	3	6
71	что он	8	6
72	для этого	3	6
73	также и	2	5
74	и есть	2	5
75	в первом	3	5
76	как мы	14	5
77	я не	3	5
78	в чем	3	5
79	все же	6	5
80	хотя и	1	5
81	из этих	3	5
82	как бы	6	5
83	что она	8	5
84	как и	15	5
85	не в	4	5
86	вовсе не	2	5
87	во внимание	1	5
88	от того	1	5
89	не могут	4	5
90	но также	3	5
91	той или	1	5
92	и должно	1	5
93	слов и	2	5
94	тем что	9	5
95	в связи	1	5
96	что же	2	5
97	но это	3	5
98	а в	2	5
99	совершенно не	2	5
100	того же	1	4
101	отношения между	4	4
102	в сущности	9	4
103	столь же	2	4
104	точка зрения	1	4
105	как в	4	4
106	в своем	1	4
107	только тогда	1	4
108	целый ряд	4	4
109	в целом	5	4
110	языка как	1	4
111	ясно что	1	4
112	этого слова	3	4
113	убедиться что	2	4
114	в своей	3	4
115	что такое	1	4
116	которые в	2	4
117	тому что	9	4
118	тем самым	8	4
119	тогда когда	5	4
120	учения о	4	4
121	как раз	3	4
122	и о	3	4
123	в ее	6	4
124	данном случае	5	4
125	были бы	3	4
126	к языку	1	4
127	пор пока	1	4
128	для нас	2	4
129	заключается в	6	4
130	между тем	1	4
131	тех пор	1	4
132	один из	2	4
133	с одной	5	4
134	что не	2	4
135	слова в	5	4
136	не было	1	4
137	одной стороны	5	4
138	письменной речи	3	4
139	мы говорим	2	4
140	в той	4	4
141	этом случае	14	4
142	до тех	1	4
143	то что	24	4
144	только как	1	4
145	в таком	1	4
146	в слове	11	4
147	на самом	3	3
148	это и	4	3
149	то в	2	3
150	той же	8	3
151	есть не	3	3
152	мы не	7	3
153	сам по	1	3
154	в ней	3	3
155	время в	2	3
156	только после	1	3
157	но не	3	3
158	но как	1	3
159	по отношению	6	3
160	очевидно что	3	3
161	отношение к	2	3
162	речи но	11	3
163	отнюдь не	1	3
164	что как	1	3
165	и к	7	3
166	что слово	2	3
167	что это	6	3
168	бы сказать	2	3
169	бы не	1	3
170	тому же	1	3
171	но на	1	3
172	он не	3	3
173	в первую	1	3
174	и с	5	3
175	с этой	5	3
176	мы видели	3	3
177	не так	1	3
178	но если	2	3
179	в которых	2	3
180	в отношении	2	3
181	она не	5	3
182	в то	3	3
183	не имеет	2	3
184	на него	1	3
185	в процессе	5	3
186	в структуре	1	3
187	говорить и	1	3
188	не по	4	3
189	что на	2	3
