N	3gram	Losev_Prob_1	Problemy
1	в то же	4	12
2	на самом деле	4	10
3	и т п	1	6
4	не может быть	2	6
5	и в то	1	5
6	во всяком случае	3	5
7	к нему и	1	5
8	в этом смысле	6	4
9	с точки зрения	3	4
10	бы то ни	1	4
11	а между тем	1	3
12	в самом деле	2	3
13	по крайней мере	2	3
14	в братьях карамазовых	1	3
15	но в то	1	3
16	в конце концов	4	3
17	и в самом	2	3
18	с другой стороны	3	3
19	может быть даже	2	3
20	сводится к тому	1	2
21	и к тому	1	2
22	а вовсе не	1	2
23	подобно тому как	2	2
24	в записках из	1	2
25	как раз и	7	2
26	в этом случае	2	2
27	вместе с тем	1	2
28	сама по себе	4	2
29	друг на друга	1	2
30	а может быть	2	2
31	мы без труда	1	2
32	что в нем	3	2
33	записках из подполья	1	2
34	тем что он	1	2
35	остановимся только на	1	2
36	и в этом	2	2
37	именно тем что	1	2
38	а не в	1	2
39	в его целом	1	2
40	о том что	5	2
41	так и в	1	2
42	выходит за пределы	1	2
43	той или иной	4	2
44	по своему смыслу	1	2
45	тем не менее	18	2
46	к тому же	1	2
47	и т д	10	2
48	как мы видели	1	2
49	если бы он	1	1
50	не говоря ни	1	1
51	в виду и	2	1
52	виду и не	1	1
53	является как раз	1	1
54	себя как бы	1	1
55	хотя и не	2	1
56	но как мы	2	1
57	прежде всего как	1	1
58	с которыми мы	1	1
59	в чем же	1	1
60	и в своей	3	1
61	так до бесконечности	1	1
62	том что все	1	1
63	но даже и	1	1
64	а не о	1	1
65	в том и	1	1
66	в том же	1	1
67	и так до	1	1
68	может и не	1	1
69	т д и	4	1
70	что же касается	3	1
71	и это вовсе	1	1
72	не было и	1	1
73	и может стать	1	1
74	до сих пор	3	1
75	как мы сказали	1	1
76	и в других	3	1
77	а что же	1	1
78	таким образом на	1	1
79	он должен быть	1	1
80	в первом и	1	1
81	прежде всего ее	1	1
82	на самом же	1	1
83	в этом отношении	1	1
84	то что в	3	1
85	того и другого	1	1
86	но для этого	1	1
87	результат того что	1	1
88	всего то что	1	1
89	с которыми он	1	1
90	это вовсе не	2	1
91	как мы уже	1	1
92	во всей своей	1	1
93	никогда не прощу	1	1
94	и то что	2	1
95	даже и не	2	1
96	в своей статье	1	1
97	к тому что	1	1
98	не знал что	3	1
99	мы уже указывали	1	1
100	в данном случае	8	1
101	а впрочем я	1	1
102	что может быть	2	1
103	на этот раз	2	1
104	но в конце	1	1
105	сам не знал	1	1
106	того чтобы она	1	1
107	как будто бы	1	1
108	и как бы	2	1
109	мы так и	1	1
110	и ничего не	1	1
111	художественное произведение в	1	1
112	и то же	1	1
113	его к тому	1	1
114	может быть и	3	1
115	одно и то	1	1
116	мы можем сказать	1	1
117	то что он	3	1
118	так и для	2	1
119	к той же	1	1
120	вовсе не являются	4	1
121	тоже не может	1	1
122	в себе все	2	1
123	том и в	1	1
124	нас прежде всего	1	1
125	и в том	1	1
126	никогда не является	1	1
127	что же такое	1	1
128	вскочил с дивана	1	1
129	чем иным как	1	1
130	раз и навсегда	1	1
131	да и к	1	1
132	быть даже и	2	1
133	действующих лиц в	1	1
134	имел в виду	2	1
135	вовсе не для	2	1
136	как и в	1	1
137	и того же	2	1
138	не чем иным	1	1
139	вот тогда-то и	1	1
140	не только не	3	1
141	ни о каком	1	1
142	самом же деле	1	1
143	можно сказать что	3	1
144	что вы меня	1	1
145	говоря ни слова	1	1
146	на то что	8	1
147	одного и того	2	1
148	мы вовсе не	2	1
149	этом смысле нет	1	1
150	и что он	1	1
151	но в глубине	1	1
152	вовсе не является	3	1
153	для того чтобы	8	1
154	в том что	5	1
155	ее внутренняя жизнь	1	1
156	мы еще не	1	1
157	что находится в	1	1
158	и только в	1	1
159	и в другом	1	1
