N	2gram	Bakhtin_Pr_4	Problemy
1	и не	27	31
2	и в	46	29
3	в его	9	24
4	может быть	23	24
5	в этом	16	22
6	а не	11	22
7	в нем	17	19
8	точки зрения	11	19
9	как бы	19	19
10	для него	2	18
11	у достоевского	16	16
12	не только	14	15
13	то что	4	15
14	то же	6	14
15	не как	3	14
16	и его	6	14
17	рядом с	5	14
18	но и	12	14
19	в пределах	10	13
20	с точки	9	13
21	уже не	4	13
22	достоевского в	8	12
23	точка зрения	1	12
24	достоевского не	1	12
25	таким образом	4	12
26	как и	12	12
27	не может	19	12
28	о себе	5	12
29	в самом	9	10
30	этом смысле	2	10
31	из подполья	1	10
32	в то	5	10
33	только в	6	10
34	в одном	11	10
35	там где	2	10
36	видения и	2	10
37	героя и	4	10
38	все эти	4	9
39	с его	5	9
40	все же	4	9
41	достоевского как	1	9
42	это не	5	9
43	если бы	3	9
44	себе самом	5	9
45	же время	5	9
46	о нем	6	9
47	но не	4	9
48	в романе	6	9
49	по отношению	5	8
50	последнее слово	1	8
51	что в	4	8
52	по себе	7	8
53	в каждом	6	8
54	творчества достоевского	2	8
55	как не	1	8
56	в том	9	8
57	что он	6	8
58	потому что	4	8
59	авторского слова	2	8
60	до конца	4	8
61	в своем	3	8
62	романов достоевского	2	8
63	в своей	3	8
64	отношению к	5	8
65	а как	2	7
66	слово о	4	7
67	и на	11	7
68	за пределы	5	7
69	и как	2	7
70	но в	6	7
71	в себе	7	7
72	входит в	1	7
73	достоевского и	2	7
74	полифонического романа	1	7
75	том что	4	7
76	не в	10	7
77	вовсе не	9	7
78	она не	3	7
79	так и	4	7
80	мире достоевского	2	7
81	лишь как	2	7
82	в форме	1	7
83	слово героя	3	7
84	романе достоевского	1	7
85	прежде всего	9	7
86	в романах	5	7
87	художественного видения	2	7
88	мира и	1	7
89	а в	2	7
90	одним из	3	6
91	самом деле	4	6
92	так же	3	6
93	менее всего	1	6
94	произведений достоевского	6	6
95	в одной	2	6
