N	2gram	Bakhtin_Pr_2	VeschiIm
1	не есть	2	49
2	не может	24	33
3	не только	16	31
4	может быть	18	29
5	и не	42	28
6	и в	45	26
7	то что	5	24
8	и есть	1	23
9	а не	10	20
10	есть только	4	17
11	что я	1	16
12	и следовательно	7	15
13	в смысле	2	15
14	что она	4	14
15	только в	9	14
16	вещи с	1	14
17	по себе	8	13
18	и что	2	13
19	того что	3	13
20	есть не	1	12
21	все же	4	12
22	было бы	4	12
23	и ее	7	12
24	но и	15	12
25	сказать что	5	12
26	а и	1	11
27	таким образом	11	11
28	общения с	1	11
29	с нею	1	11
30	что же	4	11
31	то же	5	10
32	есть нечто	1	10
33	в ней	7	10
34	не значит	2	10
35	как бы	15	10
36	потому что	8	10
37	уже не	6	10
38	что мы	1	10
39	в самом	13	9
40	и с	7	9
41	вещей и	1	9
42	вещи не	1	9
43	в том	8	9
44	что не	5	9
45	прежде всего	11	9
46	с ее	3	8
47	в себе	5	8
48	на то	2	8
49	ничего не	3	8
50	себя и	2	8
51	она есть	1	8
52	но это	2	8
53	говорить о	1	7
54	если она	1	7
55	в этом	20	7
56	его в	3	7
57	с другими	7	7
58	том что	7	7
59	в то	5	7
60	со своим	1	7
61	что оно	1	7
62	как с	1	7
63	в свете	1	7
64	себя в	2	7
65	и их	6	7
66	так как	5	7
67	как раз	6	7
68	и пр	2	7
69	если оно	1	7
70	совершенно не	1	7
71	есть и	3	7
72	с собою	1	6
73	со стороны	4	6
74	что они	3	6
75	и как	2	6
76	но в	6	6
77	бы и	3	6
78	точки зрения	19	6
79	но если	1	6
80	по крайней	2	6
81	с ним	8	6
82	она не	5	6
83	отличается от	1	6
84	можно было	2	6
85	ясно что	1	6
86	должно быть	4	6
87	и только	1	6
88	крайней мере	2	6
89	так что	2	6
90	ни с	2	6
91	для него	9	6
92	относится к	2	6
93	быть только	2	6
94	в результате	3	6
95	жизни и	15	6
96	что в	6	6
97	того же	1	5
98	это и	1	5
99	и до	4	5
100	в сущности	7	5
101	в чем	2	5
102	но не	6	5
103	чем же	2	5
104	как к	2	5
105	должна быть	3	5
106	же это	1	5
107	вообще не	1	5
108	что тут	1	5
109	это не	3	5
110	а есть	3	5
111	не в	8	5
112	тем не	1	5
113	в отношении	1	5
114	не менее	2	5
115	одна из	3	5
116	только и	1	5
117	у нас	2	5
118	для себя	3	5
119	в ее	3	5
120	должны быть	1	5
121	тут мы	1	5
122	если бы	2	5
123	для этого	3	5
124	другими словами	2	5
125	еще не	9	5
126	или не	2	5
127	что для	2	5
128	и для	2	5
129	а в	3	5
130	в свою	1	5
131	мы не	1	4
132	смысл ее	1	4
133	так чтобы	2	4
134	я не	6	4
135	и явления	1	4
136	в их	4	4
137	во всех	4	4
138	как таковая	1	4
139	точка зрения	7	4
140	для всякого	1	4
141	нет и	3	4
142	независимо от	1	4
143	с этим	1	4
144	в своем	5	4
145	ведь не	1	4
146	тут не	2	4
147	же не	1	4
148	не предполагает	1	4
149	на почве	4	4
150	как и	14	4
151	между собою	1	4
152	что значит	2	4
153	с точки	9	4
154	и более	2	4
155	что есть	1	4
156	на себе	1	4
157	слово и	2	4
158	же время	3	4
159	точке зрения	3	4
160	и о	2	4
161	смысле и	1	4
162	о том	3	4
163	с другой	1	4
164	судить о	1	4
165	что и	5	4
166	этот вопрос	4	4
167	из них	9	4
168	тем что	2	4
169	со всем	1	4
170	и даже	3	4
171	сам себя	1	4
172	как же	2	4
173	и потому	6	4
174	в данном	1	4
175	быть не	1	4
176	как только	1	4
177	вы говорите	1	4
178	и все	1	4
179	от того	2	4
180	между ними	4	4
181	есть то	1	4
182	самом деле	4	3
183	в чисто	2	3
184	отношения к	2	3
185	мы имеем	2	3
186	из того	1	3
187	собою и	1	3
188	более или	1	3
189	себе не	1	3
190	сущность но	1	3
191	общение между	1	3
192	ее как	1	3
193	в нем	20	3
194	по самому	1	3
195	раз навсегда	1	3
196	перестает быть	3	3
197	подобно тому	2	3
198	на этом	1	3
199	могла бы	1	3
200	в жизни	3	3
201	несмотря на	1	3
202	или менее	1	3
203	можно только	1	3
204	в своей	6	3
205	не понимает	1	3
206	все это	5	3
207	есть именно	1	3
208	их в	7	3
209	чтобы она	1	3
210	как можно	1	3
211	тогда когда	1	3
212	и притом	1	3
213	ее с	3	3
214	в основе	2	3
215	само по	2	3
216	того чтобы	1	3
217	или как	1	3
218	к тому	1	3
219	всегда есть	1	3
220	на это	1	3
221	и самое	2	3
222	можно и	1	3
223	без всякого	1	3
224	и сам	3	3
225	так и	3	3
226	о ней	1	3
227	можно сказать	2	3
228	если это	1	3
229	один из	2	3
230	мы видим	2	3
231	тот же	2	3
232	что он	7	3
233	но как	2	3
234	только на	1	3
235	а это	1	3
236	сама по	5	3
237	мы находим	1	3
238	в одном	6	3
239	отношение к	8	3
240	принципиально не	2	3
241	даже и	2	3
242	никогда не	17	3
243	эти две	1	3
244	а с	3	3
245	она является	1	3
246	вместе с	1	3
247	в той	3	3
248	тому как	2	3
249	есть как	1	3
250	да и	1	3
251	она должна	1	3
252	тогда что	1	3
253	она может	1	3
254	себя самого	1	3
255	бы в	5	3
256	и ни	1	3
257	тем более	1	3
258	хотя бы	5	3
259	к смысловой	1	3
260	с самим	2	3
261	нем нет	1	2
262	от этого	1	2
263	в сфере	2	2
264	как это	2	2
265	в первом	1	2
266	ту же	1	2
267	из его	1	2
268	поэтому и	3	2
269	мы уже	3	2
270	той же	1	2
271	три линии	1	2
272	как мы	8	2
273	человека и	2	2
274	иметь никакого	1	2
275	бы ни	1	2
276	конечно и	2	2
277	мы ее	1	2
278	мысли и	3	2
279	мы будем	1	2
280	а только	2	2
281	не все	1	2
282	наряду с	1	2
283	как в	4	2
284	и нет	1	2
285	понять и	2	2
286	и понимания	1	2
287	что на	1	2
288	то в	1	2
289	же вы	3	2
290	выражение в	3	2
291	приводит к	1	2
292	только один	1	2
293	но ведь	3	2
294	и если	1	2
295	он не	9	2
296	для того	1	2
297	и вот	2	2
298	говорите что	1	2
299	но все	4	2
300	об этом	3	2
301	то есть	50	2
302	которая была	1	2
303	ни в	2	2
304	но уже	2	2
305	все равно	1	2
306	в слове	1	2
307	меняется и	1	2
308	жизнь не	1	2
309	она сама	1	2
310	знает и	1	2
311	жизнь и	3	2
312	понимания и	1	2
313	где она	2	2
314	и эти	1	2
315	же мы	2	2
316	тому что	1	2
317	или что	1	2
318	дело в	1	2
319	в науке	2	2
320	и сама	1	2
321	на него	2	2
322	но только	2	2
323	казалось бы	1	2
324	в самой	3	2
325	как она	1	2
326	и относится	1	2
327	тех или	1	2
328	и его	8	2
329	это уже	1	2
330	не потому	2	2
331	у меня	3	2
332	из самого	1	2
333	для такого	1	2
334	если же	1	2
335	ли вы	4	2
336	оно может	1	2
337	то она	1	2
338	данном случае	1	2
339	самим собою	1	2
340	говорили что	1	2
341	и когда	1	2
342	не с	1	2
343	ярко в	1	2
344	приводит их	1	2
345	находится в	2	2
346	в виду	2	2
347	именно потому	1	2
348	но к	1	2
349	и ничем	1	2
350	и та	1	2
351	никак не	1	2
352	как ее	2	2
353	не стоит	1	2
354	это было	2	2
355	заключается в	1	2
356	подходит к	1	2
