N	3gram	Propp_Isto_4	Psycholo
1	не может быть	4	8
2	совершенно ясно что	1	6
3	на то что	3	6
4	то же самое	2	6
5	до сих пор	5	5
6	мы знаем что	7	4
7	так же как	12	4
8	в данном случае	3	4
9	тем не менее	2	4
10	о том что	2	4
11	точно так же	5	3
12	то что она	1	3
13	в то время	1	3
14	таким образом и	1	3
15	что и в	1	3
16	но так как	1	2
17	подобно тому как	1	2
18	и не может	1	2
19	что он не	1	2
20	как и в	1	2
21	на этот вопрос	2	2
22	и тем что	1	2
23	и то что	5	2
24	то время как	1	2
25	не в том	1	2
26	по сравнению с	3	2
27	указывает на то	1	2
28	одни и те	1	2
29	же самое что	1	2
30	и те же	1	2
31	с другой стороны	4	2
32	к тому что	1	2
33	мы видим что	1	2
34	и т д	24	2
35	и может быть	1	1
36	что иное как	3	1
37	которые не могут	1	1
38	же как в	2	1
39	мы можем только	2	1
40	мы видим и	1	1
41	мы опять имеем	1	1
42	о том как	1	1
43	в этом случае	3	1
44	и целый ряд	1	1
45	же как и	4	1
46	в свете этих	2	1
47	он все же	1	1
48	как раз наоборот	1	1
49	в зависимости от	1	1
50	делает то же	1	1
51	и при помощи	1	1
52	но и в	1	1
53	не имеет никакого	1	1
54	когда он играет	1	1
55	что в некоторых	2	1
56	но он не	1	1
57	и в других	1	1
58	за то что	1	1
59	только при помощи	1	1
60	в основе своей	1	1
61	вместе с тем	1	1
62	и в этих	1	1
63	одно и то	1	1
64	надо понимать как	1	1
65	но и это	1	1
66	потому что он	1	1
67	он говорит что	1	1
68	в узком смысле	1	1
69	не в своей	1	1
70	а не только	1	1
71	здесь мы имеем	1	1
72	в чем состоит	1	1
73	явно указывают на	1	1
74	она вошла в	1	1
75	объясняется тем что	1	1
76	и то же	1	1
77	в том как	1	1
78	мы можем предположить	1	1
79	как будто бы	1	1
80	целый ряд других	1	1
81	т д мы	2	1
82	не могут быть	1	1
83	с той же	1	1
84	т д с	1	1
85	в одном случае	3	1
86	в связи с	2	1
87	таким образом из	1	1
88	о смысле и	1	1
89	его так как	1	1
90	есть не что	1	1
91	очевидно что если	1	1
92	он должен был	2	1
93	мы имеем в	2	1
94	ничего общего с	1	1
95	с того что	2	1
96	и тем самым	1	1
97	легко заметить что	1	1
98	можно сказать что	1	1
99	он может быть	1	1
100	именно в этой	1	1
101	за тридевять земель	1	1
102	в другом случае	2	1
103	после того как	2	1
104	то что и	1	1
105	не потому что	1	1
106	не что иное	3	1
107	то что они	1	1
108	когда он говорит	1	1
109	так как он	2	1
110	мы увидим что	2	1
