N	3gram	Vygotskiy__4	Hudozhes
1	в том что	12	11
2	по отношению к	1	7
3	о том что	10	7
4	подобно тому как	1	4
5	то же время	1	4
6	в то же	1	4
7	к тому что	5	4
8	в самом деле	7	3
9	не может быть	1	3
10	в конечном счете	1	3
11	с одной стороны	3	3
12	для того чтобы	19	3
13	том что она	1	2
14	я не понимаю	1	2
15	что она не	1	2
16	а не в	1	2
17	о том как	2	2
18	и в этом	3	2
19	с точки зрения	4	2
20	до сих пор	3	2
21	и в то	1	2
22	и т п	3	2
23	можно было бы	4	2
24	так же как	3	2
25	уже одно это	1	2
26	же самое что	2	2
27	то же самое	6	2
28	не только не	2	2
29	не только в	1	2
30	тому что он	1	2
31	к тому же	2	2
32	и т д	2	2
33	нам о том	1	1
34	согласиться с толстым	1	1
35	сравнивает себя с	1	1
36	сводится к тому	2	1
37	как это обычно	1	1
38	дело в том	1	1
39	да и не	2	1
40	мы ничего не	1	1
41	тон всему рассказу	1	1
42	же как и	1	1
43	которое могло бы	1	1
44	самом деле не	1	1
45	именно то что	1	1
46	одной стороны жизнь	1	1
47	что он не	4	1
48	о том чтобы	1	1
49	всякий раз в	1	1
50	бы то ни	1	1
51	произведения и в	1	1
52	она его любит	1	1
53	а с другой	1	1
54	точно так же	3	1
55	в приложении к	2	1
56	прежде всего тем	1	1
57	у которого нет	1	1
58	что одна из	1	1
59	в таком случае	1	1
60	только для того	1	1
61	не то что	3	1
62	в это время	2	1
63	мы знаем что	1	1
64	в противоречие с	1	1
65	у него в	1	1
66	вот и все	1	1
67	то что она	1	1
68	всего тем что	1	1
69	а также и	1	1
70	и не было	1	1
71	жизни и смерти	1	1
72	перед нами в	1	1
73	то время как	2	1
74	так или иначе	1	1
75	превращает их в	2	1
76	когда мы узнаем	1	1
77	начнем с рассказа	1	1
78	несет в себе	3	1
79	я не могу	1	1
80	с другой стороны	2	1
81	бы не было	1	1
82	бы место в	1	1
83	потому что это	1	1
84	не понимаю его	1	1
85	мы имели дело	1	1
86	к такого рода	1	1
87	на наших глазах	1	1
88	заключается в том	3	1
89	в то время	2	1
90	с толстым когда	1	1
91	и в самом	2	1
92	с самого начала	5	1
93	то как мы	1	1
94	том что у	2	1
95	можно сказать что	1	1
96	лежит в основе	1	1
97	в жизни и	1	1
98	как бы в	1	1
99	о нем он	1	1
100	чтобы ответить на	1	1
101	для чего это	1	1
102	что и в	1	1
103	вслед за этим	3	1
104	говорит о своей	1	1
