N	3gram	Vinokur_Ku_2	Psycholo
1	для того чтобы	8	19
2	на то что	2	16
3	в том что	10	14
4	с одной стороны	1	12
5	в зависимости от	4	6
6	о том что	1	6
7	заключается в том	1	6
8	к тому что	1	6
9	в самом деле	7	5
10	до сих пор	1	5
11	совершенно ясно что	1	5
12	с другой стороны	7	5
13	и если мы	1	4
14	по сравнению с	1	4
15	мы могли бы	1	4
16	иметь в виду	1	3
17	должен был бы	1	3
18	в лучшем случае	3	3
19	сам по себе	1	3
20	вместе с тем	2	3
21	на этот вопрос	2	3
22	и то что	1	3
23	с самого начала	1	3
24	и т п	24	3
25	можно было бы	9	3
26	и т д	14	3
27	в этом отношении	3	3
28	что иное как	1	2
29	тех пор пока	1	2
30	состоит в том	1	2
31	и той же	1	2
32	в этом случае	2	2
33	может быть и	1	2
34	с точки зрения	8	2
35	принять во внимание	1	2
36	в отличие от	2	2
37	когда говорит что	1	2
38	возможно большее количество	1	2
39	есть одна из	1	2
40	потому что он	2	2
41	одной и той	1	2
42	том что мы	1	2
43	так же как	2	2
44	в данном случае	1	2
45	сами по себе	1	2
46	в том чтобы	1	2
47	не только в	4	2
48	в конце концов	3	2
49	зависимости от того	1	2
50	ясно что в	1	2
51	ответ на этот	1	2
52	в том и	1	2
53	по себе не	2	2
54	то что мы	1	2
55	само по себе	5	2
56	не может быть	4	2
57	и в самом	2	2
58	не что иное	1	2
59	по его мнению	1	2
60	мы знаем что	2	2
61	можно сказать что	2	2
62	до тех пор	1	2
63	это действительно так	1	2
64	в каком отношении	1	2
65	на самом деле	2	2
66	могли бы сказать	1	2
67	мы будем иметь	1	1
68	том что в	1	1
69	что слово это	2	1
70	он должен быть	1	1
71	это на примере	1	1
72	только потому что	6	1
73	что сказано выше	1	1
74	чуть ли не	1	1
75	дело в том	1	1
76	что в самом	1	1
77	самом деле это	1	1
78	слова может быть	1	1
79	в каждый данный	2	1
80	в этом смысле	5	1
81	одна из основных	1	1
82	идет речь в	1	1
83	что это действительно	1	1
84	влечет за собой	1	1
85	чтобы показать что	1	1
86	каждый данный момент	2	1
87	а не сам	1	1
88	что он не	1	1
89	только то что	1	1
90	есть contradictio in	1	1
91	но он не	1	1
92	к тому чтобы	1	1
93	в каждом данном	1	1
94	том или ином	1	1
95	то что даже	1	1
96	работу и т	1	1
97	несмотря на то	2	1
98	с этой точки	2	1
99	по крайней мере	6	1
100	и не в	1	1
101	то или иное	2	1
102	и вовсе не	2	1
103	не то что	1	1
104	в том случае	2	1
105	и несмотря на	1	1
106	которые никак не	1	1
107	и в частности	1	1
108	то время как	1	1
109	в том или	1	1
110	он был бы	1	1
111	в этом слове	2	1
112	имеет еще и	1	1
113	в самом процессе	1	1
114	смысле этого слова	1	1
115	действия а не	1	1
116	потому что оно	1	1
117	потому что она	1	1
118	обстановки в которой	1	1
119	не могут быть	1	1
120	это имеет место	1	1
121	и в этой	1	1
122	или ином виде	1	1
123	при этом совершенно	1	1
124	contradictio in adjecto	1	1
125	едва ли не	1	1
126	в последнее время	1	1
127	приводит к тому	1	1
128	однако несмотря на	1	1
129	я имею в	1	1
130	не может и	1	1
131	и в том	2	1
132	данном случае в	1	1
133	потому что они	1	1
134	этой точки зрения	2	1
135	того или иного	2	1
136	что рядом с	1	1
137	каждом данном случае	1	1
138	в русском языке	9	1
139	той обстановки в	1	1
140	ни в каком	1	1
141	имею в виду	1	1
142	мы имеем здесь	1	1
143	то обстоятельство что	7	1
144	в то время	1	1
145	будем иметь в	1	1
146	в свою очередь	2	1
147	после того как	1	1
148	те или иные	1	1
149	ничего общего с	1	1
150	речь в данном	1	1
151	как раз те	1	1
152	в конечном счете	2	1
153	у нас принято	1	1
154	речь идет о	1	1
155	и приводит к	2	1
156	в том смысле	1	1
157	именно в силу	2	1
158	тем что он	2	1
159	вместо того чтобы	1	1
160	в совершенно ином	1	1
161	но не только	1	1
162	и здесь уже	1	1
163	и в другом	2	1
