N	2gram	Propp_Isto_1	Analitik
1	в тексте	1	24
2	в этом	8	18
3	не только	12	16
4	и в	28	16
5	в частности	2	16
6	так и	9	15
7	как и	4	14
8	своего рода	1	12
9	но и	10	12
10	и не	9	12
11	том что	7	12
12	в том	9	12
13	в качестве	5	11
14	при этом	3	10
15	могут быть	4	10
16	а не	15	10
17	как бы	2	10
18	в этой	6	9
19	ничего не	2	9
20	в пределах	4	9
21	и даже	4	9
22	в целом	2	8
23	представляет собой	4	8
24	отнюдь не	1	8
25	к тому	6	7
26	а также	1	7
27	о том	9	7
28	в себе	2	7
29	то что	9	7
30	и на	4	6
31	но в	8	6
32	говорить о	1	6
33	может быть	25	6
34	с другой	6	6
35	как это	3	6
36	на себя	1	5
37	в сторону	1	5
38	и к	1	5
39	с одной	4	5
40	говорит о	2	5
41	в поле	1	4
42	столь же	2	4
43	как правило	4	4
44	но не	5	4
45	по отношению	3	4
46	как в	2	4
47	в своем	5	4
48	хотя и	1	4
49	в себя	1	4
50	он в	2	4
51	тому же	1	4
52	на этом	3	4
53	то же	12	4
54	не с	3	4
55	и тем	2	4
56	для него	2	4
57	не в	9	4
58	в конце	1	4
59	не менее	6	4
60	во всех	2	4
61	только в	11	4
62	и его	3	4
63	уже не	3	4
64	не так	2	4
65	у него	1	4
66	как раз	2	4
67	одной стороны	4	4
68	не может	15	4
69	этом случае	1	4
70	все это	4	4
71	в один	1	4
72	отношению к	3	4
73	и то	1	3
74	едва ли	1	3
75	в их	3	3
76	в конечном	2	3
77	мы имеем	13	3
78	ему в	3	3
79	ответ на	2	3
80	как уже	2	3
81	в нашем	1	3
82	ключ к	3	3
83	и если	2	3
84	содержит в	1	3
85	его от	1	3
86	подобно тому	1	3
87	попадает в	5	3
88	несмотря на	1	3
89	не мог	1	3
90	в эту	1	3
91	тем не	6	3
92	на себе	1	3
93	как о	2	3
94	никогда не	14	3
95	имеем дело	1	3
96	сводится к	1	3
97	тем что	3	3
98	как будто	4	3
99	этом отношении	1	3
100	как мы	3	3
101	приводит к	2	3
102	можно было	5	3
103	в результате	1	3
104	если бы	8	3
105	того или	1	3
106	что и	6	3
107	и все	1	3
108	одной из	2	3
109	так что	4	3
110	борьбы с	2	3
111	из них	3	3
112	только на	1	3
113	со стороны	2	3
114	именно в	3	3
115	было бы	7	3
116	в рамках	2	3
117	или иного	1	3
118	тому как	1	3
119	этого слова	1	3
120	или в	5	3
121	бы в	2	3
122	прежде всего	10	3
123	а в	7	3
124	не знает	5	3
125	в действительности	2	3
126	речь идет	1	2
127	отношения к	2	2
128	художественного произведения	1	2
129	из его	1	2
130	ведь и	1	2
131	а как	1	2
132	и он	3	2
133	еще не	7	2
134	он был	1	2
135	на основе	5	2
136	отличие от	2	2
137	и я	1	2
138	узнает о	1	2
139	в значительной	1	2
140	себе не	1	2
141	в противоположность	1	2
142	на то	4	2
143	вследствие этого	2	2
144	он не	2	2
145	выше уже	1	2
146	от которого	1	2
147	переходит от	1	2
148	что она	5	2
149	таким образом	8	2
150	значительной степени	1	2
151	а затем	2	2
152	же не	3	2
153	них не	1	2
154	это было	2	2
155	этом смысле	1	2
156	по себе	3	2
157	соответствии с	1	2
158	еще в	2	2
159	в этих	7	2
160	в своей	1	2
161	в котором	3	2
162	в отличие	2	2
163	миф и	1	2
164	и наоборот	1	2
165	даже в	4	2
166	в таких	2	2
167	она не	1	2
168	в то	3	2
169	дело не	5	2
170	на котором	3	2
171	на него	4	2
172	так например	6	2
173	другого но	1	2
174	или иных	1	2
175	мы узнаем	1	2
176	ли не	1	2
177	всего в	2	2
178	те же	1	2
179	строго говоря	1	2
180	другого и	1	2
181	нас к	1	2
182	с ним	2	2
183	что в	12	2
184	никак не	1	2
185	или их	1	2
186	его в	6	2
187	собственно говоря	1	2
188	между тем	2	2
189	в его	5	2
190	того что	4	2
191	с той	2	2
192	один из	4	2
193	себя в	2	2
194	встречу с	1	2
195	для всех	2	2
196	не есть	2	2
197	связывается с	1	2
198	ни с	1	2
199	одно из	1	2
200	и их	3	2
201	или даже	3	2
202	в одном	5	2
203	вовсе не	2	2
204	представляют собой	6	2
205	здесь в	2	2
206	вслед за	6	2
207	в соответствии	1	2
208	превращается в	4	2
209	может ли	1	2
210	на этот	2	2
211	его как	2	2
212	была бы	2	2
