N	3gram	Voloshinov_1	StatiiOP
1	в том что	1	11
2	не может быть	3	5
3	в этом смысле	3	4
4	по крайней мере	3	4
5	с точки зрения	6	4
6	в этом отношении	1	4
7	во всяком случае	3	4
8	о том что	2	4
9	в связи с	1	3
10	может быть это	3	3
11	то что я	1	2
12	до сих пор	3	2
13	с одной стороны	1	2
14	и в этом	2	2
15	и пр в	1	2
16	что в этой	1	2
17	с самого начала	4	2
18	мы имеем в	1	2
19	а с другой	1	2
20	и др но	1	2
21	в том смысле	1	2
22	можно сказать что	3	1
23	и может быть	2	1
24	несколько слов о	1	1
25	одних и тех	1	1
26	а иногда и	1	1
27	следует заметить что	1	1
28	на протяжении всей	2	1
29	как и всегда	1	1
30	на самом деле	4	1
31	в самом деле	2	1
32	он может быть	1	1
33	во многих случаях	1	1
34	то же самое	1	1
35	именно то что	1	1
36	вместе с тем	1	1
37	на вопрос о	1	1
38	связи с этим	1	1
39	так как его	1	1
40	и тех же	1	1
41	можно было бы	1	1
42	что в них	1	1
43	а то и	1	1
44	и художественного творчества	3	1
45	с этой точки	1	1
46	вместе с ним	1	1
47	в применении к	1	1
48	и со всеми	1	1
49	и с его	2	1
50	и что он	1	1
51	в году в	1	1
52	с ним и	1	1
53	для культурного сознания	1	1
54	в этом и	1	1
55	на этом пути	1	1
56	же самое и	1	1
57	в свое время	1	1
58	этой точки зрения	1	1
59	и ни в	1	1
60	его отношение к	1	1
61	той или иной	1	1
62	в известной степени	1	1
63	тому как мы	1	1
64	только при таком	1	1
65	для того чтобы	1	1
66	мы сталкиваемся с	1	1
