N	2gram	Vygotskiy__3	Myslijsy
1	потому что	14	49
2	для нас	8	31
3	то есть	15	30
4	и в	38	24
5	может быть	19	23
6	то что	35	20
7	и не	10	19
8	в том	25	18
9	а не	7	18
10	что в	20	16
11	не только	12	15
12	того же	3	14
13	при этом	4	13
14	в слове	1	13
15	не в	12	13
16	было бы	12	13
17	то же	10	12
18	но не	1	12
19	мы можем	7	12
20	не может	7	12
21	мы не	5	11
22	таким образом	12	11
23	вместе с	5	11
24	если бы	14	11
25	что и	4	11
26	что мы	1	11
27	только в	4	11
28	как в	4	10
29	в себе	4	10
30	для него	2	10
31	так что	8	10
32	так как	6	10
33	независимо от	1	9
34	в нем	4	9
35	вовсе не	8	9
36	то и	3	9
37	но и	5	9
38	как бы	14	9
39	и на	6	8
40	в этом	13	8
41	более или	1	8
42	том что	14	8
43	или менее	1	8
44	а в	7	8
45	в чем	1	7
46	во всех	4	7
47	с этим	8	7
48	мысль о	1	7
49	как и	8	7
50	всяком случае	2	7
51	того как	3	7
52	или же	1	7
53	не могут	2	7
54	тем что	3	7
55	того что	4	7
56	во всяком	2	7
57	и т	14	6
58	между двумя	1	6
59	что если	4	6
60	и как	8	6
61	в то	3	6
62	не имеет	6	6
63	есть только	2	6
64	свою очередь	2	6
65	между тем	7	6
66	и только	3	6
67	не можем	4	6
68	в одном	8	6
69	заметить что	2	6
70	с другой	7	6
71	не было	1	6
72	этого слова	2	6
73	не есть	1	6
74	в свою	4	6
75	только как	1	6
76	столь же	2	5
77	что они	4	5
78	все остальные	1	5
79	все же	8	5
80	в мысли	1	5
81	бы не	3	5
82	на то	16	5
83	есть не	1	5
84	и уже	2	5
85	не от	1	5
86	с ним	2	5
87	вместе и	2	5
88	так и	1	5
89	по мере	1	5
90	о том	6	5
91	с другими	1	5
92	тот же	3	5
93	из них	6	5
94	в них	3	5
95	для того	8	5
96	что не	3	5
97	и их	1	5
98	только для	3	5
99	или не	2	5
100	же в	2	5
101	в которой	5	5
102	а между	1	4
103	нам кажется	1	4
104	в самом	25	4
105	время как	4	4
106	еще не	1	4
107	одним словом	2	4
108	что хотя	1	4
109	но в	3	4
110	уже не	2	4
111	из этих	3	4
112	только один	1	4
113	так сказать	5	4
114	главным образом	3	4
115	и если	6	4
116	заключает в	1	4
117	в нее	2	4
118	то все	1	4
119	с тем	8	4
120	такой же	2	4
121	в котором	6	4
122	место в	3	4
123	том смысле	2	4
124	сих пор	5	4
125	между прочим	1	4
126	они не	2	4
127	тем самым	1	4
128	для меня	1	4
129	и другое	4	4
130	подобно тому	1	4
131	одна из	4	4
132	в некоторых	1	4
133	то время	2	4
134	никогда не	4	4
135	без сомнения	1	4
136	и что	18	4
137	что он	11	4
138	с одной	6	4
139	и вместе	2	4
140	в других	1	4
141	до сих	6	4
142	души и	1	4
143	там где	6	4
144	если не	1	4
145	тому как	1	4
146	чувства и	2	4
147	это последнее	1	4
148	что оно	2	4
149	от него	1	4
150	в таком	3	4
151	например в	2	3
152	и то	8	3
153	на деле	4	3
154	с таким	1	3
155	той же	2	3
156	полагает что	3	3
157	то это	2	3
158	что его	2	3
159	очевидно что	2	3
160	со стороны	2	3
161	в нас	4	3
162	относится к	1	3
163	которые не	1	3
164	хотя и	1	3
165	что это	10	3
166	в целом	4	3
167	думать что	2	3
168	имеет для	1	3
169	подобным образом	1	3
170	нам на	1	3
171	что без	1	3
172	чем сильнее	3	3
173	что она	16	3
174	т д	4	3
175	слова а	1	3
176	не как	1	3
177	так например	2	3
178	могла бы	3	3
179	и может	2	3
180	его в	3	3
181	это не	1	3
182	и тем	3	3
183	кажется что	1	3
184	о которых	9	3
185	далеко не	3	3
186	и тогда	1	3
187	в эту	2	3
188	в этих	2	3
189	и при	1	3
190	приблизительно так	1	3
191	быть не	2	3
192	бы быть	1	3
193	в ней	15	3
194	в какое	1	3
195	мысли в	1	3
196	и притом	1	3
197	на него	1	3
198	которых мы	6	3
199	если мы	6	3
200	как не	1	3
201	те же	1	3
202	не с	1	3
203	мог бы	1	3
204	том как	2	3
205	мы в	2	3
206	в словах	1	3
207	и вообще	1	3
208	на вопрос	1	3
209	но мы	2	3
210	не имеем	1	3
211	можно заметить	1	3
212	и во	2	3
213	вслед за	1	3
214	которое мы	3	3
215	согласно с	2	3
216	и у	1	3
217	одно из	2	3
218	не так	3	3
219	т п	5	3
220	это будет	2	3
221	что на	1	3
222	что для	1	3
223	одной стороны	5	3
224	а от	1	3
225	в самой	4	3
226	мы говорим	1	3
227	смысле этого	2	3
228	но это	3	3
229	и для	4	3
230	и все	10	3
231	или нет	1	3
232	только что	2	3
233	нет но	1	3
234	все что	1	3
235	как на	3	3
236	ли мы	1	2
237	в движение	1	2
238	самом деле	21	2
239	на самом	2	2
240	случаи которые	1	2
241	и есть	1	2
242	нас на	2	2
243	на две	1	2
244	не имеют	2	2
245	отношения к	2	2
246	бы что	1	2
247	что многие	1	2
248	оба эти	3	2
249	с его	1	2
250	то мы	1	2
251	разницы между	1	2
252	совсем не	3	2
253	не то	4	2
254	что за	2	2
255	не все	1	2
256	с которыми	1	2
257	в общем	2	2
258	показать в	1	2
259	от нашего	1	2
260	указывают на	2	2
261	могли бы	5	2
262	в действительности	1	2
263	ни по	2	2
264	все эти	4	2
265	и тот	1	2
266	все слова	1	2
267	сказать в	1	2
268	выражается в	1	2
269	всех этих	2	2
270	обширном смысле	1	2
271	состоит в	3	2
272	одной и	2	2
273	что ни	1	2
274	смысле как	1	2
275	и по	2	2
276	на этом	5	2
277	одно и	3	2
278	но все	1	2
279	факт что	1	2
280	в другом	5	2
281	в жизни	1	2
282	мы знаем	1	2
283	должно быть	1	2
284	что такое	1	2
285	остается только	1	2
286	из прежних	1	2
287	это что	1	2
288	не столько	1	2
289	от себя	1	2
290	и той	2	2
291	впечатления от	1	2
292	но он	2	2
293	их в	2	2
294	или если	2	2
295	для нее	1	2
296	тому что	6	2
297	и его	6	2
298	что с	4	2
299	с теми	3	2
300	сказать что	4	2
301	самого начала	6	2
302	но только	8	2
303	того чтобы	9	2
304	вытекает из	2	2
305	к ней	2	2
306	животных и	2	2
307	у нас	2	2
308	к таким	1	2
309	превращается в	1	2
310	когда мы	2	2
311	во все	1	2
312	притом же	1	2
313	указывает на	6	2
314	и это	8	2
315	что все	3	2
316	другое направление	1	2
317	с каким	1	2
318	в собственном	1	2
319	в себя	1	2
320	с самого	6	2
321	что у	7	2
322	и здесь	6	2
323	или от	2	2
324	внимание на	2	2
325	нас в	1	2
326	образом мы	4	2
327	это было	1	2
328	которой мы	1	2
329	и следовательно	2	2
330	один из	6	2
331	что только	2	2
332	мы видим	12	2
333	в какой	5	2
334	случаи когда	1	2
335	есть в	2	2
336	в нашей	1	2
337	и других	1	2
338	чувством и	1	2
339	к первой	2	2
340	друг друга	1	2
341	но что	2	2
342	у него	4	2
343	указание на	1	2
344	к которому	1	2
345	такое же	3	2
346	а с	2	2
347	и затем	2	2
348	себя и	1	2
349	между ними	1	2
350	быть названо	1	2
351	света и	1	2
352	ничем не	1	2
353	зависит от	1	2
354	это самое	1	2
355	которые нам	1	2
356	как именно	1	2
357	с первого	1	2
358	так же	2	2
359	и потому	1	2
360	как это	6	2
361	в разговоре	1	2
362	быть только	1	2
363	все это	3	2
364	не знаем	2	2
365	в его	5	2
366	или в	5	2
367	о котором	5	2
368	бы в	3	2
369	мы должны	1	2
370	хотя бы	2	2
371	отношении к	1	2
372	нам не	2	2
373	но если	4	2
374	другой стороны	5	2
375	имеет место	2	2
376	к этому	3	2
377	можно назвать	2	2
378	бы перед	1	1
379	не иначе	2	1
380	скажет что	1	1
381	одним из	1	1
382	отношение к	1	1
383	зависимость от	1	1
384	чтобы не	1	1
385	и действительно	2	1
386	не имел	1	1
387	он может	2	1
388	словами и	1	1
389	бы для	2	1
390	мере в	1	1
391	что смысл	2	1
392	и так	1	1
393	по которым	1	1
394	распространить на	1	1
395	и до	1	1
396	должна быть	5	1
397	которыми он	1	1
398	мы уже	7	1
399	из всех	3	1
400	чувства которые	2	1
401	которую я	1	1
402	по величине	1	1
403	которую мы	4	1
404	до такой	3	1
405	из своих	1	1
406	можно убедиться	2	1
407	происходит это	1	1
408	перейти к	1	1
409	на каждом	1	1
410	оно есть	2	1
411	и другая	1	1
412	для нашей	1	1
413	может нам	1	1
414	и заставляет	3	1
415	так а	1	1
416	себе что	1	1
417	в отличие	1	1
418	на их	2	1
419	но этого	1	1
420	если так	2	1
421	мысль что	4	1
422	бы она	2	1
423	басне за	1	1
424	но конечно	1	1
425	подобных случаев	1	1
426	в ее	7	1
427	видели что	2	1
428	всякий раз	3	1
429	мы будем	1	1
430	но как	2	1
431	ясно мы	1	1
432	это видно	1	1
433	в сторону	1	1
434	одном и	1	1
435	должны были	2	1
436	он будет	1	1
437	отличие от	1	1
438	общего правила	1	1
439	разница в	1	1
440	и чем	2	1
441	один и	1	1
442	на тот	1	1
443	отвечает ему	1	1
444	обратном отношении	1	1
445	чувство с	2	1
446	в истории	2	1
447	в одной	2	1
448	что именно	2	1
449	с чисто	1	1
450	для всех	2	1
451	как к	2	1
452	очень трудно	2	1
453	она как	1	1
454	перед нами	8	1
455	еще больше	1	1
456	применении к	1	1
457	так одна	1	1
458	что по	3	1
459	и наконец	2	1
460	характер ее	1	1
461	человека которые	1	1
462	имеет в	1	1
463	не кажется	1	1
464	ясно и	2	1
465	от этого	1	1
466	о самом	1	1
467	доказывают что	1	1
468	то в	1	1
469	на слух	1	1
470	чувств в	1	1
471	он в	2	1
472	что так	2	1
473	в известном	1	1
474	рассказ о	1	1
475	для эстетического	1	1
476	в обширном	2	1
477	только на	1	1
478	остановиться на	2	1
479	достоинства которые	1	1
480	нами в	2	1
481	человеке и	2	1
482	что кажется	1	1
483	этого образа	1	1
484	было дано	1	1
485	имеем в	1	1
486	тому же	1	1
487	иначе если	1	1
488	этого свойства	1	1
489	дальше и	1	1
490	не следует	1	1
491	в обратном	1	1
492	всех остальных	2	1
493	он не	6	1
494	они получают	1	1
495	ничего если	1	1
496	первой части	1	1
497	есть именно	2	1
498	не к	3	1
499	переходит от	1	1
500	именно из	1	1
501	которому она	2	1
502	том чтобы	1	1
503	наших глазах	2	1
504	для ребенка	1	1
505	из него	4	1
506	всех отношениях	1	1
507	что почти	1	1
508	мы слышим	2	1
509	как они	1	1
510	не будет	1	1
511	тем в	2	1
512	вывести из	1	1
513	чего он	1	1
514	том случае	1	1
515	и с	1	1
516	образом если	1	1
517	верным изображением	1	1
518	и дает	2	1
519	видит перед	1	1
520	менее определенным	1	1
521	как язык	1	1
522	ни в	3	1
523	из нее	2	1
524	мы видели	6	1
525	и ближе	1	1
526	в тоне	1	1
527	форма и	1	1
528	мысли что	1	1
529	можно сказать	1	1
530	таким же	1	1
531	и известный	1	1
532	в такой	3	1
533	это только	3	1
534	с точки	9	1
535	в их	1	1
536	время с	1	1
537	в басне	37	1
538	в которых	6	1
539	мысли и	1	1
540	знаем что	1	1
541	не исчерпывается	1	1
542	что уже	1	1
543	и заставит	1	1
544	одного этого	1	1
545	только переходит	1	1
546	совершенно иначе	2	1
547	который мы	3	1
548	друг другу	2	1
549	теми же	1	1
550	в прямом	2	1
551	доказывает что	1	1
552	и эти	2	1
553	и более	2	1
554	что то	1	1
555	всякому другому	1	1
556	по вкусу	1	1
557	случае мы	1	1
558	можем сказать	2	1
559	понимая ее	1	1
560	и вся	1	1
561	то с	1	1
562	чем перейти	1	1
563	в таких	1	1
564	с которой	1	1
565	другой не	1	1
566	она могла	2	1
567	дело в	1	1
568	не вытекает	1	1
569	к этим	1	1
570	мы помним	2	1
571	что чем	2	1
572	слиянию и	1	1
573	и имеет	1	1
574	в самых	1	1
575	которая выражается	1	1
576	иначе не	1	1
577	он мог	1	1
578	только не	1	1
579	нельзя не	2	1
580	и всегда	2	1
581	бы выбрать	1	1
582	вероятно что	1	1
583	ничего не	2	1
584	она ни	1	1
585	чувства с	1	1
586	находятся в	2	1
587	поэтическое произведение	1	1
588	конца мы	1	1
589	этих двух	1	1
590	или как	1	1
591	на те	2	1
592	с гораздо	1	1
593	что прежде	2	1
594	это слово	1	1
595	своей цели	1	1
596	доказать что	1	1
597	которому мы	1	1
598	не потому	1	1
599	степени как	1	1
600	к себе	2	1
601	и такие	1	1
602	указать на	3	1
603	отличается от	1	1
604	и другой	1	1
605	к тому	6	1
606	бы он	1	1
607	он видит	2	1
608	сходятся и	1	1
609	что при	1	1
610	тот и	1	1
611	на это	3	1
612	где он	3	1
613	из чего	1	1
614	ничего общего	1	1
615	от той	1	1
616	в применении	1	1
617	должен быть	3	1
618	и самое	1	1
619	не ограничивается	1	1
620	из всего	2	1
621	как мы	7	1
622	встречаем и	1	1
623	служит только	1	1
624	но при	1	1
625	здесь не	3	1
626	только при	1	1
627	не могло	1	1
628	которые все	1	1
629	уже там	1	1
630	не говорит	1	1
631	только то	2	1
