N	3gram	Vygotskiy__3	Myslijsy
1	в том что	11	13
2	не может быть	1	9
3	только в том	2	6
4	и в этом	3	6
5	с другой стороны	5	5
6	потому что в	1	4
7	не в том	2	4
8	в свою очередь	2	4
9	по его мнению	1	4
10	в том смысле	2	4
11	и т д	4	4
12	а между тем	1	3
13	подобно тому как	1	3
14	с точки зрения	9	3
15	с тем что	1	3
16	и что в	1	3
17	с одной стороны	5	3
18	может быть названо	1	3
19	и той же	1	3
20	а в том	1	3
21	и как бы	2	3
22	с самого начала	6	3
23	не более как	1	3
24	одной и той	1	3
25	мы увидим что	7	3
26	таким образом что	1	2
27	все более и	2	2
28	и может быть	1	2
29	по его словам	2	2
30	в таком виде	2	2
31	в том и	1	2
32	так что в	1	2
33	мы не имеем	1	2
34	не могло бы	1	2
35	что не только	1	2
36	заключает в себе	1	2
37	то и другое	3	2
38	к тому что	2	2
39	в применении к	1	2
40	и при этом	1	2
41	не иначе как	1	2
42	что в таком	1	2
43	для того чтобы	8	2
44	уже с самого	1	2
45	все то что	6	2
46	в одном и	1	2
47	не только не	1	2
48	более и более	2	2
49	и т п	5	2
50	мы будем иметь	1	1
51	в том виде	1	1
52	то с другой	1	1
53	того что в	1	1
54	это было бы	1	1
55	на самом деле	2	1
56	все равно как	1	1
57	это все равно	1	1
58	только там где	1	1
59	то есть чем	1	1
60	мы не можем	2	1
61	и то и	3	1
62	не потому что	1	1
63	а не из	1	1
64	не совпадает с	2	1
65	не было бы	1	1
66	только то что	2	1
67	в этом отношении	1	1
68	то что в	2	1
69	к которому мы	1	1
70	до сих пор	5	1
71	с тем и	1	1
72	обратить внимание на	1	1
73	т п с	1	1
74	мы видели у	1	1
75	можно было бы	1	1
76	несмотря на их	1	1
77	что если бы	1	1
78	он не мог	2	1
79	следует понимать и	1	1
80	на это никакого	1	1
81	она может быть	1	1
82	с этой точки	1	1
83	как если бы	3	1
84	не могут понять	1	1
85	более или менее	1	1
86	в этом месте	1	1
87	там где он	1	1
88	может быть не	2	1
89	находятся в обратном	1	1
90	если бы мы	1	1
91	заключается в том	6	1
92	смысле этого слова	2	1
93	в обширном смысле	1	1
94	чем то что	1	1
95	не зависит от	1	1
96	то все же	1	1
97	в обратном отношении	1	1
98	между тем в	2	1
99	указывает на то	3	1
100	потому что она	1	1
101	во всяком случае	2	1
102	встречаем и в	1	1
103	в этом можно	1	1
104	заключать в себе	1	1
105	мы видели что	2	1
106	до такой степени	3	1
107	что несмотря на	1	1
108	не мог бы	1	1
109	и все же	1	1
110	между этими двумя	1	1
111	было бы предположить	1	1
112	с таким образом	1	1
113	то есть из	1	1
114	таким образом мы	1	1
115	том смысле что	1	1
116	в то время	2	1
117	ничего не может	2	1
118	приближает его к	1	1
119	о том что	3	1
120	этой точки зрения	1	1
121	насколько это возможно	1	1
122	или вернее сказать	1	1
123	не есть еще	1	1
124	что так как	1	1
125	до какой степени	1	1
126	но все же	1	1
127	в одном акте	1	1
128	к одной и	1	1
129	на то что	12	1
130	есть необходимое условие	1	1
131	в нем то	1	1
132	что все они	1	1
133	того как мы	1	1
134	она не может	1	1
135	не так как	1	1
136	как мы видели	2	1
