N	3gram	Vygotskiy__6	FransuaR
1	в том числе	1	4
2	как мы видели	4	4
3	после того как	1	4
4	в конце концов	1	4
5	в свою очередь	1	3
6	с точки зрения	10	3
7	в том что	19	3
8	по отношению к	10	2
9	о том как	1	2
10	но все это	1	2
11	в этом отношении	3	2
12	то что в	1	2
13	том числе и	1	2
14	можно было бы	5	2
15	те и другие	1	2
16	как и в	1	2
17	в тот момент	1	1
18	не в состоянии	2	1
19	что иное как	1	1
20	потому что он	4	1
21	мы видели на	1	1
22	новых и новых	1	1
23	на самом деле	1	1
24	в том и	1	1
25	но оказывается что	1	1
26	себе и в	1	1
27	то же самое	6	1
28	в том же	2	1
29	гораздо большей степени	1	1
30	и по отношению	1	1
31	на первый план	1	1
32	сам по себе	1	1
33	по себе и	1	1
34	является одним из	1	1
35	не может иметь	1	1
36	по аналогии с	1	1
37	но он не	1	1
38	с тем что	2	1
39	в гораздо большей	1	1
40	на этот вопрос	2	1
41	то обстоятельство что	1	1
42	не что иное	1	1
43	содержит в себе	1	1
44	в данном случае	1	1
45	таким образом мы	2	1
46	не только в	1	1
47	есть в этом	1	1
48	и в отношении	1	1
49	с помощью которого	1	1
50	и в этом	1	1
51	в том или	1	1
52	в связи с	2	1
53	что вместе с	1	1
54	а только в	2	1
55	том и в	1	1
56	хотя и в	2	1
57	жизни целый ряд	1	1
58	есть не что	1	1
59	к жизни целый	1	1
60	и всех других	1	1
61	как и все	1	1
62	все эти факты	1	1
63	в первом случае	3	1
64	содержат в себе	1	1
65	ничего общего с	1	1
66	и тем самым	5	1
67	с самого начала	7	1
68	именно потому что	2	1
69	тот момент когда	1	1
70	во второй половине	1	1
71	друг от друга	1	1
72	что в каждом	1	1
73	оказываются у него	1	1
74	в этом смысле	2	1
75	как таковое и	1	1
76	в другом случае	1	1
77	так что в	1	1
78	и в другом	1	1
