N	2gram	Vygotskiy__3	FransuaR
1	и в	38	41
2	то есть	15	24
3	мы уже	7	18
4	во всех	4	17
5	таким образом	12	17
6	в нем	4	16
7	и с	1	16
8	и его	6	13
9	но и	5	13
10	в этом	13	12
11	как мы	7	12
12	все эти	4	11
13	уже говорили	3	11
14	все это	3	11
15	в самом	25	10
16	не только	12	10
17	так как	6	10
18	то что	35	10
19	и на	6	9
20	кроме того	1	9
21	о том	6	9
22	здесь в	2	9
23	и все	10	9
24	в сущности	10	8
25	но в	3	8
26	в этой	13	8
27	никогда не	4	8
28	и до	1	7
29	в них	3	7
30	как и	8	7
31	том что	14	7
32	в его	5	7
33	вовсе не	8	7
34	у него	4	7
35	как бы	14	7
36	что в	20	7
37	например в	2	6
38	в то	3	6
39	один из	6	6
40	мы видим	12	6
41	вместе с	5	6
42	или в	5	6
43	сказать что	4	6
44	что он	11	6
45	что образ	2	5
46	и он	1	5
47	с его	1	5
48	в ее	7	5
49	в своем	5	5
50	что это	10	5
51	в себе	4	5
52	то же	10	5
53	той же	2	5
54	но он	2	5
55	тем что	3	5
56	все то	7	5
57	так и	1	5
58	и что	18	5
59	из них	6	5
60	в одном	8	5
61	там где	6	5
62	так же	2	5
63	в той	5	5
64	одним из	1	4
65	того же	3	4
66	самом деле	21	4
67	в ней	15	4
68	он был	3	4
69	как в	4	4
70	и как	8	4
71	и наконец	2	4
72	та же	3	4
73	а затем	1	4
74	в другом	5	4
75	не в	12	4
76	даже в	1	4
77	но они	2	4
78	в основе	3	4
79	того чтобы	9	4
80	все же	8	4
81	у нас	2	4
82	роль в	1	4
83	и вообще	1	4
84	с ним	2	4
85	все время	30	4
86	тот же	3	4
87	с одной	6	4
88	именно на	1	4
89	в результате	1	4
90	в котором	6	4
91	и даже	4	4
92	с другой	7	4
93	именно в	1	4
94	одной стороны	5	4
95	о котором	5	4
96	а в	7	4
97	не может	7	4
98	из этого	8	4
99	все что	1	4
100	говорили о	1	3
101	не остается	1	3
102	в чем	1	3
103	как у	1	3
104	мы будем	1	3
105	в одной	2	3
106	с этим	8	3
107	перед нами	8	3
108	в первом	1	3
109	при этом	4	3
110	образов в	1	3
111	в плане	3	3
112	с другими	1	3
113	было бы	12	3
114	и их	1	3
115	нас не	1	3
116	к этим	1	3
117	потому что	14	3
118	этом отношении	1	3
119	мы встречаем	1	3
120	есть только	2	3
121	как один	1	3
122	говорили что	1	3
123	здесь он	1	3
124	те же	1	3
125	никак не	7	3
126	до сих	6	3
127	тело и	1	3
128	того что	4	3
