N	2gram	Propp_Isto_3	FransuaR
1	и в	22	49
2	прежде всего	3	19
3	в его	3	18
4	и на	4	17
5	не только	14	17
6	и его	4	17
7	в этом	17	15
8	и не	12	15
9	в них	6	13
10	только в	4	13
11	но и	12	13
12	во время	6	12
13	как и	3	11
14	как бы	1	11
15	в этой	5	10
16	вовсе не	2	10
17	в нем	9	9
18	и др	2	9
19	все это	1	9
20	отношение к	4	8
21	то же	6	7
22	все же	5	7
23	все эти	4	7
24	таким образом	10	7
25	как мы	8	7
26	один из	5	7
27	не может	4	7
28	жизни и	2	7
29	мы уже	6	6
30	так и	2	6
31	и с	4	6
32	точки зрения	2	6
33	но он	4	6
34	в то	2	6
35	в себя	1	6
36	то что	7	6
37	здесь в	1	6
38	так как	7	6
39	сказать что	3	6
40	с точки	1	5
41	из этих	3	5
42	но не	7	5
43	в своем	2	5
44	при этом	2	5
45	в эту	1	5
46	в своей	1	5
47	никогда не	3	5
48	уже говорили	1	5
49	роль в	2	5
50	тот же	1	5
51	уже в	1	5
52	в начале	1	5
53	может быть	11	5
54	в особенности	2	5
55	относится к	2	5
56	и потому	2	5
57	в основном	1	5
58	и до	1	4
59	жить и	1	4
60	и к	3	4
61	но в	10	4
62	этот процесс	1	4
63	но все	2	4
64	в жизни	2	4
65	в этих	11	4
66	и более	2	4
67	с ним	1	4
68	одна из	2	4
69	она была	1	4
70	с другой	7	4
71	мы находим	1	4
72	а в	6	4
73	тем что	4	4
74	до сих	5	4
75	не было	2	4
76	там где	7	4
77	и о	2	4
78	сих пор	5	4
79	том что	8	4
80	как на	1	4
81	также и	1	3
82	человека и	1	3
83	связана с	3	3
84	да и	2	3
85	всех этих	2	3
86	но прежде	1	3
87	и вот	2	3
88	в плане	1	3
89	можно было	1	3
90	а затем	3	3
91	на все	2	3
92	было бы	3	3
93	из них	7	3
94	ни в	2	3
95	далеко не	3	3
96	мы видели	13	3
97	во всем	1	3
98	нельзя было	1	3
99	в одном	2	3
100	их в	3	3
101	даже в	2	3
102	но они	2	3
103	только с	1	3
104	и это	2	3
105	с ее	1	3
106	в ее	1	3
107	так в	6	3
108	связанных с	2	3
109	но здесь	1	3
110	о том	3	3
111	другими словами	1	3
112	к нему	5	3
113	же в	2	3
114	что он	9	3
115	с одной	2	3
116	не дает	2	3
117	связан с	2	3
118	превращается в	3	3
119	связь с	6	3
120	о чем	1	3
121	одной стороны	2	3
122	в течение	6	3
123	в книге	1	3
124	с полной	1	3
125	средневековья и	1	3
126	но эти	1	3
127	и все	3	3
128	в том	9	3
129	другой стороны	7	3
130	одним из	4	2
131	мы здесь	4	2
132	на самом	2	2
133	видеть в	1	2
134	в ней	2	2
135	еще не	10	2
136	себе и	2	2
137	это и	1	2
138	что они	8	2
139	это был	1	2
140	целый ряд	3	2
141	только то	1	2
142	имеем в	4	2
143	на то	1	2
144	на его	3	2
145	перестает быть	1	2
146	подобно тому	1	2
147	так например	1	2
148	и за	1	2
149	в мире	1	2
150	на этой	1	2
151	должен был	3	2
152	на античных	1	2
153	можно найти	4	2
154	на фоне	1	2
155	и эти	3	2
156	мы должны	7	2
157	что в	15	2
158	вплоть до	1	2
159	мире в	1	2
160	эти формы	1	2
161	того как	1	2
162	определенных лиц	1	2
163	ничего не	6	2
164	связанное с	2	2
165	к ней	4	2
166	связи с	6	2
167	могут быть	5	2
168	он видит	3	2
169	в одну	1	2
170	здесь не	3	2
171	в пределах	4	2
