N	2gram	Potebnia_M_1	StatiiOP
1	и в	39	29
2	том что	16	27
3	в том	26	27
4	в этом	15	21
5	не только	21	19
6	но и	20	19
7	что в	22	19
8	о том	2	17
9	в его	5	13
10	что он	1	13
11	между прочим	2	12
12	в которой	2	11
13	то что	10	11
14	все это	1	11
15	таким образом	13	10
16	к тому	4	10
17	и т	6	9
18	в своем	3	9
19	он не	3	9
20	потому что	52	9
21	так и	13	9
22	этом отношении	1	9
23	и не	18	9
24	как на	3	9
25	но в	9	8
26	по поводу	3	8
27	в ней	7	7
28	в самом	3	7
29	так например	3	7
30	но все	2	7
31	в г	2	7
32	в своей	3	7
33	в котором	1	7
34	не столько	1	7
35	тому что	3	7
36	того как	6	7
37	для того	3	7
38	в виду	2	7
39	с тем	5	7
40	вместе с	8	7
41	одним из	2	6
42	вопрос о	4	6
43	и на	1	6
44	все же	6	6
45	т д	4	6
46	вовсе не	5	6
47	того чтобы	2	6
48	и его	5	6
49	и что	10	6
50	в одном	8	6
51	до сих	1	6
52	в течение	2	6
53	было бы	12	5
54	точки зрения	8	5
55	была бы	2	5
56	в языке	33	5
57	того что	8	5
58	между тем	5	5
59	в письме	1	5
60	обратить внимание	1	5
61	прежде всего	4	5
62	а не	21	5
63	как бы	6	5
64	сих пор	1	5
65	если б	2	4
66	на память	2	4
67	хотя и	3	4
68	по словам	1	4
69	в нем	20	4
70	что у	1	4
71	в другом	1	4
72	и с	3	4
73	должен был	1	4
74	не в	15	4
75	дело в	2	4
76	ничего не	1	4
77	и о	2	4
78	времени и	2	4
79	после того	1	4
80	внимание на	1	4
81	но с	2	4
82	связи с	3	4
83	при помощи	2	4
84	для него	4	4
85	до того	1	4
86	с другой	7	4
87	именно в	1	4
88	в речи	1	4
89	еще более	2	4
90	того времени	1	4
91	а как	2	4
92	к этому	1	4
93	вряд ли	1	3
94	например в	1	3
95	же как	1	3
96	самом деле	1	3
97	на самом	1	3
98	в их	2	3
99	по его	7	3
100	его не	1	3
101	оба эти	1	3
102	хотя бы	2	3
103	но не	8	3
104	не то	1	3
105	которые не	2	3
106	как в	10	3
107	с этим	7	3
108	в полном	2	3
109	не было	4	3
110	что это	3	3
111	в известном	1	3
112	в начале	2	3
113	отношений между	3	3
114	из них	1	3
115	ни в	1	3
116	не мог	3	3
117	в эту	1	3
118	в этих	7	3
119	одном из	1	3
120	но он	2	3
121	по себе	10	3
122	не менее	6	3
123	на рубеже	1	3
124	самого начала	3	3
125	что ему	1	3
126	не могло	3	3
127	никогда не	4	3
128	на себя	1	3
129	и по	6	3
130	это слово	1	3
131	тем что	9	3
132	у нас	2	3
133	оно не	3	3
134	с самого	3	3
135	в образе	1	3
136	на нее	1	3
137	столько же	3	3
138	на вопрос	1	3
139	должно было	1	3
140	наконец в	1	3
141	но это	5	3
142	так что	16	3
143	с нею	4	3
144	всяком случае	1	3
145	т п	4	3
146	из нее	1	3
147	что на	6	3
148	и даже	4	3
149	еще и	1	3
150	так же	5	3
151	относятся к	1	3
152	другой стороны	5	3
153	давно уже	1	3
154	во всяком	3	3
155	до него	1	2
156	того же	3	2
157	только потому	3	2
158	такое же	1	2
159	тем же	2	2
160	собою разумеется	1	2
161	из его	1	2
162	то же	6	2
163	как следствие	1	2
164	в полной	1	2
165	бы то	2	2
166	с его	1	2
167	тогда как	2	2
168	что они	1	2
169	на то	2	2
170	к сожалению	1	2
171	там где	4	2
172	в истории	7	2
173	в одной	1	2
174	он по	1	2
175	и как	6	2
176	более или	1	2
177	в чисто	1	2
178	все эти	1	2
179	в этой	3	2
180	в себе	13	2
181	как он	1	2
182	на его	1	2
183	при этом	6	2
184	если бы	14	2
185	тем не	6	2
186	и более	2	2
187	значительной степени	2	2
188	том же	2	2
189	то ни	3	2
190	тем в	1	2
191	литературного языка	1	2
192	не нашел	1	2
193	его в	1	2
194	это было	1	2
195	истории и	1	2
196	само собою	2	2
197	о которых	2	2
198	как и	9	2
199	во внимание	3	2
200	несмотря на	5	2
201	в один	2	2
202	что собственно	1	2
203	или менее	1	2
204	что такое	1	2
205	нас не	1	2
206	в отношении	1	2
207	с точки	3	2
208	как произведение	1	2
209	не представляется	2	2
210	что я	1	2
211	времени не	1	2
212	не могли	2	2
213	что этот	1	2
214	где нет	1	2
215	даже в	1	2
216	нет никакого	1	2
217	что с	1	2
218	в то	4	2
219	не имеет	5	2
220	есть еще	1	2
221	только не	2	2
222	и всегда	2	2
223	б в	1	2
224	и теперь	1	2
225	не может	22	2
226	не по	4	2
227	доказать что	1	2
228	в области	1	2
229	в каком	6	2
230	не потому	2	2
231	в движении	2	2
232	языка в	6	2
233	например что	1	2
234	с и	3	2
235	в духе	1	2
236	на это	1	2
237	где он	1	2
238	и это	3	2
239	в ее	1	2
240	лучше сказать	1	2
241	еще в	1	2
242	к первому	3	2
243	этом месте	1	2
244	разумеется в	1	2
245	никак не	2	2
246	этой мысли	1	2
247	что и	6	2
248	как например	2	2
249	этот вопрос	2	2
250	в какой	1	2
251	только в	25	2
252	бы ни	4	2
253	по этому	2	2
254	очевидно что	3	2
255	сами по	1	2
256	так как	21	2
257	случае не	1	2
258	может быть	27	2
259	в них	3	2
260	со стороны	8	2
261	только к	1	2
262	только по	2	2
263	на этот	2	2
264	не на	1	2
265	следующее место	1	2
266	его как	1	2
267	если не	2	2
268	и вообще	3	2
269	связь с	2	2
270	и потому	5	2
271	что именно	2	2
272	в данном	1	2
273	что за	1	2
274	этих словах	1	2
275	такого рода	1	2
276	в тех	1	2
277	сравнении с	2	2
278	том смысле	4	2
279	только о	1	2
280	с этой	2	2
281	ко времени	1	2
282	в результате	1	2
283	не должен	1	2
284	только что	2	2
285	во время	1	2
286	ни было	2	2
287	сказать что	3	2
288	совершенно не	1	2
289	и другие	1	2
290	они не	1	2
291	а между	3	1
292	не иначе	3	1
293	языка с	6	1
294	сам по	1	1
295	и то	3	1
296	создании своего	1	1
