N	2gram	Medvedev_F_1	FransuaR
1	и в	24	40
2	и его	10	17
3	прежде всего	22	16
4	в этом	15	15
5	мы уже	1	13
6	не только	7	13
7	в его	23	13
8	и не	20	13
9	вовсе не	10	12
10	что в	4	12
11	как и	11	11
12	но и	7	11
13	таким образом	13	10
14	как мы	5	10
15	он не	3	9
16	в них	3	9
17	может быть	14	9
18	и все	6	9
19	и до	5	8
20	той же	1	8
21	и на	8	8
22	отношение к	3	8
23	все эти	6	8
24	и с	8	8
25	в том	6	8
26	у него	1	8
27	но в	5	8
28	то же	10	7
29	в своем	11	7
30	культуры и	3	7
31	он и	1	7
32	в одном	2	7
33	и др	5	7
34	в духе	1	7
35	этот образ	2	7
36	во всех	5	6
37	в самом	5	6
38	в этих	1	6
39	в то	9	6
40	же время	8	6
41	связи с	3	6
42	и других	3	6
43	до конца	7	6
44	в той	1	6
45	в своей	11	6
46	к этому	1	6
47	в году	2	5
48	в нем	14	5
49	со всеми	3	5
50	так сказать	3	5
51	в основе	3	5
52	и для	1	5
53	в особенности	3	5
54	начала и	2	5
55	в литературе	5	5
56	мы видим	1	5
57	для него	3	5
58	то что	8	5
59	не было	3	5
60	а не	10	5
61	в связи	4	5
62	как раз	2	5
63	в своих	2	5
64	смысле слова	1	4
65	также и	1	4
66	жизни и	7	4
67	в ней	10	4
68	xix века	1	4
69	в истории	4	4
70	в нашем	2	4
71	в мире	4	4
72	было бы	6	4
73	с начала	2	4
74	ни в	2	4
75	том что	1	4
76	в эту	2	4
77	в их	11	4
78	того чтобы	1	4
79	в области	3	4
80	у нас	5	4
81	и о	1	4
82	так в	1	4
83	роль в	1	4
84	особенно в	3	4
85	и здесь	6	4
86	а также	1	4
87	и во	1	4
88	один из	3	4
89	только на	5	4
90	из них	1	4
91	так как	1	4
92	за этим	1	4
93	и даже	3	4
94	до сих	6	4
95	и глубже	2	4
96	здесь в	2	4
97	и потому	9	4
98	в данном	1	4
99	сих пор	6	4
100	в основном	3	4
101	все это	9	4
102	еще более	1	4
103	самом деле	6	3
104	на самом	7	3
105	и есть	1	3
106	с его	4	3
107	по отношению	4	3
108	отличие от	1	3
109	в этой	6	3
110	кроме того	1	3
111	и как	3	3
112	и наконец	3	3
113	и к	4	3
114	в себе	3	3
115	но ведь	2	3
116	при этом	5	3
117	всех этих	3	3
118	мы видели	2	3
119	в отличие	1	3
120	не понимает	1	3
121	нельзя забывать	1	3
122	для этого	4	3
123	одна из	2	3
124	во всем	2	3
125	они были	2	3
126	но все	2	3
127	правда не	1	3
128	и самое	1	3
129	здесь не	3	3
130	в ее	8	3
131	не подлежит	1	3
132	еще в	2	3
133	со всею	5	3
134	если бы	4	3
135	в другом	1	3
136	другими словами	1	3
137	связь между	1	3
138	между тем	2	3
139	что и	2	3
140	во всей	2	3
141	этого нельзя	1	3
142	в свете	1	3
143	еще не	6	3
144	только в	2	3
145	так и	18	3
146	не так	2	3
147	для историка	1	3
148	нашем примере	1	3
149	связан с	1	3
150	сказать что	1	3
151	там где	1	3
152	для этой	2	3
153	научного изучения	1	3
154	в частности	4	3
155	не может	16	3
156	вместе с	2	3
157	ко всем	2	3
158	как в	8	3
159	во все	1	3
160	как бы	6	3
161	весь этот	1	3
162	в более	1	3
163	и от	7	3
164	но это	3	3
165	а в	6	3
166	между ними	3	3
167	к этой	4	3
168	они не	3	3
169	том числе	1	3
170	например в	1	2
171	это и	3	2
172	из самых	1	2
173	по преимуществу	1	2
174	и этот	1	2
175	мы не	3	2
176	и стиль	1	2
177	хотя бы	5	2
178	подробно и	1	2
179	не был	1	2
180	но конечно	1	2
181	но не	3	2
182	из важнейших	2	2
183	думать что	3	2
184	вот как	1	2
185	что он	3	2
186	к новому	2	2
187	все же	3	2
188	и понимания	1	2
189	в этот	1	2
190	в которой	4	2
191	в целом	6	2
192	он в	2	2
193	из этих	1	2
194	эпохи и	2	2
195	и если	2	2
196	к тем	1	2
197	на его	2	2
198	как он	1	2
199	в первой	1	2
200	и вот	2	2
201	на этом	1	2
202	для всей	1	2
203	лишь в	8	2
204	не боится	3	2
205	ни одной	1	2
206	далеко не	1	2
207	характер и	1	2
208	точки зрения	16	2
209	в котором	1	2
210	в условиях	1	2
211	своего рода	1	2
212	но он	1	2
213	что было	2	2
214	нельзя понять	3	2
215	и очень	1	2
216	не менее	11	2
217	как о	4	2
218	и форм	2	2
219	этом отношении	1	2
220	числе и	1	2
221	должны быть	5	2
222	они и	1	2
223	и это	2	2
224	данном случае	1	2
225	на основе	6	2
226	следовательно и	2	2
227	здесь он	1	2
228	одного из	1	2
229	здесь нет	1	2
230	по сравнению	1	2
231	даны в	1	2
232	можно сказать	1	2
233	но здесь	1	2
234	своей книге	2	2
235	с другой	5	2
236	увидим дальше	1	2
237	язык и	1	2
238	и вещей	1	2
239	в языке	1	2
240	это не	2	2
241	говорит он	3	2
242	к нему	1	2
243	который в	1	2
244	или же	3	2
245	и ее	10	2
246	конечно не	4	2
247	в следующих	1	2
248	слова в	1	2
249	мы знаем	1	2
250	как его	1	2
251	в системе	2	2
252	на их	2	2
253	в форме	1	2
254	даже и	2	2
255	не были	1	2
256	со всем	3	2
257	одном месте	1	2
258	или иной	1	2
259	влияние на	3	2
260	именно в	8	2
261	к роману	1	2
262	характерно для	1	2
263	романа в	1	2
264	что для	1	2
265	произведений и	1	2
266	в подлинном	1	2
267	мы остановимся	1	2
268	с помощью	3	2
269	все то	1	2
270	материал и	1	2
271	некоторое влияние	1	2
272	с этим	2	2
273	сравнению с	1	2
274	образ и	1	2
275	из этой	2	2
276	смысл в	1	2
277	есть и	1	2
278	этого слова	3	2
279	о мире	2	2
280	какой бы	1	2
281	и сама	1	2
282	всем этим	2	2
283	потому что	1	2
284	и необходимо	1	2
285	гораздо больше	1	2
286	одной из	2	2
287	в последнем	1	2
288	одновременно и	1	2
289	мы увидим	4	2
290	отношению к	4	2
291	из этого	1	2
292	и другие	1	2
293	это в	1	2
294	глава вторая	2	1
295	новое время	1	1
296	отношения к	6	1
297	и т	12	1
298	и отчасти	3	1
299	совершенно справедливо	2	1
300	художественного произведения	23	1
301	из его	1	1
302	в нашу	1	1
303	все те	1	1
304	высшей степени	1	1
305	пределами изучения	1	1
306	элементы в	1	1
307	переносит в	1	1
308	основные моменты	1	1
309	тех действий	1	1
310	не во	1	1
311	задачу не	1	1
312	своем своеобразии	1	1
313	почти все	1	1
314	действительностью и	1	1
315	этого целого	1	1
316	требует от	1	1
317	все здесь	1	1
318	этого прежде	1	1
319	вместо того	1	1
320	жизни как	1	1
321	но даже	1	1
322	смысл и	1	1
323	литературы и	2	1
324	меньше чем	1	1
325	между собой	1	1
326	не найдем	2	1
327	бы то	3	1
328	тем как	1	1
329	во внешнем	2	1
330	как роман	2	1
331	характер они	1	1
332	и всякий	2	1
333	не входит	1	1
334	в общем	3	1
335	менее всего	2	1
336	оно является	1	1
337	нет и	2	1
338	основная задача	1	1
339	что они	1	1
340	связи и	1	1
341	во что	2	1
342	и соответствующих	1	1
343	эта связь	2	1
344	и выражения	1	1
345	в художественном	3	1
346	такова же	1	1
347	все остальные	1	1
348	перед нами	1	1
349	смысле этого	3	1
350	когда он	3	1
351	метод в	4	1
352	понимания художественного	1	1
353	себе не	1	1
354	этой цели	1	1
355	от этого	2	1
356	ее целом	3	1
357	бы и	1	1
358	явления не	1	1
359	сущности и	1	1
360	творчество и	1	1
361	в ряду	2	1
362	если он	3	1
363	не могла	2	1
364	чтобы установить	1	1
365	самые основные	1	1
366	оно было	2	1
367	к миру	2	1
368	и легко	1	1
369	художественном образе	1	1
370	культуры а	1	1
371	всем своем	1	1
372	он должен	3	1
373	как одной	1	1
374	не как	4	1
375	том чтобы	2	1
376	в первом	1	1
377	так часто	1	1
378	наконец от	1	1
379	теории и	1	1
380	и по	1	1
381	всех своих	1	1
382	в образе	1	1
383	его именно	1	1
384	так например	3	1
385	серьезность и	1	1
386	или иных	1	1
387	без исключения	1	1
388	это конечно	1	1
389	и отрицающий	1	1
390	то ни	3	1
391	могла бы	2	1
392	как они	1	1
393	главным образом	4	1
394	связанных с	1	1
395	на все	3	1
396	а как	2	1
397	его в	3	1
398	заключается в	1	1
399	с другими	4	1
400	в социальной	3	1
401	и тем	1	1
402	своей основе	1	1
403	между отдельными	1	1
404	литературы ни	2	1
405	взглядов на	1	1
406	действий и	2	1
407	особенно пагубно	1	1
408	для них	1	1
409	литературного произведения	4	1
410	произведение как	3	1
411	это положение	1	1
412	в высшей	1	1
413	в контексте	1	1
414	этого не	1	1
415	с тем	2	1
416	и уже	1	1
417	переходим к	1	1
418	несмотря на	1	1
419	определяют его	1	1
420	с такой	1	1
421	должно быть	11	1
422	такой же	1	1
423	со всей	3	1
424	и ко	1	1
425	этот материал	1	1
426	отнесено к	1	1
427	все элементы	1	1
428	и их	10	1
429	при изучении	1	1
430	и культуры	1	1
431	таким же	2	1
432	определяется и	3	1
433	нас не	2	1
434	можно найти	1	1
435	отражает в	1	1
436	в отношении	3	1
437	с точки	13	1
438	бы к	1	1
439	из которой	1	1
440	к одному	1	1
441	этой книге	1	1
442	знаем что	1	1
443	них есть	1	1
444	в частных	1	1
445	направлен на	1	1
446	нему и	1	1
447	от его	1	1
448	и нельзя	1	1
449	внешнего и	1	1
450	в трудах	3	1
451	но эта	2	1
452	поэтому мы	1	1
453	не в	8	1
454	на минуту	1	1
455	такую же	1	1
456	друг другу	1	1
457	и эти	1	1
458	и более	2	1
459	следующих словах	1	1
460	и единого	1	1
461	для нее	1	1
462	важно лишь	1	1
463	по себе	5	1
464	этой работы	2	1
465	и вся	1	1
466	тому что	1	1
467	раз и	2	1
468	и истории	5	1
469	лишь косвенно	1	1
470	основные функции	1	1
471	главная задача	2	1
472	определяющее влияние	2	1
473	его целом	8	1
474	тем самым	3	1
475	себе конечно	1	1
476	самого начала	1	1
477	этими двумя	1	1
478	эти формы	1	1
479	правда в	1	1
480	ничего не	2	1
481	и притом	1	1
482	быть отнесено	1	1
483	этой истории	1	1
484	было не	1	1
485	у этой	1	1
486	французской литературы	1	1
487	но только	1	1
488	только не	2	1
489	и исключительно	2	1
490	остановимся здесь	1	1
491	никогда не	4	1
492	роман как	1	1
493	а для	1	1
494	самой жизни	1	1
495	на язык	3	1
496	под этим	1	1
497	он пытается	1	1
498	всего и	1	1
499	в стороне	1	1
500	совершенно неправильно	1	1
501	открывался новый	1	1
502	как она	3	1
503	по своей	1	1
504	прежде чем	2	1
505	мире и	1	1
506	метода и	1	1
507	своей статье	3	1
508	техники и	2	1
509	уже и	1	1
510	что на	1	1
511	притом в	1	1
512	за ними	1	1
513	совершенно отсутствует	1	1
514	время можно	1	1
515	наконец в	3	1
516	отличается от	3	1
517	всего в	3	1
518	более широкой	1	1
519	что оно	1	1
520	произведения которое	1	1
521	среды в	6	1
522	на самый	1	1
523	для отрицания	1	1
524	произведений в	2	1
525	понимание его	1	1
526	в применении	2	1
527	не сделано	1	1
528	веселовского его	1	1
529	вещей в	2	1
530	основываясь на	1	1
531	свою очередь	6	1
532	связи со	3	1
533	людей в	1	1
534	ведь они	1	1
535	которая могла	1	1
536	необходимо еще	1	1
537	языка и	1	1
538	книги и	1	1
539	и задач	2	1
540	в произведении	2	1
541	с самого	1	1
542	в пределах	6	1
543	также связана	1	1
544	они должны	1	1
545	дано в	1	1
546	глубже и	1	1
547	произведения с	1	1
548	является чрезвычайно	1	1
549	в нескольких	1	1
550	на нее	2	1
551	не с	2	1
552	было в	1	1
553	каждого из	2	1
554	в последующих	1	1
555	выражен в	1	1
556	во многом	1	1
557	она была	2	1
558	не приводит	3	1
559	жизнь и	3	1
560	понятно что	1	1
561	целом все	1	1
562	эти три	1	1
563	приобщается к	1	1
564	громадное значение	3	1
565	с ним	2	1
566	могла не	1	1
567	ради нее	1	1
568	произведения как	2	1
569	явления например	1	1
570	того он	1	1
571	явлений как	1	1
572	настоящее время	10	1
573	на художественную	2	1
574	и что	2	1
575	всего со	1	1
576	изучение его	1	1
577	не выходит	2	1
578	второй половины	1	1
579	для последовательного	1	1
580	на отдельные	1	1
581	в отрыве	1	1
582	от них	1	1
583	какие были	1	1
584	функций в	2	1
585	на одном	1	1
