N	4gram	Vygotskiy__5	KulturaY
1	в той мере в	3	5
2	той мере в какой	2	5
3	в том что он	2	3
4	состоит в том что	3	3
5	одного и того же	3	2
6	а с другой стороны	1	2
7	заключается в том что	4	2
8	в тех случаях когда	1	2
9	мы имеем в виду	1	1
10	одно и то же	1	1
11	чтобы ответить на этот	1	1
12	ответить на этот вопрос	1	1
13	во всяком случае все	1	1
14	не что иное как	1	1
15	из того факта что	1	1
16	и вместе с тем	1	1
17	с этой точки зрения	4	1
18	есть в сущности говоря	1	1
19	в собственном смысле слова	1	1
20	сводится к тому чтобы	1	1
21	в одном ряду с	1	1
22	в том смысле что	1	1
23	это можно было бы	1	1
24	только в той мере	1	1
25	как это часто бывает	1	1
