N	2gram	Propp_Isto_1	Myshleni
1	в том	9	42
2	том что	7	35
3	таким образом	8	25
4	в этом	8	24
5	в качестве	5	21
6	и в	28	20
7	что в	12	19
8	в основе	4	17
9	то же	12	16
10	мышления в	1	16
11	не только	12	15
12	то что	9	15
13	что они	5	14
14	мышления и	1	14
15	как мы	3	13
16	в их	3	12
17	при этом	3	12
18	может быть	25	12
19	с другой	6	12
20	потому что	4	12
21	в его	5	11
22	так же	7	11
23	этого слова	1	11
24	в целом	2	11
25	мы должны	13	11
26	и то	1	10
27	на основе	5	10
28	в истории	1	10
29	в себе	2	10
30	в отношении	1	10
31	того что	4	10
32	мы видим	11	10
33	только в	11	10
34	если мы	3	10
35	так как	6	10
36	и другие	4	9
37	могли бы	3	9
38	и как	2	9
39	как и	4	9
40	между тем	2	9
41	мы могли	1	9
42	что и	6	9
43	тот же	2	9
44	с одной	4	9
45	слова в	1	9
46	одной стороны	4	9
47	как это	3	9
48	другой стороны	5	9
49	но и	10	9
50	и тем	2	8
51	было бы	7	8
52	этом смысле	1	8
53	тогда когда	2	8
54	и что	10	8
55	вместе с	6	8
56	и не	9	8
57	в результате	1	8
58	один и	2	7
59	и тот	2	7
60	в своей	1	7
61	и более	1	7
62	с другом	3	7
63	могут быть	4	7
64	же самое	3	7
65	того чтобы	1	7
66	тем что	3	7
67	этом отношении	1	7
68	а не	15	7
69	что мы	7	7
70	смысле этого	1	7
71	как бы	2	7
72	друг с	4	7
73	же как	2	6
74	и на	4	6
75	тому же	1	6
76	ход развития	1	6
77	те же	1	6
78	с тем	4	6
79	мы видели	2	6
80	по своей	2	6
81	к тому	6	6
82	можно было	5	6
83	в силу	5	6
84	его в	6	6
85	что он	10	6
86	и между	2	6
87	не может	15	6
88	такого рода	1	6
89	сказать что	5	6
90	речь идет	1	5
91	мы уже	1	5
92	между собой	4	5
93	друг на	1	5
94	как в	2	5
95	с этим	4	5
96	все же	10	5
97	перед нами	3	5
98	целый ряд	1	5
99	и к	1	5
100	в действительности	2	5
101	увидим что	5	5
102	все эти	4	5
103	мы обратимся	1	5
104	на то	4	5
105	их развития	1	5
106	это не	7	5
107	это положение	2	5
108	на друга	1	5
109	и его	3	5
110	никогда не	14	5
111	так и	9	5
112	если бы	8	5
113	о том	9	5
114	раньше чем	4	5
115	мы можем	1	5
116	для того	1	5
117	выступает в	1	5
118	в частности	2	5
119	что такое	2	5
120	тем же	1	4
121	в своем	5	4
122	как уже	2	4
123	в нашем	1	4
124	как он	2	4
125	ключ к	3	4
126	и с	4	4
127	на первый	2	4
128	по сравнению	1	4
129	которые в	2	4
130	не в	9	4
131	тому что	1	4
132	что оно	1	4
133	на том	1	4
134	по мере	2	4
135	и только	2	4
136	словом и	1	4
137	является не	1	4
138	из них	3	4
139	это предположение	1	4
140	друг друга	1	4
141	во всей	2	4
142	в области	2	4
143	обратимся к	1	4
144	и для	4	4
145	для нас	13	4
146	между ними	2	4
147	указывают на	1	4
148	к этому	2	4
149	и научных	1	4
150	во всяком	1	4
151	приходит к	1	3
152	приводят к	1	3
153	в виду	1	3
154	столь же	2	3
155	а только	2	3
156	отнюдь не	1	3
157	когда он	6	3
158	но в	8	3
159	в которой	1	3
160	представляет собой	4	3
161	в этой	6	3
162	он пользуется	1	3
163	это значение	2	3
164	на этом	3	3
165	мышление не	1	3
166	в совершенно	1	3
167	по смыслу	2	3
168	знает что	1	3
169	чем в	1	3
170	в один	1	3
171	в этих	7	3
172	мы говорили	1	3
173	нас к	1	3
174	не менее	6	3
175	что эта	1	3
176	этого явления	3	3
177	во всем	3	3
178	связи с	4	3
179	не могут	2	3
180	оно может	2	3
181	приводит к	2	3
182	и когда	2	3
183	должно быть	2	3
184	составные части	2	3
185	развития как	2	3
186	внимание на	1	3
187	и история	1	3
188	один из	4	3
189	одной из	2	3
190	но не	5	3
191	в какой	3	3
192	себя в	2	3
193	так что	4	3
194	к правильному	1	3
195	не означает	2	3
196	но что	1	3
197	со стороны	2	3
198	нас в	2	3
199	на этот	2	3
200	именно в	3	3
201	к которому	5	3
202	виде и	1	3
203	в связи	4	3
204	формы мышления	1	3
205	наряду с	3	3
206	по существу	5	3
207	этом случае	1	3
208	приводит нас	1	3
209	к пониманию	1	3
210	и от	2	3
211	бы в	2	3
212	совершенно не	1	3
213	по одному	1	3
214	в виде	2	3
215	точно так	3	3
216	одним из	2	2
217	также и	3	2
218	связана с	1	2
219	ту же	1	2
220	что эти	1	2
221	должна быть	5	2
222	едва ли	1	2
223	момент когда	2	2
224	эту же	1	2
225	мы имеем	13	2
226	что если	2	2
227	что уже	1	2
228	нам в	1	2
229	зависимости от	2	2
230	в ней	7	2
231	это означает	1	2
232	и связь	1	2
233	видели что	3	2
234	мы будем	5	2
235	какой степени	1	2
236	отличие от	2	2
237	не просто	3	2
238	между словом	1	2
239	стороны и	1	2
240	по пути	1	2
241	ступени развития	1	2
242	из этих	1	2
243	во многих	2	2
244	научных и	1	2
245	не есть	2	2
246	в наших	1	2
247	дальше и	1	2
248	как оно	2	2
249	в нем	2	2
250	этого вопроса	3	2
251	том чтобы	2	2
252	содержит в	1	2
253	подобно тому	1	2
254	встречаются в	1	2
255	в основу	1	2
256	здесь мы	7	2
257	а затем	2	2
258	же не	3	2
259	действительности в	1	2
260	мы постараемся	2	2
261	не соответствует	1	2
262	и тогда	3	2
263	нисколько не	2	2
264	или иному	1	2
265	таким же	1	2
266	установить что	4	2
267	в отличие	2	2
268	собой и	1	2
269	для объяснения	2	2
270	более сложные	1	2
271	их в	5	2
272	что этот	2	2
273	в историческом	1	2
274	но они	2	2
275	на котором	3	2
276	того как	3	2
277	не по	2	2
278	это мы	1	2
279	же слова	1	2
280	не совсем	3	2
281	очень часто	3	2
282	возникает из	2	2
283	мы узнаем	1	2
284	когда мы	2	2
285	всем их	1	2
286	ли не	1	2
287	чрезвычайно интересное	1	2
288	указывает на	2	2
289	он видит	1	2
290	и он	3	2
291	и это	1	2
292	здесь не	4	2
293	возникнуть в	1	2
294	никак не	1	2
295	внешнее сходство	1	2
296	ясно что	2	2
297	оно все	1	2
298	еще не	7	2
299	мы в	2	2
300	и здесь	7	2
301	другими словами	4	2
302	а также	1	2
303	может не	1	2
304	развития не	1	2
305	связь между	3	2
306	в языке	1	2
307	в другой	1	2
308	вслед за	6	2
309	у одного	1	2
310	видим что	9	2
