N	3gram	Propp_Isto_6	Formalny
1	и т д	8	8
2	более или менее	1	6
3	до сих пор	4	6
4	не может быть	3	5
5	по отношению к	2	4
6	одной стороны и	1	4
7	с одной стороны	7	4
8	во всяком случае	2	4
9	так и в	1	4
10	по аналогии с	1	3
11	смысле этого слова	1	3
12	социальной жизни и	1	2
13	в своей работе	1	2
14	и не может	1	2
15	в зависимости от	1	2
16	в связи со	1	2
17	как мы видели	2	2
18	уже знаем что	2	1
19	еще далеко не	1	1
20	с ним на	1	1
21	это то что	1	1
22	как один из	1	1
23	таким образом оказывается	1	1
24	же как и	1	1
25	в его движении	1	1
26	в том что	5	1
27	но и в	2	1
28	том числе и	1	1
29	к тому чтобы	1	1
30	со всех сторон	1	1
31	с этой точки	1	1
32	вместе с тем	3	1
33	не могло быть	2	1
34	т е в	2	1
35	в данном случае	3	1
36	образом не только	1	1
37	а также и	1	1
38	тот или другой	1	1
39	так или иначе	1	1
40	но вместе с	1	1
41	с другой стороны	8	1
42	так же как	1	1
43	и в том	1	1
44	этой точки зрения	1	1
45	в частности вопрос	1	1
46	есть еще одна	1	1
47	между этими двумя	1	1
48	от того что	1	1
49	из этого вытекает	1	1
50	и тем самым	1	1
51	это значит что	1	1
52	не менее в	1	1
53	но все же	2	1
54	с этой стороны	1	1
55	эти два вида	1	1
56	в том числе	1	1
57	тем не менее	1	1
58	мы уже знаем	2	1
59	что связано с	1	1
60	что между ними	1	1
61	что и в	2	1
62	в более или	1	1
