N	3gram	Bakhtin_Fr_2	Problema
1	в том что	1	9
2	во всяком случае	2	6
3	в этом случае	1	5
4	с другой стороны	3	5
5	не может быть	4	5
6	но даже и	2	4
7	на самом же	1	4
8	в то же	6	4
9	даже и не	1	4
10	самом же деле	1	4
11	дело в том	1	3
12	того или иного	1	3
13	в первую очередь	1	3
14	содержит в себе	2	3
15	в конце концов	1	3
16	то есть в	1	3
17	о том что	3	3
18	только потому что	1	2
19	ровно ничего не	1	2
20	в настоящее время	1	2
21	с точки зрения	5	2
22	до сих пор	4	2
23	дело вовсе не	1	2
24	но и в	4	2
25	имеет своим предметом	1	2
26	не только в	5	2
27	по сравнению с	2	2
28	только то что	2	2
29	вовсе не в	1	2
30	но также и	1	2
31	даже и в	1	2
32	на самом деле	1	2
33	можно сказать что	2	2
34	вовсе не является	1	2
35	как мы видели	2	2
36	и в эстетике	1	1
37	вполне понятно что	2	1
38	но это есть	1	1
39	точка зрения на	1	1
40	в чем же	1	1
41	в те времена	1	1
42	и без всякого	1	1
43	это означает что	1	1
44	исследования является не	1	1
45	что для него	1	1
46	как мы сказали	1	1
47	то есть именно	1	1
48	но несмотря на	2	1
49	к тому или	1	1
50	в собственном смысле	2	1
51	но он не	1	1
52	по нашей терминологии	1	1
53	есть то что	1	1
54	то есть на	1	1
55	как и в	1	1
56	в том чтобы	1	1
57	в художественном произведении	1	1
58	с одной стороны	3	1
59	до некоторой степени	1	1
60	мы говорили выше	1	1
61	только в его	1	1
62	то есть чисто	1	1
63	да и вообще	1	1
64	таким образом и	1	1
65	как единое и	1	1
66	в тех случаях	1	1
67	и особенно в	1	1
68	так и в	1	1
69	но никто не	1	1
70	не только не	1	1
71	что в нем	1	1
72	на то что	1	1
73	тех случаях когда	1	1
74	и в литературе	1	1
75	то есть о	1	1
76	то есть то	1	1
77	таким образом в	1	1
78	не только то	1	1
79	для того чтобы	1	1
80	вовсе не было	1	1
81	не нуждается в	1	1
82	только тогда когда	1	1
