N	2gram	Medvedev_F_2	FransuaR
1	и в	38	45
2	и не	20	15
3	в этом	27	14
4	но в	4	14
5	не только	9	14
6	во всех	5	13
7	и его	21	13
8	в его	10	13
9	как бы	4	12
10	что в	7	12
11	то же	6	11
12	в своем	1	11
13	в то	5	11
14	в нем	13	10
15	и с	9	10
16	как и	9	10
17	в том	11	10
18	но и	13	10
19	прежде всего	15	10
20	же время	5	9
21	в ней	6	8
22	таким образом	20	8
23	как мы	7	8
24	жизни и	3	8
25	вовсе не	11	8
26	и др	3	8
27	так же	1	8
28	он был	2	7
29	с его	11	7
30	мы видели	4	7
31	том что	2	7
32	не в	15	7
33	потому что	2	7
34	в эпоху	2	7
35	что и	8	7
36	в конце	2	7
37	и все	3	7
38	все это	3	7
39	здесь не	4	6
40	в этой	6	6
41	он не	6	6
42	всех этих	3	6
43	в них	1	6
44	того чтобы	3	6
45	связи с	13	6
46	так и	8	6
47	что он	5	6
48	так как	4	6
49	для того	3	6
50	одним из	1	5
51	например в	3	5
52	самом деле	8	5
53	на самом	3	5
54	это и	5	5
55	здесь и	4	5
56	и на	3	5
57	хотя и	3	5
58	и как	3	5
59	и к	4	5
60	все эти	6	5
61	на этом	2	5
62	форм и	1	5
63	его в	3	5
64	с ним	2	5
65	этом отношении	7	5
66	одной из	1	5
67	и их	3	5
68	как раз	6	5
69	в связи	10	5
70	не может	14	5
71	но это	2	5
72	от всех	2	5
73	же как	3	4
74	той же	1	4
75	его не	2	4
76	мы не	3	4
77	и о	2	4
78	в сущности	4	4
79	но не	2	4
80	в общем	5	4
81	перед нами	2	4
82	кроме того	2	4
83	в самом	16	4
84	это было	3	4
85	тенденция к	1	4
86	точки зрения	8	4
87	известной степени	4	4
88	в их	6	4
89	до известной	3	4
90	в основе	5	4
91	и это	2	4
92	можно было	1	4
93	ничего не	4	4
94	и здесь	3	4
95	о том	1	4
96	и во	1	4
97	только в	6	4
98	в первой	1	4
99	с этим	5	4
100	характерно что	2	4
101	и даже	4	4
102	здесь в	1	4
103	сказать что	2	4
104	а не	6	4
105	его как	2	4
106	чем же	3	4
107	как это	2	4
108	и от	2	4
109	бы в	5	4
110	все они	1	4
111	а в	6	4
112	как на	1	4
113	такой же	3	4
114	ведь и	1	3
115	но она	1	3
116	того же	1	3
117	из этих	3	3
118	менее всего	3	3
119	как в	4	3
120	дело идет	4	3
121	в одной	2	3
122	как он	1	3
123	но на	1	3
124	связанные с	1	3
125	как они	4	3
126	связанных с	1	3
127	ни в	2	3
128	основные моменты	1	3
129	он и	3	3
130	здесь все	1	3
131	до сих	1	3
132	в своей	7	3
133	от его	2	3
134	не менее	1	3
135	но они	1	3
136	дело в	1	3
137	не имеет	2	3
138	здесь же	1	3
139	что на	2	3
140	и образ	1	3
141	всего этого	5	3
142	не могло	1	3
143	в другом	1	3
144	это не	2	3
145	именно в	5	3
146	того что	3	3
147	и прежде	3	3
148	характерно для	1	3
149	поэтому и	1	3
150	для всех	1	3
151	в поэзии	12	3
152	для него	7	3
153	но он	1	3
154	не было	6	3
155	о чем	1	3
156	там где	4	3
157	связь с	1	3
158	вместе с	6	3
159	по существу	7	3
160	сих пор	1	3
161	и для	5	3
162	в пределе	1	3
163	с помощью	10	3
164	и ни	1	3
165	на этот	1	3
166	и другие	2	3
167	и наиболее	1	2
168	можно говорить	2	2
169	в этот	1	2
170	и есть	1	2
171	с точки	7	2
172	и до	3	2
173	из его	1	2
174	и больше	1	2
175	и языка	1	2
176	из своих	1	2
177	говорить о	5	2
178	в целом	3	2
179	подчеркнуть что	1	2
180	это время	2	2
181	в различных	1	2
182	в чем	2	2
183	в данном	1	2
184	в сторону	4	2
185	вступают в	1	2
186	отличие от	2	2
187	в истории	6	2
188	независимо от	4	2
189	все же	8	2
190	и наконец	4	2
191	от этого	3	2
192	и отчасти	3	2
193	духа в	1	2
194	не будем	1	2
195	что это	3	2
196	он в	2	2
197	им в	1	2
198	роль в	3	2
199	при этом	9	2
200	оно было	1	2
201	но именно	3	2
202	он должен	1	2
203	и связанные	1	2
204	дистанции между	1	2
205	лишь в	7	2
206	было бы	6	2
207	от оков	1	2
208	для них	3	2
209	рядом с	1	2
210	с тем	11	2
211	его книги	1	2
212	несмотря на	1	2
213	когда в	1	2
214	отрыве от	1	2
215	во второй	2	2
216	держится весь	1	2
217	и без	1	2
218	не столько	4	2
219	нельзя было	1	2
220	даже в	2	2
221	что эта	2	2
222	на котором	2	2
223	если в	3	2
224	на него	1	2
225	взглянуть на	1	2
226	и притом	1	2
227	к ней	1	2
228	они и	1	2
229	которая не	1	2
230	конечно и	1	2
231	не могут	7	2
232	к тому	4	2
233	он оказывается	1	2
234	в каждом	1	2
235	должен быть	1	2
236	если мы	5	2
237	чем не	1	2
238	данном случае	1	2
239	в средневековой	1	2
240	так в	3	2
241	том как	1	2
242	особенности в	2	2
243	связанная с	1	2
244	и та	1	2
245	как ее	3	2
246	можно сказать	1	2
247	в значительной	3	2
248	к нему	3	2
249	в отрыве	1	2
250	между тем	2	2
251	борьба с	2	2
252	и борьбы	1	2
253	происходит в	1	2
254	важное значение	1	2
255	здесь с	2	2
256	в эти	1	2
257	в качестве	2	2
258	в большинстве	4	2
259	значение и	3	2
260	большинстве случаев	3	2
261	языка но	2	2
262	и нового	2	2
263	ведь это	1	2
264	в известной	2	2
265	идет в	1	2
266	может быть	23	2
267	и только	5	2
268	в особенности	4	2
269	а именно	2	2
270	в отличие	2	2
271	превращается в	2	2
272	один из	2	2
273	этой игры	1	2
274	на эту	1	2
275	в ущерб	1	2
276	в пределах	12	2
277	конечно не	1	2
278	во все	1	2
279	и там	1	2
280	оставаясь в	1	2
281	слова и	7	2
282	в условиях	1	2
283	могло не	1	2
284	в эту	1	2
285	хотя бы	6	2
286	в системе	1	2
287	на фоне	4	2
288	то что	6	2
289	сущности не	1	2
290	к этому	4	2
291	являются выражением	1	1
292	вряд ли	2	1
293	то на	1	1
294	он становится	3	1
295	совершенно справедливо	1	1
296	и через	1	1
297	связана с	1	1
298	становится в	2	1
299	утверждение что	1	1
300	и сюжет	3	1
301	существенной связи	1	1
302	то в	2	1
303	тем же	3	1
304	мировоззрения и	1	1
305	все те	1	1
306	и этот	1	1
307	которыми он	1	1
308	поэзии и	1	1
309	всей ее	1	1
310	а как	3	1
311	полагает что	1	1
312	есть не	1	1
313	и была	1	1
314	том насколько	1	1
315	этого нет	1	1
316	та же	2	1
317	что уже	1	1
318	нам в	1	1
319	на эти	1	1
320	что многие	1	1
321	не была	2	1
322	который был	1	1
323	в учении	2	1
324	то это	3	1
325	столь же	2	1
326	время в	1	1
327	художественном творчестве	1	1
328	с реальной	2	1
329	различия между	1	1
330	особенно если	1	1
331	характерная для	1	1
332	но как	2	1
333	он полагает	1	1
334	не просто	2	1
335	и речи	5	1
336	за пределы	1	1
337	что они	4	1
338	характер и	1	1
339	что во	1	1
340	если она	1	1
341	общего с	1	1
342	все остальные	2	1
343	и где	1	1
344	взаимоотношение между	2	1
345	сознания в	1	1
346	целый ряд	1	1
347	где все	1	1
348	следует говорить	1	1
349	за свои	1	1
350	бы не	1	1
351	то теперь	1	1
352	в такие	1	1
353	в себе	1	1
354	мы обратимся	1	1
355	потому она	1	1
356	ее как	2	1
357	на то	1	1
358	так сказать	3	1
359	и положения	1	1
360	остались в	1	1
361	время и	3	1
362	творца и	1	1
363	которой не	1	1
364	отношении очень	2	1
365	и еще	1	1
366	в понимании	2	1
367	же это	2	1
368	не как	4	1
369	только но	1	1
370	особенно ясно	1	1
371	для понимания	6	1
372	не могли	2	1
373	быть самим	1	1
374	то от	2	1
375	особенно важное	1	1
376	и по	2	1
377	дать только	1	1
378	именно это	1	1
379	в основу	2	1
380	но все	3	1
381	значительной степени	3	1
382	мы его	1	1
383	взаимодействие с	1	1
384	его словесная	1	1
