N	3gram	Propp_Isto_7	FransuaR
1	в том что	4	6
2	в связи с	1	5
3	так же как	4	4
4	как мы видели	1	4
5	до сих пор	2	3
6	в другом месте	1	2
7	то же самое	1	2
8	здесь перед нами	1	2
9	он не только	1	2
10	в одной из	2	2
11	с точки зрения	1	2
12	совершенно так же	1	2
13	можно было бы	1	2
14	дает право на	1	2
15	и не в	1	2
16	о том как	1	2
17	характерно что в	2	2
18	же как и	1	2
19	в данном случае	3	2
20	в то время	2	2
21	не может быть	3	2
22	мы видели какую	1	2
23	в большинстве случаев	1	2
24	мы видим что	3	2
25	хотя и не	1	1
26	мы видим таким	1	1
27	даже там где	2	1
28	по отношению к	1	1
29	в самом деле	1	1
30	что он не	1	1
31	и та же	1	1
32	независимо от того	1	1
33	то что в	3	1
34	он не может	1	1
35	но это не	2	1
36	своего отца и	1	1
37	видели какую роль	1	1
38	мы видели что	1	1
39	вместе с тем	1	1
40	все это в	1	1
41	и что в	1	1
42	в самом начале	1	1
43	там где он	1	1
44	нами в предыдущей	1	1
45	во всех этих	6	1
46	по существу эта	1	1
47	прямо или косвенно	1	1
48	есть еще одна	2	1
49	не имеет значения	1	1
50	мы не можем	2	1
51	так и в	2	1
52	как и в	2	1
53	но он не	1	1
54	одна и та	1	1
55	о том что	5	1
56	а не его	1	1
57	какую роль играет	1	1
58	видим таким образом	1	1
59	в главе о	1	1
60	не по существу	1	1
61	после того как	2	1
62	как мы уже	1	1
63	конечно не в	1	1
64	только во время	1	1
65	тем не менее	4	1
66	а именно в	1	1
67	так как он	2	1
68	им в своем	1	1
69	что и в	2	1
70	в предыдущей главе	1	1
