N	2gram	Vygotskiy__5	Psycholo
1	то что	26	44
2	и в	16	33
3	в этом	25	28
4	и что	12	25
5	как бы	5	25
6	все время	1	24
7	потому что	21	24
8	для того	14	23
9	том что	15	22
10	того чтобы	17	22
11	может быть	9	22
12	что в	16	21
13	в том	18	21
14	о том	8	20
15	что он	25	20
16	только что	5	15
17	как это	8	14
18	что это	1	13
19	таким образом	19	13
20	так же	15	13
21	и не	12	13
22	все это	2	13
23	сказать что	13	13
24	самом деле	3	12
25	в самом	4	12
26	было бы	10	12
27	к тому	6	12
28	и все	1	12
29	если мы	7	12
30	так как	16	12
31	он не	8	11
32	что все	6	11
33	говорит что	5	10
34	на то	1	10
35	что она	2	10
36	если бы	8	10
37	в его	11	10
38	как она	3	10
39	не может	18	10
40	то же	8	9
41	в этой	6	9
42	по себе	7	9
43	как раз	1	9
44	в конце	1	8
45	как будто	2	8
46	совершенно ясно	2	8
47	для этого	1	8
48	вместе с	4	8
49	в каком	1	8
50	показать что	3	7
51	в своем	5	7
52	не только	16	7
53	в нем	7	7
54	так что	4	7
55	и только	1	7
56	до конца	3	7
57	же точно	1	7
58	когда он	2	7
59	для нас	1	7
60	на самом	1	6
61	в сущности	13	6
62	в ней	2	6
63	что они	5	6
64	перед нами	1	6
65	все эти	4	6
66	в себе	1	6
67	после этого	1	6
68	точки зрения	18	6
69	но он	7	6
70	что эта	3	6
71	тому что	5	6
72	в самой	1	6
73	же самое	4	6
74	никак не	3	6
75	это не	4	6
76	мы видим	4	6
77	у него	6	6
78	а не	10	6
79	что мы	4	6
80	мы должны	8	6
81	как на	3	6
82	это и	3	5
83	мы уже	1	5
84	полагает что	1	5
85	мы не	3	5
86	в целом	4	5
87	и на	6	5
88	с этим	3	5
89	все же	3	5
90	целый ряд	1	5
91	и как	3	5
92	как он	6	5
93	и может	3	5
94	ясно что	1	5
95	как и	8	5
96	нисколько не	1	5
97	самого начала	5	5
98	никогда не	5	5
99	и его	3	5
100	и это	1	5
101	с самого	5	5
102	и совершенно	1	5
103	мы будем	2	5
104	казалось бы	4	5
105	с ним	5	5
106	заключается в	5	5
107	в какой	6	5
108	что для	2	5
109	вовсе не	2	5
110	мы можем	6	5
111	связь с	1	5
112	из этого	2	5
113	и есть	7	4
114	той же	4	4
115	в которой	5	4
116	я не	2	4
117	не то	4	4
118	с совершенно	1	4
119	говорит о	3	4
120	с именем	1	4
121	том чтобы	1	4
122	это было	1	4
123	с тем	3	4
124	и уже	1	4
125	для чего	1	4
126	в своей	2	4
127	знаем что	1	4
128	с точки	9	4
129	а в	3	4
130	с другом	7	4
131	у нас	2	4
132	как мы	10	4
133	и о	1	4
134	что у	2	4
135	можно было	5	4
136	об этом	1	4
137	мы вправе	1	4
138	исследования и	2	4
139	того что	16	4
140	этот вопрос	6	4
141	только в	10	4
142	себя в	1	4
143	в жизни	2	4
144	при помощи	1	4
145	и других	1	4
146	из них	2	4
147	никто не	2	4
148	по поводу	2	4
149	что не	1	4
150	целым рядом	1	4
151	в частности	3	4
152	мы узнаем	1	4
153	друг с	7	4
154	исходя из	1	4
155	с этой	4	4
156	совершенно не	2	4
157	жизни и	2	4
158	ее в	3	4
159	это в	1	4
160	к этому	3	4
161	например в	1	3
162	же как	7	3
163	шаг за	1	3
164	говоря мы	1	3
165	что если	4	3
166	говорить о	3	3
167	как я	3	3
168	событий и	1	3
169	то это	2	3
170	и он	1	3
171	применительно к	1	3
172	что его	1	3
173	это означало	1	3
174	но не	10	3
175	значение имеет	1	3
176	сама по	4	3
177	как в	5	3
178	что именно	1	3
179	не можем	1	3
180	легко показать	1	3
181	на этом	3	3
182	здесь мы	1	3
183	его в	2	3
184	должен был	1	3
185	ни в	1	3
186	этого слова	1	3
187	должно быть	8	3
188	но если	6	3
189	мы в	1	3
190	совершенно иначе	1	3
191	их в	2	3
192	тому чтобы	4	3
193	что этот	1	3
194	тем самым	8	3
195	она не	1	3
196	в то	5	3
197	в основе	8	3
198	не сумел	1	3
199	иметь случай	1	3
200	в самых	4	3
201	больше того	2	3
202	и для	1	3
203	с ее	1	3
204	нам о	1	3
205	что составляет	1	3
206	в пределах	4	3
207	так и	7	3
208	и здесь	2	3
209	совершенно другим	1	3
210	что и	3	3
211	вслед за	2	3
212	сделать это	2	3
213	том как	2	3
214	дело с	1	3
215	с одной	3	3
216	в виде	1	3
217	тому же	2	3
218	всяком случае	1	3
219	в одном	3	3
220	из нее	5	3
221	тем что	5	3
222	и из	2	3
223	до сих	3	3
224	но и	6	3
225	на этот	4	3
226	здесь в	1	3
227	мы никогда	1	3
228	обратиться к	2	3
229	не было	1	3
230	одной стороны	3	3
231	означало бы	1	3
232	совершенно одинаково	1	3
233	из которых	3	3
234	он говорит	1	3
235	надо сказать	1	3
236	в той	6	3
237	смысле этого	1	3
238	да и	1	3
239	сих пор	3	3
240	при таком	1	3
241	что оно	6	3
242	указывает на	2	3
243	тот же	5	3
244	за шагом	1	3
245	к этой	3	3
246	в своих	2	3
247	во всяком	2	3
248	прав когда	1	2
249	также и	1	2
250	сам по	1	2
251	и то	4	2
252	он может	3	2
253	между двумя	3	2
254	с целым	1	2
255	из его	1	2
256	что эти	2	2
257	с таким	3	2
258	мы имеем	1	2
259	при анализе	2	2
260	время как	4	2
261	принадлежит к	2	2
262	и ее	1	2
263	столь же	2	2
264	бы то	1	2
265	с его	1	2
266	во всех	2	2
267	же самые	2	2
268	точка зрения	8	2
269	со стороны	1	2
270	оно является	3	2
271	она есть	1	2
272	они действительно	1	2
273	в одной	1	2
274	чем мы	1	2
275	действие на	1	2
276	нам кажется	2	2
277	и наконец	1	2
278	не в	6	2
279	и к	2	2
280	в действительности	3	2
281	но в	6	2
282	тому как	4	2
283	представляет собой	7	2
284	думаем что	1	2
285	думать что	1	2
286	нами в	2	2
287	если он	2	2
288	при этом	4	2
289	тем и	1	2
290	и почему	1	2
291	одной и	1	2
292	что ни	1	2
293	нужные для	1	2
294	он полагает	1	2
295	может понять	1	2
296	в житейском	1	2
297	на все	5	2
298	только одно	1	2
299	в них	2	2
300	о которых	1	2
301	иначе говоря	1	2
302	такой же	4	2
303	остается совершенно	2	2
304	взгляд на	1	2
305	в такой	5	2
306	в котором	2	2
307	в их	3	2
308	но которые	1	2
309	место в	1	2
310	или вернее	1	2
311	что говорит	1	2
312	вопрос о	12	2
313	бы сказать	2	2
314	и той	1	2
315	и эти	2	2
316	ним в	1	2
317	же мы	2	2
318	сущности говоря	4	2
319	и другое	4	2
320	что ему	1	2
321	не имеет	4	2
322	только не	3	2
323	больше чем	3	2
324	и является	3	2
325	во всем	2	2
326	вместо того	3	2
327	не потому	1	2
328	перед ним	1	2
329	этот закон	3	2
330	есть только	1	2
331	но все	2	2
332	чтобы сделать	2	2
333	лежит в	2	2
334	как только	1	2
335	и другим	2	2
336	мы могли	7	2
337	перейти к	3	2
338	что при	1	2
339	могли бы	6	2
340	без всякого	1	2
341	что психология	1	2
342	будем иметь	1	2
343	в ее	1	2
344	действия и	1	2
345	то время	4	2
346	до самого	1	2
347	то как	3	2
348	переход к	3	2
