N	2gram	Voloshinov_1	Problema
1	то что	6	38
2	вовсе не	2	37
3	и не	8	37
4	и в	13	35
5	не только	6	24
6	сказать что	1	24
7	том что	2	19
8	что такое	1	18
9	даже и	1	18
10	может быть	8	18
11	в этом	2	17
12	но и	3	16
13	такого рода	1	15
14	в языке	2	15
15	что мы	1	14
16	только в	6	14
17	не менее	2	13
18	потому что	1	13
19	не может	8	13
20	и что	1	13
21	также и	1	12
22	тем не	1	12
23	в том	2	12
24	хотя бы	5	12
25	прежде всего	9	11
26	что в	3	11
27	и то	3	10
28	говорить о	3	10
29	еще не	1	10
30	а не	2	10
31	в данном	2	10
32	да и	3	10
33	тем более	1	10
34	едва ли	1	9
35	языкового знака	1	9
36	в этой	1	9
37	для себя	2	9
38	только на	1	9
39	что же	3	9
40	этого термина	1	8
41	тут же	1	8
42	все же	5	8
43	по себе	1	8
44	в виду	1	8
45	было бы	4	8
46	только о	1	8
47	смысле слова	2	7
48	совсем не	1	7
49	все эти	2	7
50	того или	2	7
51	те или	1	7
52	мы не	4	7
53	не имеет	2	7
54	не является	4	7
55	в конце	1	7
56	так и	3	7
57	в его	7	7
58	так как	3	7
59	есть не	2	6
60	с другой	2	6
61	к сожалению	2	6
62	но в	4	6
63	на то	1	6
64	мы можем	4	6
65	когда мы	1	6
66	же самое	1	6
67	другими словами	1	6
68	в виде	1	6
69	в области	2	6
70	но это	1	6
71	и для	3	6
72	не существует	1	6
73	в то	1	6
74	то же	4	5
75	отнюдь не	1	5
76	с этим	3	5
77	в самом	2	5
78	в себе	3	5
79	как и	3	5
80	что всякий	1	5
81	представление о	1	5
82	и уж	1	5
83	и более	1	5
84	связи с	1	5
85	и это	1	5
86	данном случае	2	5
87	языка и	5	5
88	можно было	1	5
89	с одной	2	5
90	содержания и	1	5
91	одной стороны	2	5
92	еще и	4	5
93	другой стороны	2	5
94	так же	2	5
95	в связи	2	5
96	и все	3	5
97	или иного	2	5
98	самом деле	3	4
99	на самом	1	4
100	человеческой речи	2	4
101	и есть	1	4
102	не вполне	1	4
103	но не	1	4
104	в общем	2	4
105	в своем	1	4
106	и как	1	4
107	более или	1	4
108	что она	1	4
109	их в	1	4
110	таким образом	6	4
111	заключается в	1	4
112	и тем	2	4
113	далеко не	1	4
114	которой он	1	4
115	между собою	2	4
116	или менее	1	4
117	но если	1	4
118	же такое	1	4
119	в отношении	2	4
120	есть прежде	3	4
121	и вполне	1	4
122	языке и	1	4
123	что при	1	4
124	и о	1	4
125	если бы	2	4
126	и здесь	1	4
127	тех пор	4	4
128	тот же	2	4
129	что он	1	4
130	не можем	1	4
131	как же	1	4
132	тем что	2	4
133	и самый	1	4
134	ни о	1	4
135	и следовательно	2	4
136	если не	1	4
137	как бы	6	4
138	слова и	2	4
139	все это	4	4
140	а в	2	4
141	до тех	4	4
142	можно говорить	1	3
143	мы здесь	1	3
144	это и	1	3
145	и этот	2	3
146	в их	3	3
147	мы уже	2	3
148	вопрос о	1	3
149	что иное	2	3
150	но даже	1	3
151	то это	1	3
152	нет и	1	3
153	и речи	1	3
154	что они	2	3
155	в истории	1	3
156	не было	1	3
157	и к	2	3
158	что слово	1	3
159	только то	1	3
160	в целом	2	3
161	но ведь	5	3
162	и тот	1	3
163	при этом	2	3
164	здесь мы	3	3
165	лишь в	4	3
166	его в	1	3
167	для них	1	3
168	о которых	1	3
169	все равно	1	3
170	несмотря на	2	3
171	никто не	1	3
172	к предмету	2	3
173	о языке	2	3
174	тому что	1	3
175	о значении	1	3
176	как о	1	3
177	одна из	1	3
178	в науке	1	3
179	в основе	1	3
180	мы все	1	3
181	только и	4	3
182	и является	2	3
183	языка в	1	3
184	не знаем	1	3
185	не знает	1	3
186	ничего общего	3	3
187	значительной мере	1	3
188	то или	1	3
189	с самого	2	3
190	на том	1	3
191	мы в	1	3
192	для этого	1	3
193	иное как	2	3
194	внимание на	1	3
195	но мы	4	3
196	есть отражение	1	3
197	в значительной	1	3
198	или иные	1	3
199	говорить об	2	3
200	и наконец	5	3
201	один из	1	3
202	уже в	2	3
203	в нашей	1	3
204	или даже	1	3
205	и их	7	3
206	для того	1	3
207	и если	1	3
208	только его	2	3
209	тому как	1	3
210	к тому	2	3
211	то не	1	3
212	бы в	2	3
213	мы должны	6	3
214	тех или	1	3
215	не что	2	3
216	в своих	2	3
217	является для	1	2
218	нам кажется	1	2
219	ведь и	1	2
220	в зависимости	2	2
221	входящих в	1	2
222	связаны между	1	2
223	бы что	1	2
224	исследования в	1	2
225	зависимости от	2	2
226	в ней	2	2
227	но при	1	2
228	или иное	1	2
229	учение о	2	2
230	один и	1	2
231	которые не	1	2
232	общего с	3	2
233	с понятием	1	2
234	звука и	1	2
235	значения как	1	2
236	роль в	2	2
237	что без	1	2
238	в понимании	1	2
239	языка как	3	2
240	подобно тому	1	2
241	и ее	2	2
242	на всю	1	2
243	об этом	1	2
244	входит в	2	2
245	в них	2	2
246	она и	1	2
247	существует то	1	2
248	должно быть	1	2
249	точки зрения	7	2
250	и при	2	2
251	в такой	1	2
252	что до	1	2
253	в условиях	1	2
254	языка от	1	2
255	мысли и	1	2
256	бы мы	1	2
257	существует но	1	2
258	не в	3	2
259	возможно только	1	2
260	самого начала	2	2
261	в определении	1	2
262	того чтобы	1	2
263	та или	1	2
264	или как	1	2
265	или иная	1	2
266	виде но	1	2
267	себе что	2	2
268	существует только	1	2
269	на нем	1	2
270	представим себе	2	2
271	отождествляется с	1	2
272	во все	1	2
273	еще в	2	2
274	сводится к	1	2
275	а также	2	2
276	ли кто-нибудь	1	2
277	к нему	1	2
278	каждый элемент	2	2
279	которая и	1	2
280	и всякое	1	2
281	может иметь	2	2
282	быть и	1	2
283	сам собой	1	2
284	или в	1	2
285	для всех	1	2
286	конечно не	1	2
287	это попросту	1	2
288	является не	1	2
289	себе в	1	2
290	только одного	1	2
291	вне и	1	2
292	только с	1	2
293	само по	1	2
294	каждый из	1	2
295	как структура	1	2
296	мы это	1	2
297	имеет и	1	2
298	и др	2	2
299	как системы	3	2
300	нет ничего	2	2
301	вместе с	1	2
302	и особенно	1	2
303	эта связь	1	2
304	на эту	1	2
305	в тех	2	2
306	с историей	2	2
307	при таком	1	2
308	сознания и	2	2
309	собственно говоря	2	2
310	случае и	2	2
311	в системе	1	2
312	по поводу	1	2
313	слово в	3	2
314	мы считаем	2	2
315	в действительности	2	2
316	эти функции	1	1
317	одним из	1	1
318	же как	1	1
319	но тем	1	1
320	самый предмет	1	1
321	здесь и	1	1
322	в чисто	1	1
323	к другому	1	1
324	ту же	1	1
325	и до	1	1
326	собственном смысле	1	1
327	возразить что	1	1
328	что изучение	1	1
329	мы имеем	1	1
330	которую мы	1	1
331	до такой	1	1
332	действительности для	1	1
333	на себя	1	1
334	все указанные	1	1
335	ему в	1	1
336	общения в	1	1
337	с большим	1	1
338	и сводится	1	1
339	есть акт	1	1
340	ни одно	2	1
341	столь же	1	1
342	время в	1	1
343	с его	1	1
344	тем как	1	1
345	то мы	1	1
346	не вошедшие	1	1
347	он говорит	1	1
348	то он	1	1
349	точное и	1	1
350	на язык	2	1
351	что язык	1	1
352	не входит	1	1
353	словесных знаков	1	1
354	отношение к	1	1
355	науки о	1	1
356	как в	2	1
357	последнее время	1	1
358	очень трудно	1	1
359	с их	1	1
360	кто-нибудь станет	1	1
361	вполне понятно	4	1
362	грамматика не	1	1
363	или иную	1	1
364	не отражается	1	1
365	не приходится	1	1
366	одном случае	1	1
367	думать что	2	1
368	ни одна	1	1
