N	3gram	Vygotskiy__2	Problema
1	с точки зрения	10	11
2	тем не менее	4	10
3	в том что	17	8
4	это значит что	2	7
5	то же самое	6	6
6	по крайней мере	1	6
7	сам по себе	4	6
8	с другой стороны	2	6
9	в данном случае	4	5
10	ни в каком	2	5
11	можно было бы	4	4
12	те или иные	1	4
13	во всяком случае	2	4
14	не только не	1	4
15	то есть не	1	3
16	имеем в виду	1	3
17	на самом деле	5	3
18	в этом смысле	1	3
19	только в том	4	3
20	точно так же	3	3
21	вместе с тем	1	3
22	и тем не	1	3
23	в зависимости от	1	3
24	в каком случае	1	3
25	в связи с	1	3
26	того или иного	2	3
27	о том что	4	3
28	каком случае не	1	3
29	и т д	2	3
30	в том виде	3	2
31	потому что он	1	2
32	том виде как	2	2
33	что иное как	1	2
34	и в других	1	2
35	сами по себе	3	2
36	как будто бы	1	2
37	в том смысле	1	2
38	в другом случае	1	2
39	жизни и в	1	2
40	только при помощи	1	2
41	и в частности	1	2
42	то время как	2	2
43	здесь мы имеем	1	2
44	в том чтобы	3	2
45	потому что она	2	2
46	в одном случае	1	2
47	для того чтобы	13	2
48	более или менее	1	2
49	есть не что	1	2
50	не что иное	1	2
51	заключается в том	10	2
52	в то время	3	2
53	ничего общего с	1	2
54	же самое можно	1	2
55	в то же	2	2
56	не имеет ничего	1	2
57	и может быть	1	1
58	крайней мере в	1	1
59	относится только к	1	1
60	когда он с	1	1
61	при переходе от	1	1
62	к указанию на	1	1
63	только потому что	2	1
64	то есть как	2	1
65	это то что	2	1
66	мы имеем в	1	1
67	это было бы	2	1
68	и в сознании	1	1
69	еще не вполне	1	1
70	никак не может	1	1
71	том что он	3	1
72	свидетельствует о том	1	1
73	о том как	1	1
74	что же касается	1	1
75	же как и	1	1
76	по своему значению	1	1
77	по сравнению с	2	1
78	принять во внимание	1	1
79	и в искусстве	1	1
80	и для всех	1	1
81	и не может	2	1
82	точки зрения композиции	1	1
83	что он не	2	1
84	искусства но даже	1	1
85	по себе и	1	1
86	бы то ни	2	1
87	в нашей повседневной	1	1
88	только то что	1	1
89	что не только	1	1
90	и вообще не	1	1
91	совершенно ясно что	6	1
92	за то что	1	1
93	произведения искусства но	1	1
94	в основе своей	1	1
95	это и значит	1	1
96	никак не к	1	1
97	в жизни и	2	1
98	с этой точки	1	1
99	одно и то	1	1
100	в таком случае	1	1
101	и тем что	2	1
102	до сих пор	5	1
103	не то что	1	1
104	точки зрения их	1	1
105	и то что	2	1
106	не могли бы	1	1
107	в ней не	1	1
108	в этих двух	1	1
109	искусства хотя бы	1	1
110	не значит что	1	1
111	так же как	4	1
112	кто не понимает	1	1
113	само собой разумеется	1	1
114	и не имеет	1	1
115	сказать что если	1	1
116	то ни было	1	1
117	ни к какому	1	1
118	с одной стороны	1	1
119	в конце концов	3	1
120	в чем же	1	1
121	в том как	1	1
122	разобраться в том	1	1
123	в себе нечто	1	1
124	то это значит	1	1
125	т д мы	1	1
126	жизни вплоть до	1	1
127	имеем дело с	1	1
128	оказывается вовсе не	1	1
129	не в том	2	1
130	так было бы	1	1
131	но именно в	1	1
132	к другому и	1	1
133	и значит быть	1	1
134	только в очень	1	1
135	в истории искусства	1	1
136	все это было	1	1
137	само по себе	3	1
138	таком понимании является	1	1
139	но так как	2	1
140	бросается в глаза	1	1
141	этой точки зрения	2	1
142	чтобы при помощи	1	1
143	несмотря на свою	1	1
144	по себе а	1	1
145	ни на какую	1	1
146	мы убеждаемся в	1	1
147	мы видим и	1	1
148	том смысле что	1	1
149	в свою очередь	2	1
150	во всем этом	1	1
151	и т п	8	1
152	это можно было	1	1
153	и тем самым	1	1
154	к выводу что	1	1
155	с самого начала	1	1
156	приходит к выводу	1	1
157	при помощи теории	1	1
158	несмотря на все	3	1
159	на то что	6	1
160	из чего состоит	1	1
161	по себе но	1	1
162	но и тут	1	1
163	по этому поводу	1	1
164	к тому что	2	1
165	в этой области	2	1
166	относится не к	1	1
167	значит что и	1	1
168	выходит за пределы	1	1
169	нечего и говорить	1	1
170	как и в	2	1
171	и не очень	1	1
172	и представить себе	1	1
173	именно потому что	1	1
174	может быть даже	1	1
