N	4gram	Vygotskiy__5	Istorich
1	с этой точки зрения	4	3
2	в тех случаях когда	1	3
3	образом мы видим что	1	2
4	в то время как	4	2
5	таким образом мы видим	1	2
6	совершенно так же как	1	1
7	это означало бы что	1	1
8	один и тот же	3	1
9	на вопрос почему в	1	1
10	что они имеют в	1	1
11	на вопрос о том	2	1
12	и тем более не	1	1
13	совершенно то же что	1	1
14	так же как и	1	1
15	это один и тот	1	1
16	мы видим таким образом	1	1
17	состоит в том что	3	1
18	видим таким образом что	1	1
19	ответ на этот вопрос	2	1
20	ответить на вопрос почему	1	1
