N	3gram	Potebnia_M_1	Formalny
1	не может быть	9	10
2	в связи с	1	10
3	и т п	2	9
4	с точки зрения	3	7
5	в этом отношении	1	7
6	и в этом	6	5
7	с тем что	3	5
8	то же время	3	5
9	в то же	3	5
10	во всяком случае	1	5
11	языка и его	5	5
12	и т д	4	5
13	как мы видели	1	4
14	не могут быть	2	4
15	из всего этого	1	3
16	можно и должно	1	3
17	на самом деле	1	3
18	сам по себе	1	3
19	но и в	4	3
20	не в том	4	3
21	в том смысле	4	3
22	с другой стороны	5	3
23	так и в	3	3
24	для того чтобы	2	3
25	то ни стало	1	2
26	не следует что	1	2
27	в этом смысле	4	2
28	и в какой	1	2
29	и то и	1	2
30	сами по себе	1	2
31	что в нем	1	2
32	язык как предмет	1	2
33	то и другое	2	2
34	в применении к	2	2
35	все без исключения	1	2
36	и в этой	1	2
37	между этими двумя	1	2
38	по себе а	1	2
39	с самого начала	3	2
40	при известных условиях	2	2
41	но все же	1	2
42	с тем и	1	2
43	это приводит к	1	2
44	к тому что	2	2
45	том смысле что	1	2
46	в том что	13	2
47	что иное как	2	1
48	которое лежит в	1	1
49	эти явления и	1	1
50	более или менее	1	1
51	не говоря уже	1	1
52	в таком виде	2	1
53	и там где	1	1
54	потому что не	4	1
55	чтобы показать что	1	1
56	во что бы	1	1
57	с одной стороны	3	1
58	что именно эти	1	1
59	только в том	6	1
60	до сих пор	1	1
61	смысле в каком	4	1
62	говоря уже о	1	1
63	при этом не	1	1
64	в таком случае	2	1
65	со стороны других	2	1
66	же время не	1	1
67	это не так	1	1
68	из того что	1	1
69	в собственном смысле	1	1
70	к которому стремится	1	1
71	в данное время	1	1
72	но ни одна	1	1
73	языка таким образом	1	1
74	на этот вопрос	2	1
75	только тем что	1	1
76	что если бы	1	1
77	в противном случае	3	1
78	по крайней мере	2	1
79	и в этих	1	1
80	что бы то	1	1
81	имеет место и	1	1
82	мы не можем	1	1
83	не совпадает с	1	1
84	можно думать что	1	1
85	могут быть названы	2	1
86	продолжает жить и	1	1
87	на задний план	1	1
88	смысле этого слова	1	1
89	и теперь как	1	1
90	но при этом	1	1
91	в том как	3	1
92	между тем в	1	1
93	с тем же	1	1
94	языка в смысле	1	1
95	все более и	2	1
96	бы то ни	2	1
97	лишь в том	1	1
98	том смысле в	3	1
99	тем что в	1	1
100	именно в том	1	1
101	не было бы	1	1
102	только то что	1	1
103	таким образом в	1	1
104	языка не может	1	1
105	в общих чертах	1	1
106	но тем не	3	1
107	таким образом мы	1	1
108	может быть понят	1	1
109	и тем самым	1	1
110	в свою очередь	4	1
111	вряд ли нужно	1	1
112	место и в	1	1
113	может быть признана	1	1
114	более и более	2	1
115	он не есть	1	1
116	языка а не	1	1
117	из основных признаков	1	1
118	было бы сказать	1	1
119	не что иное	2	1
120	противном случае мы	1	1
121	сама по себе	3	1
122	тем не менее	6	1
123	она не может	1	1
124	а не в	1	1
125	как и в	2	1
126	что и в	3	1
127	совершенно справедливо говорит	1	1
128	только в целом	1	1
