N	3gram	Propp_Isto_2	Problema
1	и т д	18	13
2	тем не менее	1	10
3	в том что	5	9
4	в связи с	4	7
5	сам по себе	1	6
6	в этом случае	5	5
7	с другой стороны	2	5
8	не может быть	2	5
9	что иное как	2	4
10	потому что он	2	4
11	т д и	2	4
12	есть не что	1	4
13	и то же	1	4
14	не что иное	2	4
15	можно было бы	3	3
16	точно так же	6	3
17	может быть даже	1	3
18	что это за	2	3
19	и в его	1	3
20	о том что	2	3
21	по себе а	1	3
22	то это значит	1	2
23	о том как	1	2
24	да и то	1	2
25	так что он	1	2
26	до сих пор	6	2
27	дело вовсе не	1	2
28	очень много и	1	2
29	мы не будем	2	2
30	в таких случаях	2	2
31	в отличие от	1	2
32	но и в	2	2
33	не только в	4	2
34	не просто как	1	2
35	ни к какому	1	2
36	потому что они	1	2
37	вовсе не в	1	2
38	на самом деле	2	2
39	это значит что	1	2
40	друг от друга	1	2
41	дело не в	2	2
42	и может быть	2	1
43	это могло бы	1	1
44	и связанные с	1	1
45	иметь в виду	2	1
46	пор мы рассматривали	1	1
47	том что он	1	1
48	является не только	1	1
49	уже видели что	2	1
50	и есть то	1	1
51	и не только	1	1
52	но если это	1	1
53	что он не	4	1
54	начала до конца	1	1
55	того что такое	1	1
56	в третий раз	2	1
57	с тем что	3	1
58	не связан с	1	1
59	но это не	1	1
60	но если мы	1	1
61	мы пока только	1	1
62	если это так	1	1
63	и что при	1	1
64	ни с каким	1	1
65	и нисколько не	1	1
66	до конца и	1	1
67	сих пор мы	2	1
68	с одной стороны	3	1
69	с указания на	1	1
70	это так то	1	1
71	смысле этого слова	1	1
72	так что они	1	1
73	есть то самое	1	1
74	во всех этих	2	1
75	так или иначе	1	1
76	в одном случае	2	1
77	так же и	3	1
78	далеко еще не	1	1
79	так же как	4	1
80	а может быть	1	1
81	бросается в глаза	1	1
82	мы уже видели	3	1
83	того что им	1	1
84	т д все	1	1
85	и для нас	1	1
86	в тех случаях	1	1
87	мы не можем	1	1
88	же и в	1	1
89	это и есть	1	1
90	то хотя в	1	1
91	не только не	1	1
92	здесь можно было	2	1
93	на то что	2	1
94	делает вид что	1	1
95	в этих случаях	8	1
96	тех случаях когда	1	1
97	он является если	1	1
98	говорят только о	1	1
99	к тому же	2	1
100	то самое что	1	1
