N	3gram	Propp_Isto_1	Vladivir
1	в том что	4	9
2	в связи с	3	8
3	в то время	3	6
4	тем не менее	6	6
5	в это время	1	4
6	содержит в себе	1	4
7	дело в том	3	3
8	более или менее	5	3
9	в отличие от	2	3
10	точно так же	3	3
11	не в том	1	3
12	о том что	3	3
13	не говоря уже	1	2
14	на то что	4	2
15	можно было бы	3	2
16	говоря уже о	1	2
17	в том чтобы	1	2
18	не только в	1	2
19	само по себе	2	2
20	а не на	2	2
21	после того как	1	2
22	и в ней	3	1
23	но кроме того	1	1
24	но это конечно	1	1
25	что иное как	1	1
26	и в конце	1	1
27	что в этом	1	1
28	на котором он	1	1
29	оно может быть	2	1
30	та же самая	1	1
31	равно как и	1	1
32	но и по	1	1
33	в этом случае	1	1
34	как это делает	1	1
35	они не могут	1	1
36	с представлением о	1	1
37	не было и	1	1
38	до сих пор	5	1
39	а также все	1	1
40	по существу своему	1	1
41	наряду с этим	1	1
42	бы то ни	2	1
43	а может быть	1	1
44	только то что	1	1
45	в этом отношении	1	1
46	то что в	2	1
47	это мы сейчас	1	1
48	с этим в	1	1
49	в нем он	1	1
50	на этот вопрос	2	1
51	и в области	1	1
52	вместе с тем	2	1
53	и тем не	2	1
54	до известной степени	1	1
55	что это за	3	1
56	каждый из этих	1	1
57	но в то	1	1
58	можно сколько угодно	1	1
59	не содержит в	1	1
60	в том как	1	1
61	то время как	3	1
62	делать не будем	1	1
63	это конечно не	2	1
64	для этого нужно	1	1
65	не может быть	7	1
66	с вопросом о	1	1
67	по себе не	1	1
68	что во всех	1	1
69	но что этот	1	1
70	до тех пор	1	1
71	у него раньше	1	1
72	но тем не	1	1
73	в тех же	1	1
74	того что он	1	1
75	еще в году	1	1
76	мы увидим ниже	2	1
77	на первых порах	2	1
78	содержат в себе	1	1
79	приведем еще один	1	1
80	и это тоже	1	1
81	с самого начала	2	1
82	что мы должны	1	1
83	но все же	3	1
84	только тогда когда	1	1
85	за то что	1	1
86	в этом смысле	1	1
87	уже не только	1	1
88	по этому поводу	2	1
89	и больше ничего	1	1
90	не что иное	1	1
91	во многих случаях	1	1
92	и в нем	1	1
93	никак не может	1	1
94	для того чтобы	1	1
95	а именно в	1	1
96	к тому же	1	1
97	пока еще не	1	1
98	и т д	22	1
