N	2gram	Ircho_Kome_3	Myshleni
1	и речи	4	38
2	точки зрения	4	26
3	таким образом	12	26
4	в том	12	24
5	и в	22	23
6	том что	13	21
7	в целом	3	20
8	с точки	3	18
9	в этом	8	17
10	того чтобы	6	17
11	то что	4	17
12	не только	5	16
13	так же	4	16
14	для того	6	15
15	как и	3	14
16	может быть	6	14
17	но и	4	14
18	в его	8	14
19	что в	5	14
20	с помощью	4	13
21	в развитии	2	12
22	не может	3	12
23	представляет собой	3	11
24	сказать что	1	11
25	как бы	3	11
26	в отношении	4	10
27	с другой	4	10
28	прежде всего	5	10
29	и с	4	9
30	между тем	2	9
31	в качестве	2	9
32	одной стороны	3	9
33	другой стороны	2	9
34	же точно	1	9
35	вместе с	9	9
36	и не	21	9
37	не является	4	9
38	то же	7	8
39	самого начала	4	8
40	в основе	2	8
41	с самого	4	8
42	и на	2	8
43	нашей работы	1	8
44	с одной	3	8
45	мы не	2	7
46	вопрос о	1	7
47	по отношению	5	7
48	как уже	1	7
49	в самом	9	7
50	в этой	3	7
51	в другом	2	7
52	с тем	4	7
53	в то	6	7
54	и ее	2	7
55	так как	11	7
56	что он	8	7
57	отношению к	3	7
58	в сущности	2	6
59	все это	5	6
60	столь же	3	6
61	независимо от	1	6
62	с этим	3	6
63	могли бы	1	6
64	в себе	4	6
65	в силу	2	6
66	и тем	1	6
67	с этой	3	6
68	по сравнению	2	6
69	и его	6	6
70	о том	8	6
71	все время	2	6
72	только в	1	6
73	мы можем	3	6
74	тем что	5	6
75	от того	2	6
76	потому что	10	6
77	сравнению с	2	5
78	из того	3	5
79	между собой	4	5
80	бы в	4	5
81	перед нами	1	5
82	и как	1	5
83	но в	5	5
84	то время	2	5
85	на то	3	5
86	он не	5	5
87	а затем	2	5
88	на основании	2	5
89	если бы	8	5
90	для этого	1	5
91	тому что	2	5
92	по своей	1	5
93	как мы	2	5
94	и что	6	5
95	можно сказать	1	5
96	так и	4	5
97	что для	2	5
98	ребенка и	1	5
99	что мы	2	5
100	и все	2	5
101	тем более	4	5
102	из этого	2	5
103	в какой	3	5
104	в своих	2	5
105	в котором	2	4
106	время как	2	4
107	в чем	1	4
108	с его	3	4
109	но не	1	4
110	как в	2	4
111	от до	1	4
112	все остальные	2	4
113	целый ряд	2	4
114	и к	3	4
115	все эти	1	4
116	что она	4	4
117	при этом	7	4
118	ребенка это	1	4
119	их в	3	4
120	что все	1	4
121	было бы	3	4
122	ни в	10	4
123	в своей	5	4
124	не столько	1	4
125	не в	4	4
126	но вместе	1	4
127	этом отношении	2	4
128	с другом	1	4
129	к тому	6	4
130	должен быть	2	4
131	приводит к	3	4
132	в пользу	1	4
133	мы видим	1	4
134	только что	7	4
135	в одном	2	4
136	как раз	6	4
137	ее на	1	4
138	до сих	9	4
139	а с	1	4
140	по существу	2	4
141	друг с	1	4
142	сих пор	9	4
143	этом вопросе	1	4
144	она должна	1	4
145	в результате	2	4
146	хотя бы	4	4
147	в свою	7	4
148	к этому	6	4
149	как на	1	4
150	отношения к	2	3
151	человека и	2	3
152	самом деле	6	3
153	приходит к	1	3
154	я не	1	3
155	из которых	2	3
156	в их	2	3
157	силу этого	1	3
158	ответ на	1	3
159	в новом	1	3
160	друг от	1	3
161	что они	2	3
162	которые не	1	3
163	в одной	1	3
164	в своем	8	3
165	все же	4	3
166	в которой	3	3
167	из этих	1	3
168	как он	3	3
169	друг другу	1	3
170	и если	2	3
171	в первую	1	3
172	том чтобы	1	3
173	его не	2	3
174	и мы	3	3
175	показывает что	1	3
176	такой же	1	3
177	в которых	5	3
178	должны были	1	3
179	образом и	1	3
180	она не	2	3
181	и остается	1	3
182	в самых	1	3
183	не могло	1	3
184	ничего не	3	3
185	во всем	1	3
186	в области	2	3
187	детей в	1	3
188	образом что	1	3
189	могут быть	1	3
190	же самое	3	3
191	и это	2	3
192	от друга	1	3
193	свою очередь	6	3
194	можно было	2	3
195	об этом	7	3
196	одного из	3	3
197	может не	1	3
198	к установлению	1	3
199	который в	3	3
200	связи с	5	3
201	уже в	2	3
202	и других	1	3
203	всяком случае	3	3
204	мы находим	1	3
205	вовсе не	4	3
206	на этот	3	3
207	во всех	2	3
208	превращается в	1	3
209	а не	4	3
210	ко всем	1	3
211	только для	2	3
212	если не	3	3
213	и от	1	3
214	первую очередь	1	3
215	значение в	1	3
216	во всяком	3	3
217	и наиболее	1	2
218	речь идет	5	2
219	к вопросу	1	2
220	идет о	3	2
221	и до	1	2
222	едва ли	7	2
223	в зависимости	1	2
224	той же	1	2
225	что между	1	2
226	которое не	1	2
227	как впрочем	1	2
228	зависимости от	1	2
229	первый план	1	2
230	ответа на	1	2
231	что его	5	2
232	в ее	3	2
233	со всеми	1	2
234	себе и	1	2
235	за пределы	2	2
236	к сожалению	1	2
237	в поисках	1	2
238	и я	2	2
239	хотя и	5	2
240	когда он	4	2
241	и наконец	1	2
242	чем к	2	2
243	от этого	1	2
244	в первом	1	2
245	в нашем	1	2
246	и те	1	2
247	из этой	2	2
248	он должен	1	2
249	не к	1	2
250	быть с	1	2
251	ребенка а	1	2
252	на этом	1	2
253	но все	4	2
254	том же	1	2
255	есть все	1	2
256	является конечно	2	2
257	из всех	2	2
258	с другими	2	2
259	на пороге	1	2
260	ближе к	2	2
261	который по	2	2
262	в них	3	2
263	несмотря на	4	2
264	был бы	2	2
265	вопроса об	1	2
266	на первый	1	2
267	в этих	1	2
268	из которой	2	2
269	взглядом все	1	2
270	представление о	2	2
271	одном из	1	2
272	точку зрения	1	2
273	того кто	2	2
274	эта мысль	1	2
275	что эта	2	2
276	что с	2	2
277	не имеет	3	2
278	того как	1	2
279	к этим	1	2
280	говорить о	3	2
281	связное целое	1	2
282	никогда не	3	2
283	же время	5	2
284	своей природе	1	2
285	в изложении	1	2
286	и мысли	3	2
287	на него	4	2
288	ребенка не	1	2
289	интересующие нас	1	2
290	больше того	2	2
291	бы он	3	2
292	на вопрос	2	2
293	представляют собой	2	2
294	в конце	7	2
295	действия и	1	2
296	что у	1	2
297	с собой	1	2
298	не с	2	2
299	ясно что	6	2
300	строго говоря	1	2
301	короче говоря	1	2
302	действия но	1	2
303	в раннем	1	2
304	и поэтому	4	2
305	мысль не	1	2
306	от них	1	2
307	все основания	1	2
308	вслед за	1	2
309	в ту	1	2
310	как видим	2	2
311	из современных	1	2
312	чтобы выяснить	1	2
313	один из	3	2
314	в двух	3	2
315	нуждается в	2	2
316	является самым	1	2
317	прибегать к	1	2
318	человека с	1	2
319	с двумя	1	2
320	одно из	1	2
321	к мысли	1	2
322	в известной	2	2
323	интересующей нас	1	2
324	чтобы показать	1	2
325	и даже	3	2
326	на ее	3	2
327	с той	1	2
328	чем он	1	2
329	если мы	2	2
330	в стороне	1	2
331	остается еще	1	2
332	на которых	1	2
333	в слове	1	2
334	в изучении	1	2
335	под влиянием	2	2
336	в частности	3	2
337	и потому	1	2
338	как это	5	2
339	его на	2	2
340	о чем	7	2
341	всего в	1	2
342	в течение	3	2
343	в состоянии	1	2
344	на которой	1	2
345	фактов в	1	2
346	и таким	1	2
347	в смысле	1	2
348	нечто подобное	1	2
349	о котором	1	2
350	относящихся к	1	2
351	по самой	1	2
352	указывает на	1	2
353	а в	7	2
354	между ними	2	2
355	с ней	1	2
356	к его	1	2
357	но этот	1	2
358	какой мере	2	2
359	жизни и	1	2
360	можно назвать	1	2
361	эта новая	1	1
362	в силе	1	1
363	и т	4	1
364	одним из	2	1
365	например в	1	1
366	или к	1	1
367	одной точке	1	1
368	к удовлетворению	1	1
369	их разделяют	1	1
370	в доме	10	1
371	входящих в	1	1
372	назад в	2	1
373	от своего	1	1
374	большое распространение	1	1
375	чего ему	1	1
376	на правах	1	1
377	принадлежит к	1	1
378	так мы	1	1
379	а для	1	1
380	к началу	3	1
381	то это	5	1
382	для нашей	1	1
383	и со	2	1
384	которое заставляет	1	1
385	в виду	2	1
386	же что	1	1
387	в ней	4	1
388	и говорить	1	1
389	стороны его	1	1
390	в отличие	1	1
391	еще не	6	1
392	на них	3	1
393	монолог в	1	1
394	создает в	1	1
395	только после	1	1
396	и главное	1	1
397	могло быть	2	1
398	же на	1	1
399	в сторону	1	1
