N	2gram	Medvedev_F_1	StatiiOP
1	в и	1	130
2	и в	24	44
3	в том	6	36
4	и т	12	30
5	что в	4	30
6	том что	1	29
7	в этом	15	21
8	т д	8	21
9	вовсе не	10	19
10	не только	7	18
11	то что	8	18
12	было бы	6	17
13	а в	6	17
14	а не	10	16
15	и не	20	16
16	может быть	14	15
17	т е	34	15
18	в области	3	14
19	в данном	1	14
20	как в	8	13
21	не в	8	12
22	в первой	1	12
23	самом деле	6	11
24	в этой	6	11
25	того чтобы	1	11
26	у нас	5	11
27	точки зрения	16	11
28	но в	5	10
29	ясно что	3	10
30	что он	3	10
31	только в	2	10
32	но и	7	10
33	также и	1	9
34	как и	11	9
35	в отношении	3	9
36	в то	9	9
37	так и	18	9
38	во второй	1	9
39	если бы	4	9
40	того что	5	9
41	в его	23	9
42	т п	4	9
43	с другой	5	9
44	например в	1	8
45	во всех	5	8
46	все же	3	8
47	но ведь	2	8
48	это не	2	8
49	из них	1	8
50	с точки	13	8
51	и его	10	8
52	не может	16	8
53	что они	1	7
54	в самом	5	7
55	в статье	1	7
56	так например	3	7
57	таким образом	13	7
58	другой стороны	1	7
59	для нас	1	7
60	этом отношении	1	7
61	до сих	6	7
62	прежде всего	22	7
63	сих пор	6	7
64	сказать что	1	7
65	по поводу	1	7
66	на самом	7	6
67	со стороны	5	6
68	из этих	1	6
69	в своей	11	6
70	потому что	1	6
71	данном случае	1	6
72	что и	2	6
73	всяком случае	4	6
74	так что	1	6
75	для него	3	6
76	именно в	8	6
77	в той	1	6
78	что же	1	6
79	но это	3	6
80	хотя бы	5	6
81	во всяком	4	6
82	то же	10	5
83	той же	1	5
84	уже о	1	5
85	в целом	6	5
86	все эти	6	5
87	в нем	14	5
88	и по	1	5
89	в слове	1	5
90	такой же	1	5
91	в котором	1	5
92	не менее	11	5
93	никогда не	4	5
94	могут быть	1	5
95	так как	1	5
96	и даже	3	5
97	нужно сказать	1	5
98	там где	1	5
99	все это	9	5
100	была бы	2	5
101	совершенно не	1	5
102	жизни и	7	5
103	так же	4	5
104	как это	6	4
105	это и	3	4
106	в которой	4	4
107	вопрос о	2	4
108	бы и	1	4
109	на то	1	4
110	в россии	3	4
111	но все	2	4
112	случае в	1	4
113	времени не	1	4
114	и очень	1	4
115	не имеет	1	4
116	же время	8	4
117	своей статье	3	4
118	том отношении	1	4
119	в ее	8	4
120	языка и	1	4
121	что у	1	4
122	критика должна	1	4
123	и что	2	4
124	заключается в	1	4
125	никто не	1	4
126	как раз	2	4
127	не было	3	4
128	даже не	1	4
129	к которому	2	4
130	научного изучения	1	4
131	в частности	4	4
132	как бы	6	4
133	тем более	1	4
134	еще более	1	4
135	или иного	3	4
