N	3gram	Vygotskiy__2	StatiiOP
1	в том что	17	11
2	и т п	8	6
3	не может быть	8	5
4	то обстоятельство что	1	5
5	в этом смысле	1	4
6	по крайней мере	1	4
7	с точки зрения	10	4
8	в этом отношении	5	4
9	то время как	2	4
10	во всяком случае	2	4
11	с другой стороны	2	4
12	о том что	4	4
13	в то время	3	4
14	состоит в том	2	3
15	с тем что	3	3
16	в конце концов	3	3
17	не в том	2	3
18	в связи с	1	3
19	то же время	2	3
20	может быть это	1	3
21	на то что	6	3
22	в то же	2	3
23	потому что он	1	2
24	в русской поэзии	1	2
25	но и в	1	2
26	и тем не	1	2
27	до сих пор	5	2
28	и в этих	1	2
29	в том чтобы	3	2
30	в этой области	2	2
31	он считает что	1	2
32	с одной стороны	1	2
33	должна была бы	1	2
34	все более и	2	2
35	тем что в	1	2
36	что в этой	2	2
37	заключается в том	10	2
38	с самого начала	1	2
39	более и более	2	2
40	по этому поводу	1	2
41	мы имеем в	1	2
42	к тому что	2	2
43	а с другой	1	2
44	в том смысле	1	2
45	тем не менее	4	2
46	и т д	2	2
47	можно сказать что	1	1
48	и может быть	1	1
49	потому что в	1	1
50	и той же	4	1
51	но так как	2	1
52	в том виде	3	1
53	как и всегда	1	1
54	более или менее	1	1
55	задача состоит в	1	1
56	на самом деле	5	1
57	в самом деле	11	1
58	он может быть	1	1
59	того или другого	1	1
60	что же касается	1	1
61	так что он	1	1
62	то же самое	6	1
63	он не может	2	1
64	принять во внимание	1	1
65	том что он	3	1
66	и в других	1	1
67	которое было у	1	1
68	сам по себе	4	1
69	вместе с тем	1	1
70	связи с этим	1	1
71	можно было бы	4	1
72	что в них	1	1
73	с этой точки	1	1
74	он должен был	1	1
75	и в частности	1	1
76	но и это	1	1
77	и со всеми	1	1
78	и если в	1	1
79	не потому что	1	1
80	и что он	1	1
81	объясняется тем что	1	1
82	если бы в	1	1
83	указывает что в	1	1
84	в чем же	1	1
85	тот и другой	1	1
86	целым рядом других	1	1
87	он говорит что	1	1
88	приводит к тому	1	1
89	в этом и	1	1
90	ни на что	1	1
91	и при помощи	1	1
92	все это было	1	1
93	же самое и	1	1
94	в свое время	1	1
95	до наших дней	1	1
96	такая точка зрения	1	1
97	этой точки зрения	2	1
98	и тем что	2	1
99	может быть не	1	1
100	таким образом в	2	1
101	который говорил что	1	1
102	что все дело	1	1
103	от того что	1	1
104	том смысле что	1	1
105	в свою очередь	2	1
106	это объясняется тем	1	1
107	к этим трем	1	1
108	так как в	2	1
109	бы утверждать что	1	1
110	и в самом	4	1
111	не только не	1	1
112	т п в	1	1
113	в этом сказывается	1	1
114	имеем здесь дело	1	1
115	чтобы показать как	1	1
116	все действующие лица	1	1
117	совершенно очевидно что	1	1
118	для этих авторов	1	1
119	в другом случае	1	1
120	одной и той	4	1
121	это однако не	1	1
122	на то как	2	1
123	для того чтобы	13	1
124	благодаря тому что	1	1
125	то есть с	1	1
